KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25758.818,MWH,13857.56,14308.05,14325.29,14339.22,14353.57,14333.4,14328.29,14287.63,14148.19,14155.88,14110.89,14017.86,13995.26,13899.72,13952.64,13888.89,13894.67,13930.92,13966.52,14051.06,14176.63,14207.37,14114.84,14266.33,2021-06-22
BARAJLI,23318.466,MWH,18274.48,18274.48,18108.39,18108.39,18108.39,18108.39,18123.39,18110.39,18138.89,17852.89,17798.19,17979.39,18021.99,18310.99,18233.99,18125.19,18272.69,18178.69,18078.49,18079.49,18176.99,18171.99,18326.49,18320.49,2021-06-22
LİNYİT,10298.332,MWH,4762.0,4678.0,4674.0,4677.0,4678.0,4682.0,4712.05,4713.14,4704.11,4650.0,4612.01,4635.03,4661.04,4618.0,4615.0,4671.0,4678.0,4680.0,4682.0,4682.03,4675.05,4681.0,4696.0,4696.09,2021-06-22
RÜZGAR,9723.386,MWH,1130.85,968.08,851.01,844.61,763.18,690.45,579.27,473.33,437.36,425.08,487.21,559.47,687.57,908.04,1177.44,1393.66,1561.01,1585.14,1615.71,1646.55,1503.17,1452.43,1394.73,1368.05,2021-06-22
İTHAL KÖMÜR,9016.25,MWH,5677.6,5577.6,5577.6,5573.1,5560.2,5565.0,5565.0,5664.6,5673.6,5662.6,5679.6,5657.6,5658.6,5652.6,5656.6,5678.6,5676.6,5676.6,5676.6,5676.6,5675.6,5675.6,5673.6,5673.6,2021-06-22
AKARSU,8213.806,MWH,2496.45,2447.44,2392.01,2354.36,2319.26,2325.77,2374.44,2336.07,2337.95,2420.37,2333.91,2283.29,2335.74,2300.15,2210.62,2252.14,2373.06,2389.08,2489.63,2419.77,2525.17,2535.56,2520.98,2504.33,2021-06-22
JEOTERMAL,1719.463,MWH,976.79,983.6,991.74,999.04,1005.74,1012.54,993.54,979.24,953.14,926.5,896.9,875.69,852.9,834.7,823.2,817.7,819.7,827.8,840.7,858.9,881.2,900.8,922.6,938.2,2021-06-22
BİYOKÜTLE,1248.896,MWH,623.95,627.25,627.75,631.85,630.25,627.45,630.91,629.71,631.85,641.12,639.85,642.33,646.13,647.03,654.13,653.73,651.46,650.89,647.22,642.88,637.91,633.01,633.51,634.21,2021-06-22
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2021-06-22
GÜNEŞ,645.222,MWH,0.0,0.0,0.0,0.0,0.0,8.51,90.44,310.79,417.28,496.33,540.15,568.31,570.68,542.21,493.33,423.49,327.71,222.02,91.64,18.88,0.1,0.0,0.0,0.0,2021-06-22
ASFALTİT KÖMÜR,405.0,MWH,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,2021-06-22
ATIK ISI,162.625,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,2021-06-22
FUEL OİL,140.48,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-06-22
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-22
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-22
