KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25758.818,MWH,14397.53,14400.54,14409.08,14396.21,14382.63,14383.73,14377.67,14372.83,14280.51,14216.15,14084.68,14150.63,14122.1,14087.06,14075.72,14070.55,14079.98,14077.34,14126.29,14190.48,14201.9,14242.95,14286.16,14318.06,2021-06-18
BARAJLI,23318.466,MWH,17962.56,17964.56,17964.56,17964.56,17933.56,17933.56,17948.56,17994.56,18023.06,17878.06,17804.06,17822.06,17793.06,17835.06,17869.26,17838.26,18192.16,18515.16,18688.16,18854.16,18856.16,18853.06,18853.06,18834.06,2021-06-18
LİNYİT,10298.332,MWH,5024.11,4757.07,4801.09,4803.11,4803.05,4804.0,4804.01,4803.15,4800.15,4796.0,4791.0,4795.01,4785.0,4785.0,4755.0,4740.0,4745.02,4745.0,4781.15,4781.15,4785.15,4723.0,4788.02,4792.0,2021-06-18
RÜZGAR,9712.886,MWH,1526.1,1518.76,1508.76,1473.94,1452.36,1407.97,1364.17,1318.88,1253.97,1209.53,1202.04,1179.97,1171.1,1254.84,1434.35,1518.43,1676.39,1771.18,1771.19,1791.84,1770.36,1736.59,1748.76,1576.14,2021-06-18
İTHAL KÖMÜR,9016.25,MWH,5494.5,5492.5,5493.5,5488.0,5545.8,5564.1,5576.1,5578.5,5577.5,5681.5,5682.5,5677.1,5677.1,5674.1,5684.1,5683.1,5676.1,5671.1,5671.1,5671.1,5674.5,5675.5,5673.5,5576.5,2021-06-18
AKARSU,8204.502,MWH,2487.73,2321.51,2301.14,2408.64,2401.36,2451.26,2364.23,2373.53,2460.38,2578.94,2601.8,2679.22,2557.12,2565.08,2541.67,2611.81,2601.75,2657.71,2662.07,2684.46,2709.9,2724.31,2644.91,2589.59,2021-06-18
JEOTERMAL,1719.463,MWH,1029.19,1036.3,1041.7,1052.34,1059.84,1062.14,1064.64,1052.14,1023.5,998.1,970.5,944.21,921.9,906.9,892.9,884.6,881.3,886.8,900.0,923.9,947.9,970.4,986.41,1000.0,2021-06-18
BİYOKÜTLE,1242.666,MWH,612.15,613.75,625.15,627.75,628.13,623.83,625.11,624.51,627.75,631.97,631.8,633.87,636.68,636.08,640.88,639.68,638.46,646.69,642.82,642.28,639.11,636.35,646.91,648.31,2021-06-18
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,280.0,280.0,280.0,280.0,280.0,140.0,280.0,280.0,280.0,280.0,280.0,280.0,140.0,140.0,140.0,140.0,140.0,2021-06-18
GÜNEŞ,638.362,MWH,0.0,0.0,0.0,0.0,0.0,9.89,100.67,332.07,457.0,541.49,581.04,593.56,591.45,582.13,563.05,524.8,454.72,353.01,163.33,34.31,0.2,0.0,0.0,0.0,2021-06-18
ASFALTİT KÖMÜR,405.0,MWH,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,2021-06-18
ATIK ISI,162.625,MWH,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2021-06-18
FUEL OİL,140.48,MWH,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2021-06-18
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-18
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-18
