KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25418.408,MWH,13588.38,13597.14,12410.0,12456.17,12479.23,12493.21,13655.01,13704.79,13739.77,13248.48,13257.17,13247.15,13235.05,13236.57,13245.97,13281.8,13614.56,13628.48,13439.45,13456.15,13442.7,13442.8,13442.28,13449.48,2021-02-12
Barajlı,23029.935,MWH,17983.94,17969.94,17969.94,17969.94,17969.94,17969.94,17969.94,17930.14,17843.74,17853.74,17850.64,17831.84,17772.84,17943.84,18044.34,18022.34,18032.74,18045.04,18052.04,18052.04,17954.04,17943.04,17930.74,17725.74,2021-02-12
Linyit,10119.916,MWH,4701.15,4756.15,4564.15,4590.15,4570.08,4537.11,4538.15,4557.15,4547.12,4526.13,4345.01,4446.11,4520.15,4615.06,4615.15,4504.15,4505.15,4316.11,4378.14,4586.15,4658.15,4696.15,4716.15,4715.15,2021-02-12
Rüzgar,9090.375,MWH,6294.52,5853.49,5593.28,5477.81,5319.57,5107.93,4775.68,4451.06,4031.55,3653.25,3526.3,3355.8,3132.86,2858.3,2635.65,2570.99,2428.32,2341.0,2180.8,2132.63,2071.88,2015.98,2016.69,1987.73,2021-02-12
İthal Kömür,8986.85,MWH,8028.6,7931.5,8009.3,8008.3,8007.3,8008.3,8010.3,8029.9,8048.8,8058.2,8060.2,8060.2,8062.7,8058.7,8057.7,8057.7,8055.7,8057.7,8056.7,8058.7,8054.7,8055.7,8055.7,8055.7,2021-02-12
Akarsu,8098.83,MWH,2491.16,2436.51,2391.2,2345.33,2303.19,2383.31,2375.32,2459.93,2678.34,2744.06,2792.74,2751.49,2647.15,2595.05,2664.12,2656.47,2628.98,2686.69,2773.09,2784.99,2763.51,2703.41,2672.87,2653.09,2021-02-12
Güneş,6835.569,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.086,1016.562,2410.8900000000003,3535.386,4222.941,4439.214,4194.722,3748.598,3088.017,2088.399,889.612,36.915,0.0,0.0,0.0,0.0,0.0,2021-02-12
Jeotermal,1626.97,MWH,1019.4,1023.1,1026.3,1027.4,1030.5,1029.4,1033.2,1041.3,1036.1,1030.3,1013.7,1008.3,1002.9,997.9,993.7,990.0,992.1,987.8,1003.5,1015.01,1025.81,1034.9,1041.9,1046.54,2021-02-12
Biyokütle,1144.783,MWH,573.21,574.81,565.01,560.51,559.21,569.57,569.87,567.07,571.28,570.85,548.75,549.89,565.92,563.1,563.34,564.34,567.69,571.73,580.58,580.71,584.72,578.48,577.18,568.68,2021-02-12
Taş Kömür,810.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,2021-02-12
Asfaltit Kömür,405.0,MWH,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,2021-02-12
Atık Isı,369.622,MWH,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2021-02-12
Fuel Oil,305.93,MWH,5.1,5.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,2021-02-12
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-12
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-12
