KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25526.237,MWH,16931.16,16939.81,16908.51,16925.61,16818.61,16952.31,16951.0,16919.61,16872.66,16783.41,16674.25,16578.89,16518.13,16471.51,16078.98,15888.96,15737.0,15766.37,15500.34,15535.98,15645.55,15696.13,15692.09,15680.91,2021-09-25
Barajlı,23246.98,MWH,13691.38,12390.38,12453.66,12337.28,12475.28,12475.66,12315.28,12287.86,12927.36,13002.46,13120.86,13181.46,13225.86,13410.06,13402.86,13363.86,13524.88,13503.18,12852.53,13035.53,13025.98,13296.98,13696.28,13685.28,2021-09-25
Linyit,10119.916,MWH,4949.0,4949.0,4997.0,5068.0,5127.0,5127.0,5127.0,5121.0,5121.0,5108.0,4959.0,5019.0,5108.0,5108.0,5133.0,5133.0,5132.0,4966.0,4974.0,4994.0,4975.0,4978.0,4981.0,4981.0,2021-09-25
Rüzgar,10012.308,MWH,1907.11,1914.74,1874.81,1862.54,1783.98,1716.11,1676.22,1551.89,1319.46,1186.02,1239.49,1298.17,1399.8,1514.63,1676.17,1831.57,2068.46,2246.24,2362.14,2537.96,2599.65,2607.18,2576.7,2537.24,2021-09-25
İthal Kömür,8995.35,MWH,5987.8,5985.8,5987.8,5985.3,5974.6,5975.1,5979.7,5988.4,5988.4,5990.4,5993.4,5992.4,5993.4,5988.4,5989.8,5988.8,5988.8,5987.8,5988.8,5989.8,5984.8,5984.8,5984.8,5985.8,2021-09-25
Akarsu,8188.481,MWH,2616.38,2550.42,2469.45,2467.59,2392.89,2384.84,2367.6,2376.35,2380.66,2404.0,2412.78,2417.23,2390.62,2336.5,2363.38,2345.2,2382.95,2436.66,2227.18,2239.17,2251.43,2311.17,2456.62,2370.93,2021-09-25
Güneş,7487.135,MWH,0.0,0.0,0.0,0.0,0.0,0.2,26.712,883.416,2710.0190000000002,4230.149,5327.942,5940.684,6144.08,5965.460999999999,5368.746,4367.863,2946.91,1156.958,64.404,0.1,0.0,0.0,0.0,0.0,2021-09-25
Jeotermal,1647.138,MWH,1040.84,1048.14,1056.94,1064.14,1068.94,1075.74,1080.94,1079.54,1066.14,1036.34,1003.7,977.1,958.1,939.4,919.2,911.2,908.4,913.8,922.3,945.5,968.8,987.6,999.9,1011.6,2021-09-25
Biyokütle,1415.634,MWH,683.01,685.22,681.31,680.61,695.51,693.51,698.41,699.32,703.01,711.95,717.95,716.51,713.9,710.9,722.5,726.7,724.17,719.99,721.44,721.74,719.37,712.27,706.97,700.32,2021-09-25
Taş Kömür,810.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,125.0,125.0,125.0,141.0,141.0,141.0,126.0,126.0,141.0,102.0,120.0,121.0,118.0,118.0,141.0,141.0,141.0,141.0,2021-09-25
Asfaltit Kömür,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2021-09-25
Atık Isı,388.208,MWH,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2021-09-25
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-09-25
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-25
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-09-25
