KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25526.237,MWH,18054.09,18071.49,18048.79,18065.42,18073.69,18096.65,18256.07,18513.24,18494.65,18442.61,18378.78,18391.18,18306.12,18253.27,18191.3,18173.6,18167.95,18194.54,18270.76,18314.18,18383.54,18445.49,18445.51,18439.4,2021-09-08
Barajlı,23246.98,MWH,14086.43,14045.43,13984.34,14058.34,14130.84,14180.34,14160.34,14135.24,14411.47,13953.24,14095.23,14142.93,14608.13,14688.13,14733.63,14589.73,14221.23,14216.28,14201.33,14292.13,14142.93,14156.73,14401.73,14458.43,2021-09-08
Linyit,10119.916,MWH,4801.25,4801.22,4802.24,4566.25,4570.25,4570.25,4720.25,4865.18,4910.04,4894.0,4901.0,4944.0,4968.0,4973.09,4972.0,5001.0,4955.0,5000.0,5000.0,4981.24,4981.25,5032.15,5086.2,5231.17,2021-09-08
Rüzgar,10012.308,MWH,6020.04,5796.26,5679.89,5627.65,5543.73,5497.59,5381.18,5202.29,4966.69,4816.54,4646.05,4437.42,4394.62,4510.38,4705.35,4976.45,5297.67,5546.48,5684.4,5757.0,5793.98,5737.5,5524.31,5253.05,2021-09-08
İthal Kömür,8995.35,MWH,7323.3,7325.3,7326.3,7323.8,7334.8,7337.3,7336.3,7330.3,7333.3,7345.3,7348.3,7353.3,7346.3,7346.3,7346.3,7346.3,7345.3,7348.3,7352.3,7355.3,7355.3,7356.3,7357.3,7349.3,2021-09-08
Akarsu,8188.481,MWH,1781.72,1786.14,1741.59,1639.23,1645.19,1644.03,1629.06,1577.45,1673.0,1572.53,1690.74,1710.54,1756.76,1769.61,1758.55,1725.35,1720.64,1722.09,1766.98,1863.8,1889.67,1634.0,1661.84,1671.43,2021-09-08
Güneş,7470.924,MWH,0.0,0.0,0.0,0.0,0.0,0.38,44.764,959.3800000000001,2704.5629999999996,4149.9220000000005,5153.527,5785.082,6022.951,5883.445,5388.076,4503.686,3214.484,1515.678,189.449,0.43,0.0,0.0,0.0,0.0,2021-09-08
Jeotermal,1647.138,MWH,941.1,947.8,957.9,965.3,971.0,979.2,982.19,979.7,952.3,925.8,899.4,874.8,849.5,828.7,817.5,809.9,815.7,827.3,840.3,861.2,881.3,908.0,914.6,929.4,2021-09-08
Biyokütle,1415.634,MWH,670.4,671.65,675.26,677.06,674.86,676.46,676.66,675.66,681.35,685.69,689.49,692.13,687.84,686.25,694.78,689.54,692.1,697.18,690.1,686.4,686.55,680.55,677.21,676.05,2021-09-08
Taş Kömür,810.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,128.0,127.0,127.0,128.0,141.0,115.0,141.0,141.0,141.0,141.0,2021-09-08
Asfaltit Kömür,405.0,MWH,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,2021-09-08
Atık Isı,388.208,MWH,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,15.4,13.4,11.4,9.3,9.3,9.3,9.3,9.3,9.3,9.3,2021-09-08
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-09-08
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-08
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-09-08
