KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25405.798,MWH,13782.93,13710.03,13706.44,13688.27,13689.28,13699.63,14060.57,14599.39,14610.8,14578.49,14562.75,14566.12,14521.29,14500.69,14505.78,14501.18,14521.14,14548.42,14581.7,14601.22,14674.04,14689.76,14667.35,14664.37,2021-01-06
Barajlı,22901.653,MWH,16738.51,16738.51,16737.01,16737.01,16741.01,16741.01,16741.01,16741.01,16737.69,16785.01,16711.32,16561.02,16524.02,16366.01,16623.41,16623.41,16856.41,16997.91,17028.91,16889.91,16686.91,16684.41,16684.41,16682.01,2021-01-06
Linyit,10119.916,MWH,4533.15,4530.15,4433.15,4433.15,4437.15,4437.15,4437.15,4437.15,4418.15,4415.15,4433.15,4434.15,4266.15,4266.15,4266.15,4266.15,4133.15,4099.15,4311.15,4434.15,4436.15,4437.15,4437.15,4437.15,2021-01-06
İthal Kömür,8986.85,MWH,8044.1,8044.4,8044.1,8044.1,8060.4,8060.4,8059.4,8062.0,8064.0,8079.0,8077.7,8081.7,8082.7,8070.7,8069.7,8069.7,8068.7,8069.7,8068.7,8068.7,8071.7,8069.7,8071.7,8072.0,2021-01-06
Rüzgar,8866.883,MWH,2637.57,2507.32,2417.45,2266.75,2177.4,2109.83,2125.82,2127.62,2101.51,2105.67,2074.22,2045.85,2121.86,2245.29,2249.31,2144.54,2065.07,2155.47,2355.49,2518.39,2660.16,2799.22,2878.01,2960.32,2021-01-06
Akarsu,8082.624,MWH,1889.1,1894.09,1823.61,1823.17,1848.55,1811.85,1799.77,1823.76,1920.21,2075.08,2021.32,2035.13,1942.64,1934.26,1948.49,2017.98,2110.52,2169.43,2126.43,2104.33,2104.75,2060.86,2005.3,1968.65,2021-01-06
Güneş,6676.33,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.859,651.1560000000001,1954.557,2958.7490000000003,3622.923,3854.534,3713.7889999999998,3193.9049999999997,2321.854,1213.902,166.089,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-06
Jeotermal,1613.188,MWH,1088.8,1091.2,1093.1,1094.0,1096.4,1097.5,1097.2,1096.3,1094.2,1091.2,1086.2,1080.0,1070.4,1060.1,1056.8,1049.1,1045.2,1052.0,1062.8,1066.4,1078.41,1082.61,1086.9,1091.1,2021-01-06
Biyokütle,1115.094,MWH,538.4,541.35,541.0,538.7,540.05,540.9,540.6,540.15,542.81,556.38,554.32,555.16,557.69,557.65,560.11,556.18,560.83,560.68,557.8,562.31,562.01,559.32,555.02,545.44,2021-01-06
Taş Kömür,810.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,2021-01-06
Asfaltit Kömür,405.0,MWH,295.0,295.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,2021-01-06
Atık Isı,369.622,MWH,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.0,14.4,12.7,12.2,10.7,10.7,10.7,10.7,10.7,10.7,2021-01-06
Fuel Oil,305.93,MWH,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2021-01-06
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-06
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-06
