KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25418.408,MWH,13616.47,13623.89,13201.72,13610.73,13600.53,13612.33,13615.68,13558.41,13555.11,13536.48,13521.39,13489.37,13509.3,13538.71,13553.57,13567.41,13575.0,13584.57,13578.77,13576.69,13591.76,13592.33,13541.71,13541.91,2021-02-13
Barajlı,23029.935,MWH,18030.27,18015.87,18012.97,18005.57,18015.57,18005.57,18005.57,17950.67,17973.77,17980.37,17985.37,17980.15,17719.37,17751.37,17993.47,18076.87,18089.37,18098.67,18271.67,18228.65,18094.65,18094.65,18092.35,18088.35,2021-02-13
Linyit,10119.916,MWH,4731.15,4731.15,4729.15,4679.15,4640.15,4614.15,4663.11,4693.15,4692.15,4731.15,4586.15,4450.15,4450.15,4568.15,4544.15,4488.15,4502.15,4522.15,4675.15,4615.15,4669.15,4609.15,4726.15,4726.15,2021-02-13
Rüzgar,9092.875,MWH,1948.68,2119.92,2321.7,2483.22,2752.87,2936.99,3023.43,3070.1,3006.11,2907.05,2630.43,2419.88,2208.71,2074.04,2033.29,2154.29,2387.64,2633.06,2875.37,3086.76,3268.07,3433.61,3587.86,3686.89,2021-02-13
İthal Kömür,8986.85,MWH,8041.15,8019.65,8017.85,8016.85,7998.85,7997.85,7999.85,8031.85,8031.85,8034.85,8035.85,8017.85,8017.85,8015.85,8015.85,7658.85,7697.15,7731.15,7730.15,7741.15,7867.15,7869.15,8041.15,8041.15,2021-02-13
Akarsu,8098.83,MWH,2594.82,2590.82,2539.17,2507.54,2429.1,2426.4,2424.26,2432.93,2578.55,2597.33,2743.13,2717.37,2557.43,2498.51,2561.44,2633.14,2706.3,2786.81,2851.27,2807.67,2786.96,2797.37,2765.33,2690.09,2021-02-13
Güneş,6835.569,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.259,1058.065,2457.429,3738.941,4588.248,4954.908,4841.579,4354.363,3456.241,2231.832,826.835,23.612000000000002,0.0,0.0,0.0,0.0,0.0,2021-02-13
Jeotermal,1626.97,MWH,1053.14,1056.8,1057.8,1064.35,1065.64,1065.6,1066.74,1068.14,1065.8,1059.7,1047.2,1038.0,1024.8,1016.5,1005.0,1003.3,1001.4,1005.4,1012.4,1020.55,1030.8,1037.4,1044.4,1048.64,2021-02-13
Biyokütle,1144.783,MWH,550.08,555.08,555.08,555.28,554.78,554.34,555.04,563.64,573.15,577.02,580.02,578.62,577.82,578.08,579.08,579.78,580.68,578.68,576.55,578.88,564.69,555.95,556.35,553.94,2021-02-13
Taş Kömür,810.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,2021-02-13
Asfaltit Kömür,405.0,MWH,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,2021-02-13
Atık Isı,369.622,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2021-02-13
Fuel Oil,305.93,MWH,5.1,5.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,2021-02-13
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-13
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-13
