KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8142.493,MWH,4015.57,3997.49,4002.01,3972.26,3938.01,3907.99,3851.71,3818.53,3969.83,3971.04,3838.3,3810.98,3792.12,3741.93,3828.75,3900.45,3911.22,3910.7,3888.88,3889.81,3880.78,4011.55,4004.55,4008.98,2021-05-10
Asfaltit Kömür,405.0,MWH,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,2021-05-10
Atık Isı,381.661,MWH,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,9.9,9.9,9.9,9.9,9.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,2021-05-10
Barajlı,23221.755,MWH,18688.18,18687.73,18709.33,18914.33,18856.58,18942.47,18732.58,18973.48,18947.34,18357.73,18250.43,18248.43,18357.23,18423.23,18309.63,18481.13,18478.73,18484.73,18683.43,19217.63,19174.53,19124.73,18902.73,19038.73,2021-05-10
Biyokütle,1193.543,MWH,617.87,613.37,619.57,619.82,613.79,623.09,616.55,616.97,613.37,603.54,608.14,618.14,626.97,630.98,621.66,620.39,619.67,621.0,625.13,622.93,626.43,622.03,623.43,622.67,2021-05-10
Doğal Gaz,25441.431,MWH,9751.07,9758.72,9765.88,9771.15,9760.56,9765.09,9676.9,9443.8,9597.78,9714.41,9794.41,9303.77,9821.85,10194.26,10051.9,10076.2,10188.66,10206.53,10302.04,10424.58,10458.49,10480.58,10502.68,10515.74,2021-05-10
Fuel Oil,251.93,MWH,5.1,5.1,5.1,5.1,5.1,5.1,0.0,0.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,2021-05-10
Güneş,7079.902,MWH,0.0,0.0,0.0,0.0,0.0,3.55,163.923,1436.4569999999999,3138.362,4554.839,5570.284,6157.999,6376.528,6245.6990000000005,5749.278,4867.221,3610.596,2021.81,464.31600000000003,7.9319999999999995,0.0,0.0,0.0,0.0,2021-05-10
İthal Kömür,8986.85,MWH,4536.2,4534.2,5160.2,5160.2,5160.2,5160.2,5135.2,5128.2,5153.2,5155.2,5156.2,4577.2,4583.2,4581.2,4582.2,4578.9,4584.2,4650.2,4971.2,5161.2,4737.2,4735.2,4738.2,4736.2,2021-05-10
Jeotermal,1646.97,MWH,1011.3,1022.0,1028.9,1036.34,1041.04,1043.24,1043.64,1036.44,1016.8,990.2,966.1,937.6,919.49,899.2,879.3,881.5,876.0,878.0,889.7,913.2,942.4,961.09,980.59,991.8,2021-05-10
Linyit,10119.916,MWH,3825.2,3659.2,3721.2,3723.2,3723.2,3723.2,3723.2,3723.0,3723.0,3591.0,3849.0,3952.0,3952.0,3950.0,3750.0,3820.0,3974.0,3994.0,4004.0,4028.0,4060.0,4028.0,4060.0,4156.0,2021-05-10
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-10
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-10
Rüzgar,9569.031,MWH,6408.53,6217.68,6046.08,5960.12,5866.79,5848.39,5800.94,5644.69,5659.96,5650.9,5546.73,5442.56,5368.94,5425.35,5558.02,5782.05,5943.64,6052.47,5976.87,5909.45,5816.26,5687.56,5569.05,5376.88,2021-05-10
Taş Kömür,810.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2021-05-10
