KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8126.998,MWH,5343.45,5361.61,5316.81,5223.05,5239.5,5328.87,5339.17,5327.94,5345.64,5394.32,5338.61,5404.11,5334.18,5293.81,5340.28,5329.04,5349.72,5323.31,5343.91,5343.67,5424.12,5475.6,5480.7,5427.69,2021-04-23
Asfaltit Kömür,405.0,MWH,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,2021-04-23
Atık Isı,370.511,MWH,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2021-04-23
Barajlı,23221.755,MWH,18700.53,18677.53,18677.53,18677.53,18801.43,18801.47,18801.43,18808.93,18829.43,18857.03,18847.63,18834.55,18807.13,18795.13,18795.53,18777.53,18820.43,18820.43,18796.43,18654.53,18701.13,18682.53,18823.53,18822.83,2021-04-23
Biyokütle,1163.239,MWH,599.77,613.27,613.57,610.77,611.97,614.12,612.48,614.47,614.72,619.69,624.09,623.98,628.09,624.02,624.92,624.62,622.74,620.85,615.44,616.63,617.53,619.53,613.07,614.97,2021-04-23
Doğal Gaz,25449.616,MWH,10933.14,10933.14,10946.64,10948.74,10909.94,10933.34,10929.04,10933.94,10879.24,10752.04,10732.91,10737.34,10748.14,10851.64,10865.54,10938.54,11157.84,11170.64,11218.14,11239.64,11265.24,11312.54,11330.84,11327.14,2021-04-23
Fuel Oil,251.93,MWH,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2021-04-23
Güneş,7048.012,MWH,0.0,0.0,0.0,0.0,0.0,1.73,87.31700000000001,1151.39,2858.809,4269.845,5205.407,5804.183,6018.722,5877.023,5401.889999999999,4532.991,3299.4190000000003,1764.146,343.04200000000003,3.38,0.0,0.0,0.0,0.0,2021-04-23
İthal Kömür,8986.85,MWH,3099.3,2684.3,2402.3,2295.6,2294.6,2295.6,2295.6,2294.6,2286.6,2291.6,2307.6,2304.6,2298.6,2294.6,2295.6,2294.6,2294.6,2295.6,2297.6,2292.6,2293.6,2292.6,2294.6,2293.6,2021-04-23
Jeotermal,1646.97,MWH,1095.9,1100.2,1104.74,1109.54,1113.74,1115.04,1115.44,1109.74,1094.44,1072.14,1049.54,1026.0,1011.1,996.5,982.0,974.7,972.5,980.1,991.1,1007.9,1027.9,1046.7,1060.84,1069.94,2021-04-23
Linyit,10119.916,MWH,4445.15,4445.07,4444.03,4445.0,4445.15,4445.15,4445.15,4445.15,4424.05,4423.07,4423.09,4423.04,4423.06,4413.0,4380.0,4413.0,4373.08,4273.0,4273.0,4273.15,4274.15,4265.14,4135.04,4135.06,2021-04-23
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-23
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-23
Rüzgar,9468.235,MWH,853.93,804.58,745.87,721.26,771.32,792.53,808.45,815.93,739.4,573.02,678.7,671.65,758.14,819.32,860.02,887.33,951.19,958.7,936.4,1013.81,1133.26,1090.38,1094.37,1213.5,2021-04-23
Taş Kömür,810.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,2021-04-23
