KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25431.308,MWH,13057.26,13072.16,13070.93,13090.06,13155.26,13173.26,13205.59,13246.1,13015.79,13160.32,13231.1,13155.67,13174.63,13153.94,13207.86,13372.58,13367.9,13383.26,13437.75,13463.57,13550.43,13565.13,13582.33,13599.61,2021-03-04
Barajlı,23085.085,MWH,16956.17,16937.27,16937.27,16934.27,16934.27,16834.27,16840.17,16765.77,16417.17,16422.47,16675.47,16766.97,16771.97,16766.87,16869.17,16856.67,16927.67,16937.67,17142.67,17106.17,16988.17,16987.17,16987.17,16971.57,2021-03-04
Linyit,10119.916,MWH,4561.16,4560.16,4558.16,4491.16,4560.16,4561.16,4561.16,4561.16,4560.16,4727.15,4676.16,4715.16,4710.16,4657.16,4667.16,4710.16,4836.16,4774.16,4836.16,4833.16,4834.16,4805.16,4805.16,4635.16,2021-03-04
Rüzgar,9232.608,MWH,4290.08,3912.87,3631.43,3394.67,3220.13,2998.73,2844.24,2723.72,2427.36,1965.57,1671.81,1479.95,1228.56,1087.07,1019.36,1098.75,1159.53,1191.52,1231.14,1378.38,1489.51,1624.11,1634.5,1684.39,2021-03-04
İthal Kömür,8986.85,MWH,6820.4,6820.4,6821.4,6819.1,6821.1,6824.4,6824.4,6819.4,6819.4,6825.7,6894.7,6645.7,6764.7,7047.7,7195.7,7192.7,7247.4,7246.4,7245.4,7244.4,7252.4,7251.4,7253.6,7252.6,2021-03-04
Akarsu,8103.695,MWH,2229.52,2246.15,2114.94,2138.26,2133.59,2145.64,2167.32,2122.27,2205.51,2312.53,2367.09,2333.27,2392.94,2385.25,2373.43,2360.64,2339.41,2385.66,2583.61,2544.49,2479.33,2481.42,2454.09,2422.15,2021-03-04
Güneş,6886.845,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.423,229.131,1710.476,3415.2929999999997,4530.9529999999995,5249.809,5551.736,5485.665999999999,5092.271,4308.6759999999995,3096.612,1488.748,163.253,0.0,0.0,0.0,0.0,0.0,2021-03-04
Jeotermal,1626.97,MWH,1086.5,1086.84,1090.1,1091.3,1072.5,1074.0,1074.7,1077.9,1074.3,1070.0,1056.0,1048.8,1037.7,1026.6,1019.8,1014.9,1012.0,1015.5,1024.8,1036.1,1044.8,1054.3,1061.9,1066.3,2021-03-04
Biyokütle,1145.053,MWH,569.24,564.24,569.04,580.34,583.14,586.7,586.4,587.0,586.71,575.63,563.93,567.34,570.44,572.57,572.47,572.65,574.05,575.95,574.85,575.08,571.33,566.01,561.81,578.55,2021-03-04
Taş Kömür,810.766,MWH,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,2021-03-04
Asfaltit Kömür,405.0,MWH,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,2021-03-04
Atık Isı,370.511,MWH,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,2021-03-04
Fuel Oil,305.93,MWH,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,11.1,11.1,11.1,11.1,2021-03-04
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-04
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-04
