KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25523.817,MWH,12935.61,13173.71,13275.31,12904.51,13097.51,13184.41,13478.19,13942.24,13931.12,14014.11,14115.35,14149.97,14063.65,14149.84,14132.64,14265.62,14516.21,14555.46,14608.3,14663.25,14719.44,14724.95,14681.31,14676.11,2021-11-22
Barajlı,23253.521,MWH,11309.22,11325.22,11309.22,11159.02,11265.02,11265.02,11115.02,11157.9,12067.05,11574.7,11598.2,11783.2,11765.2,12043.4,12111.4,12071.75,11414.52,12826.77,13618.37,12332.32,11313.22,11403.02,12206.02,12142.02,2021-11-22
Rüzgar,10414.973,MWH,2073.37,2419.03,2673.09,2868.26,3084.42,3282.9,3356.94,3476.05,3560.35,3742.02,3566.89,3557.21,3777.58,4094.77,4272.67,4234.37,4017.26,3871.33,3796.86,3855.49,3966.38,4188.46,4366.12,4602.4,2021-11-22
Linyit,10119.916,MWH,5003.1,5002.1,5030.1,5031.1,5033.1,5033.1,5033.1,5033.1,4997.2,4994.2,4994.2,4903.2,4933.2,4945.2,4972.2,4967.2,4962.2,5012.2,4961.2,4974.2,4882.2,4909.2,4874.2,4919.2,2021-11-22
İthal Kömür,8993.8,MWH,8118.6,8117.6,8117.1,8114.1,8110.7,8111.7,8109.3,8170.3,8165.7,8146.7,8147.2,8147.1,8167.2,8165.2,8149.2,8149.2,8172.7,8138.7,8173.2,8169.7,8165.2,8167.2,8165.2,8165.2,2021-11-22
Akarsu,8221.16,MWH,1378.24,1365.55,1396.07,1366.44,1302.06,1265.69,1272.17,1310.89,1311.41,1465.13,1462.48,1481.41,1487.84,1492.64,1550.83,1409.8,1530.2,1629.23,1637.74,1564.46,1510.06,1469.94,1591.56,1506.67,2021-11-22
Güneş,7717.683,MWH,0.0,0.0,0.0,0.0,0.0,0.1,0.3,136.493,1634.583,3420.198,4699.325000000001,5430.237,5639.055,5349.251,4609.466,3402.349,1657.1309999999999,123.198,0.1,0.0,0.0,0.0,0.0,0.0,2021-11-22
Jeotermal,1648.138,MWH,1134.84,1137.64,1142.0,1145.3,1151.9,1154.1,1153.2,1152.8,1142.3,1126.24,1108.24,1089.04,1073.24,1059.94,1047.99,1048.3,1051.4,1058.54,1074.24,1089.54,1096.54,1106.04,1111.14,1116.84,2021-11-22
Biyokütle,1521.187,MWH,737.81,736.68,737.88,738.58,735.38,735.98,737.28,741.26,753.51,731.33,725.73,740.76,742.06,748.79,744.03,744.49,742.71,759.71,769.37,761.82,759.32,749.81,751.31,759.81,2021-11-22
Taş Kömür,810.766,MWH,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,2021-11-22
Asfaltit Kömür,405.0,MWH,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,2021-11-22
Atık Isı,389.862,MWH,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2021-11-22
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-22
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-22
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-22
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-11-22
