KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8116.125,MWH,5327.65,5363.89,5379.55,5362.76,5364.61,5348.6,5333.2,5292.28,5314.76,5404.49,5482.79,5487.08,5468.52,5479.22,5479.04,5479.83,5478.53,5555.17,5536.53,5546.18,5519.3,5552.23,5522.95,5479.92,2021-04-20
Asfaltit Kömür,405.0,MWH,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,2021-04-20
Atık Isı,370.511,MWH,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,13.3,15.1,14.6,17.2,18.4,2021-04-20
Barajlı,23221.755,MWH,18126.76,18126.16,18126.16,18041.16,18041.16,18025.96,18089.88,17710.48,17551.38,17648.48,17717.65,17669.66,17545.3,17411.32,17562.72,17742.58,17752.28,17743.38,18153.49,18167.38,18131.36,18042.26,17804.66,17790.56,2021-04-20
Biyokütle,1161.679,MWH,603.5,607.6,607.1,608.3,609.6,610.6,607.7,609.66,611.7,616.42,616.82,619.57,621.27,595.7,592.45,611.55,618.48,615.23,614.93,613.06,612.96,612.76,609.0,608.9,2021-04-20
Doğal Gaz,25448.816,MWH,11197.28,11216.39,11225.61,11233.98,11300.27,11307.9,11292.28,11242.31,11223.18,11208.32,11179.42,11084.88,11036.06,11141.17,11156.51,11163.81,11171.87,11175.09,11205.75,11211.97,11232.2,11269.62,11280.95,11282.42,2021-04-20
Fuel Oil,251.93,MWH,5.1,5.1,5.1,5.1,5.1,5.1,0.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,2021-04-20
Güneş,7029.985,MWH,0.0,0.0,0.0,0.0,0.0,1.01,58.797,797.174,2153.266,3361.524,4101.562,4540.558,4771.012000000001,4709.4580000000005,4287.731,3577.2180000000003,2657.069,1499.0390000000002,319.234,1.89,0.0,0.0,0.0,0.0,2021-04-20
İthal Kömür,8986.85,MWH,3427.0,3424.0,3305.0,3296.0,3426.0,3426.0,3427.0,3427.0,3427.0,3429.0,3429.0,3427.0,3430.0,3429.0,3427.0,3428.0,3426.0,3425.0,3428.0,3426.0,3425.0,3282.0,3285.0,3279.0,2021-04-20
Jeotermal,1646.97,MWH,1029.0,1037.9,1040.24,1046.04,1048.44,1051.94,1053.2,1051.4,1042.6,1031.3,1013.5,1006.2,995.8,987.6,982.6,975.7,973.7,983.7,993.7,1005.0,1014.9,1025.5,1035.3,1043.8,2021-04-20
Linyit,10119.916,MWH,4436.15,4459.15,4479.09,4520.15,4565.15,4653.15,4653.15,4653.15,4653.0,4641.0,4609.0,4609.0,4598.0,4635.0,4603.06,4603.0,4573.0,4608.0,4664.15,4699.15,4701.15,4433.07,4354.0,4354.01,2021-04-20
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-20
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-20
Rüzgar,9447.135,MWH,3427.83,3367.13,3408.37,3278.13,3026.35,2847.27,2658.37,2513.48,2222.44,2069.08,2198.78,2404.49,2419.28,2677.22,2767.9,2651.59,2566.01,2373.98,2234.29,2019.63,1956.29,1864.69,1853.17,1775.35,2021-04-20
Taş Kömür,810.766,MWH,142.0,142.0,118.0,118.0,119.0,104.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-20
