KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25405.798,MWH,12663.32,12755.12,12083.09,12744.23,12745.12,12749.42,12750.11,12743.27,12711.97,12668.12,12687.97,12712.44,13002.45,13532.62,13513.37,13521.91,13583.12,13586.52,13634.88,13646.72,13636.66,13635.84,13641.51,13642.61,2021-01-10
Barajlı,22901.653,MWH,17207.42,17186.47,17168.9,17107.5,17141.0,17141.0,17141.0,17141.0,17131.0,17131.0,17131.0,17154.03,17141.02,17141.02,17079.56,17052.15,17063.15,17136.8,17171.8,17163.2,17150.2,17102.3,17102.3,16994.4,2021-01-10
Linyit,10119.916,MWH,4821.15,4835.15,4833.15,4838.15,4839.15,4839.15,4838.15,4837.15,4836.15,4835.15,4832.15,4827.15,4602.15,4567.15,4536.15,4545.15,4645.15,4747.15,4754.15,4783.15,4807.15,4819.15,4818.15,4627.15,2021-01-10
İthal Kömür,8986.85,MWH,7910.6,7657.8,7459.8,7282.8,6855.8,6563.8,6855.8,6882.8,6882.4,6884.8,6884.8,6877.8,6878.8,6878.8,6877.8,6878.8,6306.6,6310.0,6310.0,6310.0,6554.3,6554.3,6625.3,6765.3,2021-01-10
Rüzgar,8897.878,MWH,3957.1,4031.35,4095.24,4161.25,4185.18,4204.81,4110.84,3936.07,3771.39,3639.59,3489.36,3487.55,3371.8,3315.98,3250.26,3112.51,3184.69,3335.38,3436.87,3689.82,3724.75,4005.26,4051.62,4192.68,2021-01-10
Akarsu,8087.859,MWH,1900.57,1891.28,1837.24,1825.07,1851.4,1854.94,1847.85,1868.01,1863.02,1943.51,1969.15,1945.58,1881.79,1795.22,1798.64,1854.23,1948.89,1977.69,2031.73,1951.07,1985.84,1951.54,1953.71,1878.28,2021-01-10
Güneş,6707.701,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.291,550.317,1637.6170000000002,2339.9860000000003,2934.854,3209.675,3092.7120000000004,2688.148,2030.844,1102.081,180.28300000000002,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10
Jeotermal,1613.188,MWH,1081.84,1084.54,1086.54,1089.04,1089.34,1089.34,1089.04,1089.44,1086.54,1085.04,1076.94,1067.94,1056.74,1047.14,1036.14,1032.24,1032.7,1039.3,1051.4,1059.0,1065.0,1069.2,1074.2,1077.9,2021-01-10
Biyokütle,1116.658,MWH,517.66,538.96,538.76,538.76,540.72,538.22,538.82,536.32,542.33,543.7,543.4,537.0,536.5,547.03,552.03,551.23,552.06,549.08,551.26,548.29,547.53,546.73,543.62,535.32,2021-01-10
Taş Kömür,810.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,0.0,142.0,142.0,142.0,142.0,2021-01-10
Asfaltit Kömür,405.0,MWH,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,2021-01-10
Atık Isı,369.622,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2021-01-10
Fuel Oil,305.93,MWH,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2021-01-10
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10
