KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25523.017,MWH,16828.08,16805.86,16813.75,16819.94,16802.13,16815.63,17172.71,17295.93,17211.37,17168.92,16975.98,16964.04,16957.14,17078.79,17333.91,17369.0,17357.2,17406.52,17426.46,17462.28,17491.13,17508.4,17530.28,17499.82,2021-10-13
Barajlı,23253.521,MWH,12890.89,12840.79,12900.89,12740.89,12852.89,12853.39,12600.39,12036.37,11965.57,12232.47,12415.47,12292.97,12365.07,12402.57,12515.57,12469.57,12766.59,13206.09,12951.19,12955.69,12764.79,12762.79,12764.29,12716.09,2021-10-13
Rüzgar,10211.218,MWH,3455.51,3554.5,3461.63,3524.86,3187.76,2927.34,2676.15,2512.31,2279.34,2043.07,2067.07,2039.61,2000.86,2058.56,1996.18,1864.59,1632.42,1457.9,1271.59,1205.09,1104.67,1102.35,1041.6,1033.91,2021-10-13
Linyit,10119.916,MWH,4394.0,4394.0,4326.0,4324.0,4151.0,4217.0,4219.0,4219.0,4188.0,4186.0,4131.0,4132.0,4155.0,4154.0,4169.0,4169.0,4149.0,4149.0,4148.0,4121.0,4130.0,4133.0,4134.0,4134.0,2021-10-13
İthal Kömür,8993.8,MWH,4148.8,4146.8,4149.8,4148.8,4144.1,4143.1,4144.1,4243.8,4243.8,4243.6,4244.6,4244.6,4243.8,4242.8,4243.6,4244.3,4246.1,4245.9,4245.9,4246.9,4244.9,4246.1,4244.3,4241.8,2021-10-13
Akarsu,8191.057,MWH,1727.15,1695.73,1671.94,1548.96,1574.3,1640.47,1562.72,1259.39,1313.73,1368.2,1423.98,1432.54,1333.8,1404.76,1420.26,1404.97,1467.2,1549.73,1581.85,1650.67,1622.85,1611.91,1631.82,1527.1,2021-10-13
Güneş,7570.112,MWH,0.0,0.0,0.0,0.0,0.0,0.1,7.444,601.352,2251.084,3747.6180000000004,4743.506,5177.481,5224.983,5032.509,4441.428,3516.086,2150.776,620.6080000000001,4.6530000000000005,0.0,0.0,0.0,0.0,0.0,2021-10-13
Jeotermal,1648.138,MWH,1051.34,1056.9,1062.2,1067.19,1072.84,1075.1,1076.9,1079.6,1073.89,1052.3,1030.1,1008.9,989.3,965.1,951.1,948.9,953.69,968.6,984.0,1000.8,1017.49,1035.0,1050.29,1053.4,2021-10-13
Biyokütle,1504.479,MWH,642.13,644.46,640.35,639.55,649.9,651.8,651.4,653.85,643.2,646.97,647.17,647.07,637.0,637.3,650.65,657.91,649.01,648.83,675.43,681.94,676.94,675.78,672.68,666.03,2021-10-13
Taş Kömür,810.766,MWH,94.0,101.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,117.0,103.0,117.0,102.0,102.0,102.0,102.0,102.0,103.0,102.0,103.0,117.0,2021-10-13
Asfaltit Kömür,405.0,MWH,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,2021-10-13
Atık Isı,389.862,MWH,20.5,20.5,20.5,20.5,20.5,20.5,20.5,18.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,14.0,14.0,11.3,11.3,11.3,11.3,11.3,2021-10-13
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.2,8.0,8.0,7.9,7.0,7.3,8.3,8.7,9.1,10.3,10.7,10.4,10.3,9.5,8.4,7.1,2021-10-13
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-13
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-10-13
