KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25553.713,MWH,13424.16,13261.96,13268.56,12717.66,12767.96,12778.06,14946.24,16226.49,16310.96,16606.57,16635.93,16582.88,16134.46,15866.06,15975.53,16786.42,16852.17,16822.75,16891.89,16990.24,16982.7,16993.26,15399.84,13542.42,2021-12-06
Barajlı,23253.421,MWH,12104.0,13046.9,13047.0,12927.4,13101.4,13101.4,12951.6,12985.12,11713.22,12083.02,12510.02,12438.92,13000.32,13014.32,12247.32,12043.82,12235.7,12333.1,12416.7,12413.9,12195.0,12087.2,12275.1,13140.5,2021-12-06
Rüzgar,10490.033,MWH,4778.66,5085.17,5328.74,5625.89,5807.25,5903.95,5970.84,6051.45,6366.16,6480.06,6553.53,6694.49,7032.52,7265.39,7323.47,7224.15,7057.0,7001.89,6966.89,6926.56,6898.61,6864.91,7057.27,6969.75,2021-12-06
Linyit,10119.916,MWH,5134.1,5143.1,5142.1,5140.1,5141.1,5141.1,5138.1,5138.1,5092.1,4965.1,5059.1,5041.1,5101.1,5101.1,5101.1,5101.1,5101.1,5096.1,5134.1,5134.1,5136.1,5211.1,5231.1,5261.1,2021-12-06
İthal Kömür,8993.8,MWH,8112.2,8105.2,7998.2,7996.2,7962.6,7962.6,7963.1,8044.7,7913.2,7646.2,7390.2,7319.2,7523.2,7742.2,7739.7,7738.2,7737.2,7738.2,7649.2,7658.7,7569.2,7570.2,7475.2,7550.7,2021-12-06
Akarsu,8226.671,MWH,1511.29,1622.99,1623.85,1583.26,1564.35,1526.58,1590.22,1719.24,1701.6,1781.27,1799.17,1797.44,1941.16,1992.36,1790.42,1758.98,1909.98,2061.94,2061.49,2004.81,1899.63,1812.69,1831.17,1992.83,2021-12-06
Güneş,7755.818,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.419,1209.9470000000001,2951.375,4255.011,4955.19,5158.68,4933.442,4237.9130000000005,3103.616,1470.361,88.018,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06
Jeotermal,1648.138,MWH,1098.4,1098.4,1099.0,1098.9,1101.0,1104.5,1105.2,1104.5,1099.6,1093.3,1083.8,1071.3,1060.7,1052.9,1050.4,1048.0,1052.5,1055.9,1063.4,1072.8,1080.5,1086.8,1092.5,1094.0,2021-12-06
Biyokütle,1537.917,MWH,705.13,707.73,709.62,711.02,710.52,714.92,713.02,714.05,726.55,730.69,710.39,729.39,727.82,715.42,719.08,721.82,739.03,739.83,739.13,736.74,734.81,730.55,725.25,719.25,2021-12-06
Taş Kömür,810.766,MWH,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,2021-12-06
Asfaltit Kömür,405.0,MWH,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,2021-12-06
Atık Isı,390.916,MWH,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,2021-12-06
Fuel Oil,251.93,MWH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,2021-12-06
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-12-06
