KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25431.308,MWH,13558.24,13531.34,12466.34,11167.84,12101.14,12101.14,12100.94,12102.44,10970.65,10283.0,10282.79,10635.23,10625.16,10613.87,10761.27,11347.68,11467.77,11798.2,11828.67,11831.96,11831.4,11847.33,11851.26,11856.76,2021-02-28
Barajlı,23085.085,MWH,17466.44,17608.44,17608.44,17606.14,17606.14,17558.14,17558.14,17287.99,17436.74,17461.74,17439.64,17454.54,17454.54,17406.39,17570.74,17521.74,17288.52,17468.42,17737.42,17734.42,17355.82,17322.82,17322.82,17309.82,2021-02-28
Linyit,10119.916,MWH,4228.16,4247.16,4245.16,4271.16,4210.16,4277.16,4277.16,4276.16,4276.2,4276.2,4276.2,4276.2,4276.2,4276.2,4276.2,4276.2,4196.2,3975.2,4018.2,4015.2,4016.2,4017.2,4017.2,4017.2,2021-02-28
Rüzgar,9201.258,MWH,2257.88,2726.6,3325.81,3773.1,4231.32,4509.88,4788.83,4983.97,5084.13,5167.72,5352.89,5467.16,5648.11,5736.38,5677.19,5718.11,5767.96,5789.01,5694.18,5579.55,5423.45,5350.85,5335.41,5119.86,2021-02-28
İthal Kömür,8986.85,MWH,7342.0,7341.0,7343.0,7342.0,7342.0,7341.0,7340.0,7340.0,7340.0,7348.0,7343.0,7345.0,7345.0,7343.0,7948.0,7948.0,7952.7,7950.7,7951.7,7949.7,7951.7,7951.7,7948.7,7949.7,2021-02-28
Akarsu,8103.695,MWH,2196.78,2253.33,2196.68,2213.27,2180.44,2131.39,2111.06,2149.18,2297.13,2299.01,2316.37,2366.55,2248.37,2236.8,2236.41,2231.59,2236.44,2330.99,2424.59,2430.19,2412.51,2388.7,2391.21,2352.58,2021-02-28
Güneş,6862.691,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.31,206.166,1634.945,3293.348,4538.759,5240.994,5462.055,5375.394,4872.514,3906.592,2669.888,1232.156,126.753,0.0,0.0,0.0,0.0,0.0,2021-02-28
Jeotermal,1626.97,MWH,1107.1,1113.5,1106.44,1109.14,1111.14,1113.6,1113.49,1116.9,1112.2,1104.5,1089.3,1072.6,1056.6,1042.9,1033.2,1034.1,1027.6,1042.5,1055.5,1071.9,1083.3,1092.7,1102.6,1109.19,2021-02-28
Biyokütle,1145.053,MWH,563.93,566.93,566.93,568.23,568.03,569.34,570.29,572.69,575.8,574.72,582.27,583.37,584.17,577.3,571.43,567.63,570.38,576.98,573.13,574.41,573.46,570.69,569.29,578.33,2021-02-28
Taş Kömür,810.766,MWH,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,119.0,119.0,113.0,133.0,113.0,110.0,110.0,120.0,133.0,133.0,133.0,2021-02-28
Asfaltit Kömür,405.0,MWH,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,2021-02-28
Atık Isı,370.471,MWH,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,2021-02-28
Fuel Oil,305.93,MWH,17.0,17.0,17.0,17.0,12.0,17.0,17.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,2021-02-28
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-28
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-28
