KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25684.644,MWH,16867.66,16884.44,16807.86,15884.62,15826.16,15827.3,15822.49,15931.64,16574.41,16518.42,16448.02,16362.24,16308.4,16295.2,16231.74,16235.07,16246.98,16326.17,16419.98,16492.26,16576.07,16636.15,16747.55,16856.64,2021-07-07
Barajlı,23221.88,MWH,15338.49,15264.69,15716.31,15716.31,15698.81,15737.81,15555.81,15578.61,15177.39,15492.29,16242.29,16162.69,15475.99,15490.99,15495.29,15433.39,15445.99,15456.69,15430.89,15511.09,15462.59,15484.49,15431.29,15431.79,2021-07-07
Linyit,10119.916,MWH,4124.12,4169.05,4167.0,4167.2,4167.12,4145.14,4164.07,4159.12,4212.0,4220.0,4215.0,4181.0,4178.0,4138.0,4177.5,4214.5,4213.52,4073.5,4059.5,4041.12,4061.07,4056.12,4058.0,4099.05,2021-07-07
Rüzgar,9772.28,MWH,2852.1,2779.19,2884.93,3017.95,3011.49,2940.1,2832.08,2811.05,2785.94,2819.7,2886.56,3047.09,3058.21,3285.38,3461.51,3797.57,4168.5,4606.54,4934.89,5028.42,5026.12,5121.29,5017.59,4826.38,2021-07-07
İthal Kömür,8995.35,MWH,5786.1,5786.1,5786.1,5787.1,5786.1,5784.1,5785.1,5778.7,5780.7,5782.7,5783.7,5737.7,5735.7,5781.7,5778.7,5779.7,5779.7,5779.7,5779.7,5739.7,6343.7,6313.7,6351.7,6353.7,2021-07-07
Akarsu,8182.194,MWH,1855.44,1687.9,1804.51,1738.79,1728.88,1719.86,1730.9,1740.13,1634.84,1762.5,1873.5,1814.63,1804.39,1731.72,1719.15,1849.56,1908.57,1972.5,2032.53,1959.9,1944.35,1877.68,1875.04,1819.51,2021-07-07
Güneş,7250.201,MWH,0.0,0.0,0.0,0.0,0.0,10.82,162.69400000000002,1278.431,2671.778,3841.808,4633.5509999999995,5074.1810000000005,5286.464,5198.342000000001,4766.927,4115.428,3194.9919999999997,2013.104,691.509,45.989999999999995,0.13,0.0,0.0,0.0,2021-07-07
Jeotermal,1627.138,MWH,922.09,935.79,945.1,950.0,961.9,964.7,964.5,956.3,929.0,905.9,871.4,848.8,830.5,813.5,798.1,793.0,795.5,797.9,814.2,842.0,865.4,884.8,896.5,912.6,2021-07-07
Biyokütle,1305.822,MWH,654.84,654.14,658.14,659.34,656.74,658.5,655.9,654.9,656.19,659.21,662.61,660.51,676.41,681.61,681.21,677.71,672.44,676.77,670.0,672.2,673.5,672.5,671.7,669.3,2021-07-07
Taş Kömür,810.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2021-07-07
Asfaltit Kömür,405.0,MWH,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,2021-07-07
Atık Isı,373.861,MWH,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.6,17.6,17.6,17.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2021-07-07
Fuel Oil,287.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-07-07
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-07
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-07
