KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25684.644,MWH,17346.86,17362.91,17281.43,16962.37,16495.67,16509.34,16607.9,17261.74,17152.84,17053.55,16931.82,16813.97,16741.81,16699.14,16687.63,16692.29,16685.59,16717.14,16792.1,16886.91,17005.75,17115.52,17190.66,17243.13,2021-07-16
Barajlı,23221.88,MWH,14800.13,14827.88,15123.68,14940.58,14981.68,15026.68,14977.18,15619.03,14605.43,14782.03,14822.03,14999.23,14917.23,14870.23,14642.23,14767.23,15081.73,14716.73,14728.73,15086.23,15202.73,15021.58,14935.88,15124.08,2021-07-16
Linyit,10119.916,MWH,4781.0,4781.0,4778.0,4779.06,4775.0,4773.0,4756.0,4751.14,4601.0,4572.0,4566.0,4681.0,4676.0,4465.0,4459.5,4458.5,4657.5,4682.0,4703.5,4725.65,4747.14,4776.5,4799.0,4799.04,2021-07-16
Rüzgar,9866.877,MWH,4806.74,4578.95,4418.74,4191.79,3999.39,3770.19,3562.72,3132.84,2785.64,2680.9,2571.04,2623.72,2778.71,2941.68,3113.19,3369.79,3590.99,3725.16,3796.4,3845.02,3768.39,3642.06,3275.89,2931.8,2021-07-16
İthal Kömür,8995.35,MWH,7598.8,7597.2,7596.2,7595.2,7493.7,7493.7,7495.2,7493.2,7589.2,7600.4,7612.7,7611.7,7609.7,7609.7,7608.7,7609.7,7592.2,7595.2,7596.2,7598.2,7597.2,7595.2,7594.2,7595.2,2021-07-16
Akarsu,8182.194,MWH,1687.33,1661.85,1759.0,1781.31,1721.43,1720.24,1709.38,1712.64,1649.88,1786.76,1856.57,1839.34,1730.05,1709.18,1749.02,1750.22,1795.2,1923.83,1973.55,1860.24,1995.8,1977.96,1947.37,1779.51,2021-07-16
Güneş,7262.339,MWH,0.0,0.0,0.0,0.0,0.0,3.99,142.531,1245.733,2775.873,4036.445,4938.352000000001,5469.605,5676.201,5591.237,5221.867,4499.615,3488.9750000000004,2192.197,743.248,34.765,0.02,0.0,0.0,0.0,2021-07-16
Jeotermal,1627.138,MWH,882.8,888.9,899.3,907.1,915.69,922.5,923.0,911.4,889.5,865.8,837.2,812.3,786.7,765.9,751.4,739.2,735.6,737.4,749.4,772.6,796.5,822.6,844.9,862.9,2021-07-16
Biyokütle,1357.548,MWH,613.02,613.62,613.92,615.32,614.42,612.82,626.03,627.53,632.87,634.24,631.64,633.14,632.94,636.84,653.19,655.49,645.82,641.75,635.98,631.28,632.48,631.22,631.58,628.98,2021-07-16
Taş Kömür,810.766,MWH,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,2021-07-16
Asfaltit Kömür,405.0,MWH,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,2021-07-16
Atık Isı,373.861,MWH,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,2021-07-16
Fuel Oil,287.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-07-16
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-16
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-16
