KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25758.818,MWH,14154.54,13332.75,13117.65,13979.05,13942.49,13931.89,14147.38,14162.68,14096.05,14057.19,13960.5,13928.0,13897.94,13850.7,13844.19,13842.94,13845.5,13866.24,13875.43,13945.92,13984.88,14081.52,14110.9,14132.25,2021-06-25
BARAJLI,23318.466,MWH,17923.17,17787.87,17607.87,17607.87,17607.87,17607.87,17637.87,17698.87,17491.67,17552.27,17541.97,17530.97,17571.47,17812.97,17180.97,17180.97,17506.27,17551.27,17437.57,17710.57,17444.27,17586.67,17648.97,17930.17,2021-06-25
LİNYİT,10298.332,MWH,4124.01,4121.0,4120.0,4122.01,4124.0,4394.0,4394.04,4394.05,4434.02,4487.0,4486.0,4488.0,4219.0,4218.0,4125.0,4089.03,4092.0,4122.0,4143.13,3956.15,3987.15,4002.04,3987.04,3978.0,2021-06-25
RÜZGAR,9766.516,MWH,3106.03,2922.5,2856.22,2748.74,2739.78,2722.06,2589.18,2479.21,2258.75,2133.03,2083.12,2061.16,2087.7,2177.32,2418.73,2761.91,2988.8,3120.41,3078.83,3058.16,2914.05,2801.93,2681.38,2521.93,2021-06-25
İTHAL KÖMÜR,9016.25,MWH,6151.5,6151.5,6152.5,6149.8,6137.3,6138.5,6139.5,6147.1,6244.1,6235.2,6249.1,6246.5,6246.5,6246.5,6243.5,6244.5,6250.5,6248.5,6247.5,6250.5,6238.5,6236.5,6237.5,6235.5,2021-06-25
AKARSU,8216.306,MWH,2382.04,2237.08,2288.65,2264.1,2238.47,2268.86,2259.17,2255.98,2364.86,2360.13,2200.42,2206.87,2463.06,2395.8,2227.36,2326.88,2339.46,2225.23,2299.94,2193.53,2311.97,2369.61,2299.05,2430.22,2021-06-25
JEOTERMAL,1719.463,MWH,949.8,955.6,959.9,969.6,974.8,981.4,980.7,965.1,932.4,906.1,881.0,858.8,837.7,828.4,816.0,804.8,799.41,801.5,808.8,832.9,863.8,887.9,908.1,926.2,2021-06-25
BİYOKÜTLE,1248.896,MWH,630.29,633.79,632.49,632.29,631.39,629.39,629.65,629.05,642.69,640.66,639.09,638.92,644.77,646.92,648.72,649.87,646.8,643.63,640.56,635.72,637.75,632.4,634.15,645.05,2021-06-25
TAŞ KÖMÜR,844.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,128.0,142.0,117.0,142.0,142.0,142.0,142.0,2021-06-25
GÜNEŞ,652.082,MWH,0.0,0.0,0.0,0.0,0.0,8.39,93.08,319.0,443.73,531.77,568.76,575.58,570.46,555.57,534.33,491.03,434.03,343.43,158.93,34.89,0.23,0.0,0.0,0.0,2021-06-25
ASFALTİT KÖMÜR,405.0,MWH,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,2021-06-25
ATIK ISI,162.625,MWH,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,2021-06-25
FUEL OİL,140.48,MWH,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2021-06-25
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-25
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-25
