KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25428.798,MWH,13710.71,13612.68,13624.17,13621.54,13663.74,13680.59,14000.97,14568.34,14677.42,14669.72,14657.36,14282.34,14426.0,14642.91,14656.42,14669.73,14685.26,14704.67,14742.05,14753.35,14776.66,14787.24,14790.03,14744.16,2021-01-27
Barajlı,22917.933,MWH,17861.52,17828.22,17648.22,17648.22,17648.22,17648.22,17679.22,17689.22,17580.82,17806.82,17851.32,17854.32,17793.03,17793.03,17875.03,17897.03,17849.93,18001.43,17864.43,17864.43,17604.43,17604.43,17577.13,17605.13,2021-01-27
Linyit,10119.916,MWH,3923.1,3942.0,3922.05,3924.15,3944.05,3943.05,3943.1,3943.15,3942.05,3941.1,3940.0,3943.0,3944.0,3943.0,3943.0,3942.0,3889.0,3903.0,3942.05,3940.15,3904.15,3904.05,3907.15,3907.15,2021-01-27
Rüzgar,9009.392,MWH,6945.49,6928.12,6795.15,6634.33,6649.31,6508.29,6284.51,5991.37,5440.43,5078.42,4867.03,4736.23,4560.55,4629.37,4695.13,4648.82,4640.52,4587.06,4717.19,4575.7,4514.86,4464.29,4200.14,3693.57,2021-01-27
İthal Kömür,8986.85,MWH,7604.5,7583.7,7581.7,7580.7,7565.7,7564.7,7565.7,7570.7,7592.2,7657.4,7677.9,7596.8,7597.8,7636.7,7595.7,7634.7,7689.7,7686.7,7689.7,7691.7,7690.7,7688.7,7688.7,7688.7,2021-01-27
Akarsu,8087.863,MWH,2277.61,2254.02,2186.2,2182.59,2126.02,2186.59,2187.2,2212.34,2291.68,2396.51,2547.5,2520.96,2460.26,2385.86,2338.3,2359.66,2336.19,2459.54,2528.09,2400.24,2465.75,2371.52,2342.66,2344.8,2021-01-27
Güneş,6778.526,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.241999999999999,452.758,1292.3359999999998,2086.813,2664.622,3044.445,3161.242,2786.611,2112.068,1207.419,336.69,1.9120000000000001,0.0,0.0,0.0,0.0,0.0,2021-01-27
Jeotermal,1613.188,MWH,1065.8,1065.3,1063.51,1066.1,1063.01,1065.4,1064.9,1067.0,1064.8,1063.9,1056.54,1059.9,1060.7,1036.3,1058.5,1063.7,1066.6,1050.4,1053.0,1079.6,1090.4,1090.0,1100.5,1102.5,2021-01-27
Biyokütle,1144.783,MWH,517.54,521.94,521.59,518.49,519.75,521.7,523.8,521.1,522.11,528.28,530.88,531.38,532.05,533.24,527.17,528.87,529.64,531.24,532.34,528.84,529.88,524.91,514.81,509.6,2021-01-27
Taş Kömür,810.766,MWH,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,2021-01-27
Asfaltit Kömür,405.0,MWH,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,2021-01-27
Atık Isı,369.622,MWH,18.7,18.7,18.7,18.7,18.7,21.9,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,19.7,18.5,18.5,17.9,17.9,17.9,17.9,17.9,17.9,2021-01-27
Fuel Oil,305.93,MWH,3.1,3.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,2021-01-27
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-27
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-27
