datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2021-09-01 00:00:00,8923,CAR,2475,91,1391,0,11771,8468
2021-09-01 01:00:00,8590,CAR,2415,0,1410,0,11765,8372
2021-09-01 02:00:00,8288,CAR,1367,-5,1279,-1,11774,7919
2021-09-01 03:00:00,7469,CAR,488,0,1205,0,11768,7340
2021-09-01 04:00:00,6275,CAR,326,-2,1164,0,11775,6899
2021-09-01 05:00:00,5031,CAR,210,-2,1168,-1,11770,6854
2021-09-01 06:00:00,4326,CAR,155,1,1181,-1,11767,6697
2021-09-01 07:00:00,4033,CAR,-184,-2,1178,-2,11771,6735
2021-09-01 08:00:00,4038,CAR,-375,-3,1182,-1,11764,6633
2021-09-01 09:00:00,4120,CAR,-361,-3,1182,-1,11765,6667
2021-09-01 10:00:00,4838,CAR,-381,-1,1186,0,11763,6791
2021-09-01 11:00:00,5967,CAR,114,-3,1179,0,11764,6835
2021-09-01 12:00:00,6624,CAR,277,177,1152,0,11767,6865
2021-09-01 13:00:00,6664,CAR,261,781,1155,0,11762,6970
2021-09-01 14:00:00,6782,CAR,295,1373,1150,0,11765,7029
2021-09-01 15:00:00,7224,CAR,311,1823,1150,0,11764,7174
2021-09-01 16:00:00,7631,CAR,341,2153,1203,0,11776,7296
2021-09-01 17:00:00,7950,CAR,847,2239,1222,0,11769,7504
2021-09-01 18:00:00,8083,CAR,1535,2265,1277,0,11766,7576
2021-09-01 19:00:00,8105,CAR,1703,2092,1364,0,11767,8147
2021-09-01 20:00:00,8090,CAR,1864,2014,1380,0,11760,8388
2021-09-01 21:00:00,8064,CAR,2115,1587,1384,0,11757,8594
2021-09-01 22:00:00,8051,CAR,2500,1007,1383,0,11754,8640
2021-09-01 23:00:00,8156,CAR,2465,407,1381,0,11758,8754
2021-09-02 00:00:00,8119,CAR,2206,59,1387,0,11762,8648
2021-09-02 01:00:00,8024,CAR,1703,-4,1413,0,11756,8593
2021-09-02 02:00:00,7949,CAR,807,-1,1411,0,11773,7971
2021-09-02 03:00:00,6963,CAR,454,-1,1321,0,11763,7319
2021-09-02 04:00:00,5692,CAR,27,-1,1149,0,11780,6867
2021-09-02 05:00:00,4943,CAR,-1158,-2,1176,0,11781,6739
2021-09-02 06:00:00,4425,CAR,-1585,-2,1158,0,11787,6478
2021-09-02 07:00:00,3765,CAR,-1593,-2,1160,-1,11784,6263
2021-09-02 08:00:00,3214,CAR,-1619,-3,1167,0,11788,6295
2021-09-02 09:00:00,3167,CAR,-1604,-1,1161,-1,11788,6226
2021-09-02 10:00:00,3469,CAR,-1525,-4,1170,0,11790,6369
2021-09-02 11:00:00,3909,CAR,-603,-2,1129,0,11795,6351
2021-09-02 12:00:00,3945,CAR,-189,249,1089,0,11797,6500
2021-09-02 13:00:00,3881,CAR,-165,1342,1069,0,11812,6334
2021-09-02 14:00:00,3850,CAR,-160,2583,1076,0,11823,6386
2021-09-02 15:00:00,3933,CAR,-141,3201,1116,0,11791,6654
2021-09-02 16:00:00,4215,CAR,202,3473,1121,0,11794,6724
2021-09-02 17:00:00,4860,CAR,329,3594,1133,0,11788,6826
2021-09-02 18:00:00,5588,CAR,458,3532,1171,0,11792,7172
2021-09-02 19:00:00,6135,CAR,505,3367,1319,-1,11788,7483
2021-09-02 20:00:00,6302,CAR,1257,3017,1386,0,11793,7606
2021-09-02 21:00:00,6385,CAR,2027,2607,1390,0,11797,7742
2021-09-02 22:00:00,6408,CAR,2245,2203,1383,0,11785,7684
2021-09-02 23:00:00,6417,CAR,2553,995,1385,0,11786,7838
2021-09-03 00:00:00,6403,CAR,2279,95,1381,0,11800,7734
2021-09-03 01:00:00,6340,CAR,1575,-3,1407,0,11798,7613
2021-09-03 02:00:00,5893,CAR,381,0,1289,0,11800,7376
2021-09-03 03:00:00,5258,CAR,-407,-1,948,0,11803,6746
2021-09-03 04:00:00,4544,CAR,-1102,1,884,0,11813,5932
2021-09-03 05:00:00,3402,CAR,-1543,-2,931,0,11809,5760
2021-09-03 06:00:00,2743,CAR,-1559,0,894,0,11812,5428
2021-09-03 07:00:00,2529,CAR,-1594,-2,830,0,11816,5135
2021-09-03 08:00:00,2517,CAR,-1590,-1,790,0,11822,4849
2021-09-03 09:00:00,2528,CAR,-1583,-3,780,0,11827,4765
2021-09-03 10:00:00,2590,CAR,-1584,-2,832,0,11837,5227
2021-09-03 11:00:00,2795,CAR,-1030,-2,910,-1,11820,5619
2021-09-03 12:00:00,2691,CAR,-855,343,929,0,11841,5826
2021-09-03 13:00:00,2595,CAR,-868,1742,854,-1,11827,5617
2021-09-03 14:00:00,2610,CAR,-838,3003,793,0,11831,5327
2021-09-03 15:00:00,2769,CAR,-818,3564,800,0,11813,5603
2021-09-03 16:00:00,2943,CAR,-838,3848,882,0,11820,5945
2021-09-03 17:00:00,3054,CAR,-502,3914,962,0,11820,6227
2021-09-03 18:00:00,3265,CAR,286,3974,950,0,11819,6354
2021-09-03 19:00:00,4045,CAR,565,3956,903,0,11815,6343
2021-09-03 20:00:00,4727,CAR,930,3659,915,0,11807,6550
2021-09-03 21:00:00,5542,CAR,1554,3189,937,0,11815,6674
2021-09-03 22:00:00,5901,CAR,2082,2325,979,0,11805,6781
2021-09-03 23:00:00,5981,CAR,2440,1000,1115,0,11808,6876
2021-09-04 00:00:00,5881,CAR,1954,89,1113,0,11806,6776
2021-09-04 01:00:00,5666,CAR,1179,-2,1124,0,11815,6736
2021-09-04 02:00:00,5018,CAR,576,-2,955,0,11809,6384
2021-09-04 03:00:00,4145,CAR,476,-2,866,0,11822,5818
2021-09-04 04:00:00,3233,CAR,-95,0,887,0,11825,5343
2021-09-04 05:00:00,2486,CAR,-802,-2,895,0,11832,5194
2021-09-04 06:00:00,2327,CAR,-1367,-2,871,-1,11828,4968
2021-09-04 07:00:00,2259,CAR,-1409,-3,797,0,11831,4530
2021-09-04 08:00:00,2252,CAR,-1397,-1,772,-1,11833,4243
2021-09-04 09:00:00,2237,CAR,-1395,-1,751,0,11838,4152
2021-09-04 10:00:00,2252,CAR,-1395,-5,757,-1,11844,4275
2021-09-04 11:00:00,2244,CAR,-1370,-2,768,0,11837,4524
2021-09-04 12:00:00,2236,CAR,-1349,325,746,0,11844,4531
2021-09-04 13:00:00,2329,CAR,-1335,1702,750,0,11841,4476
2021-09-04 14:00:00,2422,CAR,-1304,2943,741,0,11839,4399
2021-09-04 15:00:00,2607,CAR,-1130,3620,765,-1,11829,4809
2021-09-04 16:00:00,2658,CAR,-225,3887,769,0,11821,4864
2021-09-04 17:00:00,2703,CAR,351,3999,795,0,11830,5364
2021-09-04 18:00:00,3225,CAR,497,3945,956,0,11822,5849
2021-09-04 19:00:00,4161,CAR,534,3810,1074,0,11817,6141
2021-09-04 20:00:00,4743,CAR,1088,3508,1102,0,11814,6207
2021-09-04 21:00:00,5079,CAR,1815,3057,1103,0,11812,6311
2021-09-04 22:00:00,5394,CAR,2394,2157,1117,0,11807,6710
2021-09-04 23:00:00,5692,CAR,2646,882,1118,0,11809,6906
2021-09-05 00:00:00,5063,CAR,2643,96,1118,0,11814,6877
2021-09-05 01:00:00,4166,CAR,2504,0,1153,0,11812,6875
2021-09-05 02:00:00,3558,CAR,1747,-2,1134,0,11814,6625
2021-09-05 03:00:00,3073,CAR,1102,0,1114,0,11811,5993
2021-09-05 04:00:00,2544,CAR,565,-6,968,0,11821,5448
2021-09-05 05:00:00,2434,CAR,-138,-2,807,0,11820,4925
2021-09-05 06:00:00,2384,CAR,-726,0,749,0,11816,4613
2021-09-05 07:00:00,2341,CAR,-866,-4,734,0,11823,4049
2021-09-05 08:00:00,2319,CAR,-985,-4,732,0,11828,3587
2021-09-05 09:00:00,2338,CAR,-1054,-5,729,0,11827,3558
2021-09-05 10:00:00,2330,CAR,-849,0,727,0,11825,3645
2021-09-05 11:00:00,2337,CAR,-1036,0,726,0,11834,3726
2021-09-05 12:00:00,2336,CAR,-1011,310,709,0,11832,3629
2021-09-05 13:00:00,2369,CAR,-950,1469,710,-1,11833,3786
2021-09-05 14:00:00,2536,CAR,-635,2712,708,-1,11825,3941
2021-09-05 15:00:00,2628,CAR,-155,3459,726,-1,11815,4333
2021-09-05 16:00:00,2905,CAR,324,3817,786,0,11816,4894
2021-09-05 17:00:00,3516,CAR,363,3860,892,-1,11806,5839
2021-09-05 18:00:00,4231,CAR,854,3741,905,0,11804,6158
2021-09-05 19:00:00,5345,CAR,1025,3616,915,0,11797,6397
2021-09-05 20:00:00,6166,CAR,1067,3444,1019,-1,11798,6528
2021-09-05 21:00:00,6500,CAR,1769,2959,1108,0,11799,6665
2021-09-05 22:00:00,6734,CAR,2183,2081,1116,0,11795,6993
2021-09-05 23:00:00,6864,CAR,2299,848,1113,0,11800,7340
2021-09-06 00:00:00,6677,CAR,1938,80,1116,0,11798,7289
2021-09-06 01:00:00,6008,CAR,1837,0,1124,0,11799,6997
2021-09-06 02:00:00,5161,CAR,1441,-2,1057,0,11806,6537
2021-09-06 03:00:00,4137,CAR,1178,-2,925,0,11801,6124
2021-09-06 04:00:00,3412,CAR,493,-3,947,0,11803,5695
2021-09-06 05:00:00,2984,CAR,-8,-2,897,-1,11809,4976
2021-09-06 06:00:00,2641,CAR,-469,-4,801,0,11808,4705
2021-09-06 07:00:00,2612,CAR,-1103,-2,803,0,11811,4679
2021-09-06 08:00:00,2732,CAR,-1231,0,783,0,11820,4528
2021-09-06 09:00:00,2717,CAR,-990,-1,787,0,11820,4471
2021-09-06 10:00:00,2716,CAR,-1231,-3,804,0,11818,4767
2021-09-06 11:00:00,2899,CAR,-1211,-2,830,0,11818,4899
2021-09-06 12:00:00,2838,CAR,-1206,266,794,-1,11825,4903
2021-09-06 13:00:00,2959,CAR,-1069,1289,796,0,11822,5017
2021-09-06 14:00:00,3118,CAR,-379,2308,783,0,11817,5156
2021-09-06 15:00:00,3441,CAR,-43,2863,869,0,11811,5864
2021-09-06 16:00:00,3994,CAR,356,3115,939,0,11809,6312
2021-09-06 17:00:00,5031,CAR,445,3218,958,0,11799,6516
2021-09-06 18:00:00,6315,CAR,640,3027,998,0,11795,6621
2021-09-06 19:00:00,7084,CAR,741,2836,1122,-1,11785,6911
2021-09-06 20:00:00,7161,CAR,1307,2393,1271,-1,11782,7402
2021-09-06 21:00:00,7375,CAR,2098,1651,1320,0,11778,7691
2021-09-06 22:00:00,7398,CAR,2226,1006,1389,-1,11773,8362
2021-09-06 23:00:00,7395,CAR,2190,383,1386,0,11776,8484
