"date","year","month","month_date","coal","gas","oil","nuclear","hydro","wind","solar","other","season","weekday","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2017-01-01,2017,1,"1_1",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Sunday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-02,2017,1,"1_2",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Monday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-03,2017,1,"1_3",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Tuesday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-04,2017,1,"1_4",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Wednesday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-05,2017,1,"1_5",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Thursday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-06,2017,1,"1_6",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Friday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-07,2017,1,"1_7",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Saturday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-08,2017,1,"1_8",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Sunday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-09,2017,1,"1_9",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Monday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
2017-01-10,2017,1,"1_10",3832.53416129032,2917.39496774194,98.5691935483871,2357.36890322581,954.919322580645,666.392580645161,92.6520322580645,223.463193548387,"winter","Tuesday","GWh",6848.49832258065,4294.79603225806,11143.2943548387,0.343931878603398,0.261807224582121,0.00884560619235422,0.211550447126273,0.0856945255301449,0.0598021159116017,0.00831459973215484,0.0200536023219519,0.614584709377873,0.385415290622127
