datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-02-01 00:00:00,13599,NW,2350,15297,1086,857,59,1168,7693
2019-02-01 01:00:00,14218,NW,2414,16537,175,846,59,1169,8234
2019-02-01 02:00:00,14352,NW,2512,17974,-3,865,60,1169,9053
2019-02-01 03:00:00,14463,NW,2871,18148,0,883,57,1169,9007
2019-02-01 04:00:00,14527,NW,3070,17708,-1,890,58,1168,8750
2019-02-01 05:00:00,14409,NW,3298,16781,-1,903,58,1169,8394
2019-02-01 06:00:00,13888,NW,3726,15227,0,898,59,1170,7900
2019-02-01 07:00:00,13114,NW,3836,12800,-2,898,59,1170,7867
2019-02-01 08:00:00,12331,NW,3992,12136,0,871,59,1170,7686
2019-02-01 09:00:00,12097,NW,3908,11297,0,895,60,1169,7809
2019-02-01 10:00:00,12159,NW,3515,10915,-2,899,58,1170,7802
2019-02-01 11:00:00,12500,NW,2978,10406,-1,906,58,1170,7916
2019-02-01 12:00:00,13041,NW,2658,10321,-1,907,57,1170,7959
2019-02-01 13:00:00,13336,NW,2633,11389,-1,930,59,1170,8131
2019-02-01 14:00:00,13575,NW,2409,13797,-1,945,60,1168,8585
2019-02-01 15:00:00,13614,NW,2336,16299,42,944,60,1168,8905
2019-02-01 16:00:00,13577,NW,2236,16807,765,941,60,1167,8784
2019-02-01 17:00:00,13303,NW,2286,16085,1649,929,59,1168,7969
2019-02-01 18:00:00,13166,NW,2330,15593,1733,920,59,1168,7775
2019-02-01 19:00:00,12961,NW,2411,15053,1691,912,58,1168,7814
2019-02-01 20:00:00,12849,NW,2457,14604,1633,895,60,1167,7879
2019-02-01 21:00:00,12515,NW,2611,14648,1712,885,61,1168,7722
2019-02-01 22:00:00,12357,NW,2642,14380,1729,880,60,1167,7781
2019-02-01 23:00:00,12270,NW,2810,14416,1603,895,58,1167,7831
2019-02-02 00:00:00,12435,NW,3154,14806,953,900,61,1168,8203
2019-02-02 01:00:00,12708,NW,3687,15723,198,899,61,1167,8778
2019-02-02 02:00:00,12769,NW,3661,16725,86,903,60,1167,8911
2019-02-02 03:00:00,12865,NW,3723,16678,87,899,61,1166,8904
2019-02-02 04:00:00,12839,NW,3697,15999,83,897,60,1166,8901
2019-02-02 05:00:00,12670,NW,3917,15340,0,883,58,1165,8464
2019-02-02 06:00:00,12463,NW,3908,14218,0,901,57,1164,8249
2019-02-02 07:00:00,12176,NW,4110,12612,-2,884,61,1164,8369
2019-02-02 08:00:00,12194,NW,3831,11412,-2,859,60,1166,7671
2019-02-02 09:00:00,11947,NW,3540,10761,-1,866,59,1167,7730
2019-02-02 10:00:00,11886,NW,3521,9977,0,872,61,1167,7674
2019-02-02 11:00:00,11930,NW,3333,9757,-1,875,60,1166,7609
2019-02-02 12:00:00,12119,NW,3223,9577,-2,884,61,1168,7698
2019-02-02 13:00:00,12475,NW,3366,9910,0,893,61,1168,7760
2019-02-02 14:00:00,12640,NW,3691,10596,-3,902,61,1168,7910
2019-02-02 15:00:00,12640,NW,3789,12358,41,921,60,1168,7752
