date,nuclear,hydro,fossil,P_BS,renewables,total.prod,low.carbon,nuclear.perc,hydro.perc,fossil.perc,P_BS.perc,renewables.perc,low.carbon.perc,unit,year,month,month_date,weekday
2019-01-01,605.3428046875,344.3926835937506,1956.8953397460944,219.99342663574228,0.34730000126361854,3126.9715546643506,1170.0762149182563,0.19358756359153306,0.11013617411390803,0.62581168569541,0.07035351066996079,0.00011106592918812073,0.37418831430458993,Gwh,2019,1,01-01,Tuesday
2019-01-02,585.64330078125,357.0481013183599,2017.7504929687505,219.0727678222656,0.31262725430727006,3179.8272901449336,1162.076797176183,0.18417456274946206,0.11228537550606592,0.6345471967053856,0.06889454924210064,9.831579698563466e-05,0.3654528032946143,Gwh,2019,1,01-02,Wednesday
2019-01-03,575.815515625,355.0484206542971,2066.1837205078127,218.54268139648443,0.2921000061631201,3215.882438189757,1149.6987176819443,0.17905365842575097,0.11040466418733776,0.6424935488844804,0.0679572980657538,9.083043667713962e-05,0.3575064511155196,Gwh,2019,1,01-03,Thursday
2019-01-04,598.2105390625,363.12839428711004,2052.54736171875,216.04799084472666,0.6796499992161988,3230.6139359123026,1178.0665741935527,0.18516930556531186,0.1124022868379552,0.6353428179399978,0.0668752116875012,0.00021037796923397176,0.36465718206000214,Gwh,2019,1,01-04,Friday
2019-01-05,600.384982421875,366.370635009766,2045.694268652344,218.56787438964847,0.32094999951124187,3231.3387104731446,1185.6444418208005,0.1858006963107759,0.11338044935441653,0.6330794917976289,0.06764003837828717,9.932415889148531e-05,0.36692050820237104,Gwh,2019,1,01-05,Saturday
2019-01-06,604.257837890625,370.51407885742225,2067.338956640625,218.22470336914066,0.35104999788105484,3260.686626755694,1193.347670115069,0.18531613339729222,0.11363069232631993,0.6340195159133027,0.06692599699047715,0.00010766137260799616,0.3659804840866973,Gwh,2019,1,01-06,Sunday
2019-01-07,605.74273828125,361.2215327148442,2088.886447265625,217.87532946777347,0.3705999965667724,3274.0966477260595,1185.2102004604344,0.18501064673883505,0.11032708303394814,0.638003905204328,0.06654517349666304,0.00011319152622576466,0.36199609479567196,Gwh,2019,1,01-07,Monday
2019-01-08,613.21704296875,369.0729267578131,2103.0143080078133,218.245935913086,0.42834999966621395,3303.9785636471283,1200.964255639315,0.18559958279264516,0.11170560572596706,0.6365096708395047,0.06605549391705894,0.00012964672482419974,0.3634903291604953,Gwh,2019,1,01-08,Tuesday
2019-01-09,631.46530859375,416.688278320313,2106.074163867188,221.4438048095704,0.35484999656677246,3376.026405587388,1269.9522417202002,0.18704394833780413,0.12342565734399646,0.6238322545053543,0.06559303103882028,0.00010510877402483847,0.3761677454946457,Gwh,2019,1,01-09,Wednesday
2019-01-10,631.7998125,413.3195986328128,2145.4797884765626,221.6060418701172,0.8496286617666481,3413.0548701412595,1267.5750816646969,0.18511270300024538,0.12109960559049153,0.6286098144058743,0.06492894204802085,0.0002489349553678531,0.3713901855941257,Gwh,2019,1,01-10,Thursday
2019-01-11,626.77198046875,406.1642993164066,2153.070116015625,223.31374841308596,0.3528495739400388,3409.672993787808,1256.6028777721826,0.1838217276585426,0.11912118847068627,0.6314594155915749,0.06549418340701539,0.00010348487218067734,0.3685405844084249,Gwh,2019,1,01-11,Friday
2019-01-12,613.8398125,378.04398510742254,2100.7470902343753,220.06641479492188,0.3208500041365623,3313.018152640856,1212.2710624064807,0.18528114976089075,0.11410863680480533,0.6340886145039195,0.06642475370064112,9.684522974340118e-05,0.3659113854960805,Gwh,2019,1,01-12,Saturday
2019-01-13,634.800150390625,366.9214545898443,2023.526121679688,221.9385817871094,0.3579500026702882,3247.5442584499374,1224.0181367702492,0.19547082345033753,0.11298428147211056,0.6230942400290868,0.06834043330114348,0.00011022174732150958,0.37690575997091313,Gwh,2019,1,01-13,Sunday
2019-01-14,643.872060546875,406.3179956054696,2037.7716987304689,222.79106823730473,0.37654999962449076,3311.1293731197425,1273.3576743892736,0.19445693236088188,0.12271281179890511,0.6154310113260487,0.06728552198713735,0.00011372252702699616,0.3845689886739513,Gwh,2019,1,01-14,Monday
2019-01-15,640.807712890625,406.150327636719,1990.298054882813,222.576594116211,0.32949999685585507,3260.162189523224,1269.8641346404108,0.19655700411160792,0.12457979205510498,0.6104905029813502,0.06827163226157201,0.00010106859036483769,0.3895094970186498,Gwh,2019,1,01-15,Tuesday
2019-01-16,644.422443359375,403.5000800781254,2014.667333789063,224.11307861328132,0.4462999961525202,3287.1492358359974,1272.4819020469345,0.19604295306522146,0.12275076399916053,0.6128919587299135,0.06817855306660095,0.00013577113910345962,0.38710804127008647,Gwh,2019,1,01-16,Wednesday
2019-01-17,645.439873046875,399.7628232421882,2049.9532031250005,219.2320141601563,0.3709499975964427,3314.758863571816,1264.8056604468156,0.19471699137456466,0.1206008761709514,0.6184320753021759,0.06613814856020114,0.00011190859210697631,0.3815679246978241,Gwh,2019,1,01-17,Thursday
2019-01-18,644.8141328125,396.7295495605475,2028.3732369140628,217.1660329589844,0.5736499959751961,3287.65660224207,1259.2833653280074,0.19613183821350402,0.12067244166863152,0.6169662718213275,0.06605496231293881,0.00017448598359816114,0.3830337281786726,Gwh,2019,1,01-18,Friday
2019-01-19,644.032830078125,383.8223750000009,2003.2148874023444,214.02621313476558,0.39730000393837706,3245.4936056191746,1242.27871821683,0.19843909997636755,0.11826317400085443,0.6172296515802783,0.0659456585476568,0.00012241589484277547,0.3827703484197216,Gwh,2019,1,01-19,Saturday
2019-01-20,643.24826953125,374.802875488282,2013.4448068359384,215.29795239257817,0.3966000021621586,3247.190504250211,1233.7456974142722,0.19809378867341157,0.1154237409224087,0.620057494070817,0.06630283998144769,0.00012213635191500263,0.37994250592918294,Gwh,2019,1,01-20,Sunday
