unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2016,1,0.0,0.0,0.0,6059.783,6949.693,1457.144,0.0,1201.052,0.0,15667.672,15667.672,0.0,0.0,0.0,0.3867698404715136,0.44356896161727155,0.09300322345272481,0.0,0.07665797445849006,0.0,1.0
Gwh,2016,2,0.0,0.0,0.0,5538.012,6840.098,1439.582,0.0,991.823,0.0,14809.515,14809.515,0.0,0.0,0.0,0.3739495857899465,0.4618718438787496,0.09720655943155465,0.0,0.06697201089974925,0.0,1.0
Gwh,2016,3,0.0,0.0,0.0,6040.52,6516.694,1039.763,0.0,858.899,0.0,14455.876,14455.876,0.0,0.0,0.0,0.41785914599710183,0.45079896922192747,0.07192666843572813,0.0,0.059415216345242584,0.0,1.0
Gwh,2016,4,0.0,0.0,0.0,5506.443,5651.891,1100.74,0.0,566.443,0.0,12825.517,12825.517,0.0,0.0,0.0,0.4293349733971738,0.4406754908983396,0.08582422057527973,0.0,0.04416531512920688,0.0,1.0
Gwh,2016,5,0.0,0.0,0.0,4261.452,5674.504,899.611,0.0,368.623,0.0,11204.19,11204.19,0.0,0.0,0.0,0.38034449612154025,0.5064626715541239,0.0802923727641177,0.0,0.032900459560218094,0.0,1.0
Gwh,2016,6,0.0,0.0,0.0,2866.243,4723.017,945.04,0.0,243.154,0.0,8777.454,8777.454,0.0,0.0,0.0,0.3265460576609117,0.5380850756950706,0.10766675621427352,0.0,0.027702110429744208,0.0,1.0
Gwh,2016,7,0.0,0.0,0.0,4482.095,3787.549,850.272,0.0,210.817,0.0,9330.733,9330.733,0.0,0.0,0.0,0.48035829553798187,0.40592191417330237,0.09112595977186358,0.0,0.022593830516852213,0.0,1.0
Gwh,2016,8,0.0,0.0,0.0,4540.535,3866.895,1205.116,0.0,192.617,0.0,9805.163,9805.163,0.0,0.0,0.0,0.4630759325469653,0.3943733520799195,0.12290626887079796,0.0,0.019644446502317194,0.0,1.0
Gwh,2016,9,0.0,0.0,0.0,4751.7,4363.97,1028.387,0.0,234.349,0.0,10378.406,10378.406,0.0,0.0,0.0,0.45784487521494144,0.4204855736034994,0.09908910867429929,0.0,0.022580442507259782,0.0,1.0
Gwh,2016,10,0.0,0.0,0.0,4967.942,4542.828,1465.123,0.0,615.968,0.0,11591.861,11591.861,0.0,0.0,0.0,0.4285715641345251,0.3918980740020951,0.1263923885905809,0.0,0.0531379732727989,0.0,1.0
Gwh,2016,11,0.0,0.0,0.0,5315.895,4426.208,1800.733,0.0,1021.141,0.0,12563.977,12563.977,0.0,0.0,0.0,0.42310607540908424,0.3522935452683493,0.14332507931206814,0.0,0.08127530001049826,0.0,1.0
Gwh,2016,12,0.0,0.0,0.0,6268.864,4440.093,2362.811,0.0,1108.131,0.0,14179.899,14179.899,0.0,0.0,0.0,0.44209510942214747,0.31312585512774105,0.16663101761162052,0.0,0.07814801783849096,0.0,1.0
