unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2016,1,0.0,0.0,1219.02375,0.0,1849.660124,386.8295,12.425122,316.163,1219.02375,2565.077746,3784.1014959999998,0.0,0.0,0.3221435131400609,0.0,0.4887977042780673,0.1022249272142673,0.003283506537320425,0.08355034883028413,0.3221435131400609,0.6778564868599392,225.395
Gwh,2016,2,0.0,0.0,989.80075,0.0,2579.797255,626.12375,13.852243,299.53,989.80075,3519.3032479999997,4509.103998,0.0,0.0,0.2195116259103856,0.0,0.5721307949748469,0.13885768664411274,0.003072061102636826,0.06642783136801805,0.2195116259103856,0.7804883740896145,214.618
Gwh,2016,3,0.0,0.0,778.41425,0.0,2250.126625,528.03025,16.705493999999998,320.29,778.41425,3115.152369,3893.566619,0.0,0.0,0.1999231877018514,0.0,0.577908854575579,0.13561608203216413,0.004290537605926603,0.08226133808447879,0.1999231877018514,0.8000768122981485,229.522
Gwh,2016,4,0.0,0.0,508.08225,0.0,2967.878501,498.25875,18.404743,298.823,508.08225,3783.364994,4291.447244,0.0,0.0,0.11839415029751674,0.0,0.6915798639140862,0.11610506238813267,0.0042887030769706465,0.0696322203232938,0.11839415029751674,0.8816058497024832,210.983
Gwh,2016,5,0.0,0.0,121.996,0.0,3819.774743,502.945108,21.198875,308.339,121.996,4652.257726,4774.253726,0.0,0.0,0.025552894127855993,0.0,0.8000778681279496,0.10534528260637316,0.004440248930330939,0.06458370620749032,0.025552894127855993,0.974447105872144,217.571
Gwh,2016,6,0.0,0.0,73.78525,0.0,4442.80525,233.828891,20.602375,290.706,73.78525,4987.942516,5061.727766,0.0,0.0,0.014577087787221785,0.0,0.8777250487161028,0.04619546957279014,0.00407022581071777,0.05743216811316755,0.014577087787221785,0.9854229122127782,202.866
Gwh,2016,7,0.0,0.0,73.32825,0.0,4382.971998999999,370.51125,20.624879,297.892,73.32825,5072.000128,5145.328377999999,0.0,0.0,0.014251422768958986,0.0,0.8518352332458264,0.07200925242870866,0.004008466998566365,0.05789562455793954,0.014251422768958986,0.9857485772310411,207.124
Gwh,2016,8,0.0,0.0,40.88275,0.0,4001.345,346.92575,19.422124,289.554,40.88275,4657.2468739999995,4698.129624,0.0,0.0,0.008701920396396454,0.0,0.8516889316036461,0.07384337550580958,0.004134011948240788,0.06163176054590697,0.008701920396396454,0.9912980796036034,198.786
Gwh,2016,9,0.0,0.0,467.4475,0.0,2883.918501,221.76075,16.3795,296.064,467.4475,3418.1227510000003,3885.570251,0.0,0.0,0.12030344834962038,0.0,0.7422124204954955,0.05707289681429054,0.00421546875797305,0.07619576558262053,0.12030344834962038,0.8796965516503796,208.224
Gwh,2016,10,0.0,0.0,809.70375,0.0,2518.0513730000002,483.927249,14.812252,302.69,809.70375,3319.480874,4129.1846239999995,0.0,0.0,0.19609289090484613,0.0,0.6098180639258335,0.11719680592320254,0.0035872099091687412,0.07330502933694931,0.19609289090484613,0.803907109095154,211.922
Gwh,2016,11,0.0,0.0,1226.932,0.0,2506.140628,596.8565,13.162130999999999,268.032,1226.932,3384.191259,4611.123259,0.0,0.0,0.26608093756879553,0.0,0.5434989453184773,0.12943841803297151,0.0028544305282471303,0.05812726855150848,0.26608093756879553,0.7339190624312045,180.192
Gwh,2016,12,0.0,0.0,1552.9016259999999,0.0,2038.756619,539.286375,12.373753,319.042,1552.9016259999999,2909.458747,4462.3603729999995,0.0,0.0,0.34800004844879884,0.0,0.45687852360282694,0.12085226873719374,0.002772916565607016,0.07149624264557353,0.34800004844879884,0.6519999515512013,228.274
