unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2016,1,139.88,0.0,0.0,0.0,35.665,0.0,0.0,0.0,139.88,35.665,175.545,0.796832720954741,0.0,0.0,0.0,0.20316727904525905,0.0,0.0,0.0,0.796832720954741,0.20316727904525905,0.0
Gwh,2016,2,112.110929,0.0,0.0,0.0,34.961,0.0,0.0,0.0,112.110929,34.961,147.071929,0.7622863843718266,0.0,0.0,0.0,0.2377136156281733,0.0,0.0,0.0,0.7622863843718266,0.2377136156281733,0.0
Gwh,2016,3,113.745071,0.0,0.0,0.0,101.754,0.0,0.0,0.0,113.745071,101.754,215.499071,0.5278216303772373,0.0,0.0,0.0,0.47217836962276283,0.0,0.0,0.0,0.5278216303772373,0.47217836962276283,0.0
Gwh,2016,4,130.978511,0.0,0.0,0.0,84.452,0.0,0.0,0.0,130.978511,84.452,215.430511,0.6079849617958711,0.0,0.0,0.0,0.39201503820412886,0.0,0.0,0.0,0.6079849617958711,0.39201503820412886,0.0
Gwh,2016,5,125.450295,0.0,0.0,0.0,101.685,0.0,0.0,0.0,125.450295,101.685,227.13529499999999,0.5523152841569603,0.0,0.0,0.0,0.44768471584303976,0.0,0.0,0.0,0.5523152841569603,0.44768471584303976,0.0
Gwh,2016,6,116.200141,0.0,0.0,0.0,52.848,0.0,0.0,0.0,116.200141,52.848,169.04814100000002,0.6873789934193952,0.0,0.0,0.0,0.3126210065806047,0.0,0.0,0.0,0.6873789934193952,0.3126210065806047,0.0
Gwh,2016,7,139.240553,0.0,0.0,0.0,39.319,0.0,0.0,0.0,139.240553,39.319,178.55955300000002,0.7797989559259256,0.0,0.0,0.0,0.22020104407407426,0.0,0.0,0.0,0.7797989559259256,0.22020104407407426,0.0
Gwh,2016,8,133.911,0.0,0.0,0.0,62.057,0.0,0.0,0.0,133.911,62.057,195.968,0.683330951992162,0.0,0.0,0.0,0.316669048007838,0.0,0.0,0.0,0.683330951992162,0.316669048007838,0.0
Gwh,2016,9,137.00213699999998,0.0,0.0,0.0,56.866,0.0,0.0,0.0,137.00213699999998,56.866,193.868137,0.7066769151446479,0.0,0.0,0.0,0.29332308485535197,0.0,0.0,0.0,0.7066769151446479,0.29332308485535197,0.0
Gwh,2016,10,144.815863,0.0,0.0,0.0,66.156,0.0,0.0,0.0,144.815863,66.156,210.971863,0.6864226392123199,0.0,0.0,0.0,0.31357736078768,0.0,0.0,0.0,0.6864226392123199,0.31357736078768,0.0
Gwh,2016,11,143.701,0.0,0.0,0.0,78.166,0.0,0.0,0.0,143.701,78.166,221.867,0.6476898321967666,0.0,0.0,0.0,0.3523101678032335,0.0,0.0,0.0,0.6476898321967666,0.3523101678032335,0.0
Gwh,2016,12,152.433,0.0,0.0,0.0,78.435,0.0,0.0,0.0,152.433,78.435,230.868,0.6602604085451427,0.0,0.0,0.0,0.3397395914548573,0.0,0.0,0.0,0.6602604085451427,0.3397395914548573,0.0
