unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2016,1,481.67275,0.0,675.36525,1412.19775,14.88425,43.918,0.0,157.371755,1157.038,1628.371755,2785.4097549999997,0.1729270708323487,0.0,0.24246531368954727,0.506998206445213,0.00534364826334142,0.015767159543102843,0.0,0.05649860122644685,0.41539238452189603,0.584607615478104,72.8695
Gwh,2016,2,442.484,0.0,478.87025,1340.428,6.35525,74.274625,0.0,139.23423,921.35425,1560.292105,2481.646355,0.17830260105695037,0.0,0.1929647425529332,0.540136590090412,0.002560900745263521,0.029929576730524928,0.0,0.05610558882391605,0.37126734360988356,0.6287326563901166,69.7765
Gwh,2016,3,462.0705,0.0,357.01175,1433.1895,13.9625,64.522627,0.0,148.863874,819.08225,1660.5385010000002,2479.6207510000004,0.18634724677701325,0.0,0.14397836840816144,0.5779873794901952,0.005630901416827189,0.02602116754103579,0.0,0.060034936366766996,0.3303256151851747,0.6696743848148252,79.39925
Gwh,2016,4,276.254,0.0,268.8045,1363.09075,26.48825,72.61187600000001,0.0,147.842501,545.0585,1610.033377,2155.091877,0.1281866462160119,0.0,0.12472994904244634,0.63249774385373,0.01229100730353688,0.0336931695464787,0.0,0.06860148403779633,0.2529165952584582,0.7470834047415419,68.2245
Gwh,2016,5,385.897041,0.0,336.62674300000003,1331.736044,25.419712,52.258712,0.0,161.661384,722.523784,1571.0758520000002,2293.599636,0.16824952138246677,0.0,0.14676787426905574,0.5806314332707716,0.01108288979515691,0.022784583316004678,0.0,0.07048369796654433,0.3150173956515225,0.6849826043484776,80.413928
Gwh,2016,6,428.16695899999996,0.0,380.46876299999997,1208.6088300000001,24.613539,26.227284,0.0,126.587119,808.635722,1386.0367720000002,2194.672494,0.19509378286307533,0.0,0.17336015466551885,0.550701224580983,0.011215130762011546,0.01195043181691236,0.0,0.05767927531149894,0.3684539375285942,0.6315460624714059,50.754323
Gwh,2016,7,488.616,0.0,468.6075,1366.51625,21.939,44.074125,0.0,153.51425,957.2235,1586.043625,2543.267125,0.19212138402488885,0.0,0.18425414121609426,0.537307401400079,0.008626305819134119,0.017329727014027282,0.0,0.06036104052577647,0.3763755252409831,0.623624474759017,74.806
Gwh,2016,8,528.14475,0.0,436.8035,1202.103,17.73775,39.845248,0.0,132.020217,964.94825,1391.706215,2356.654465,0.22410784348905388,0.0,0.1853489794482875,0.510088779603929,0.007526665560621335,0.016907547793604948,0.0,0.056020184104503414,0.40945682293734137,0.5905431770626586,47.34975
Gwh,2016,9,493.0945,0.0,477.49475,1331.6921240000001,11.57275,23.643125,0.0,118.337283,970.58925,1485.245282,2455.8345320000003,0.20078490369562077,0.0,0.19443278599520888,0.5422564536200601,0.004712349243894416,0.009627328181897231,0.0,0.048186179263318536,0.39521768969082965,0.6047823103091703,55.50075
Gwh,2016,10,511.763,0.0,464.240125,1303.76343,18.4945,53.329001,0.0,158.346625,976.003125,1533.933556,2509.9366809999997,0.2038947850254554,0.0,0.18496089105125918,0.5194407651274132,0.007368512576433397,0.021247149939556585,0.0,0.06308789627988229,0.38885567607671456,0.6111443239232855,76.933
Gwh,2016,11,486.3195,0.0,520.539,1141.2531640000002,17.957,76.88762799999999,0.0,144.681,1006.8585,1380.778792,2387.6372920000003,0.20368231876318002,0.0,0.2180142694805924,0.477984310189774,0.007520824063255584,0.032202390311802845,0.0,0.06059588719139506,0.42169658824377243,0.5783034117562275,67.60625
Gwh,2016,12,514.99075,0.0,583.295,1208.112031,21.07975,52.958502,0.0,155.26425,1098.28575,1437.4145330000001,2535.7002829999997,0.20309606519849102,0.0,0.23003310127405938,0.4764411784387532,0.008313186752126889,0.020885158374216267,0.0,0.06123130996235332,0.4331291664725504,0.5668708335274498,78.0145
