datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2018-07-16 06:00:00,4558,TEN,0,169,0,25,0,7916,4552
2018-07-16 07:00:00,4199,TEN,0,147,0,20,0,7918,4316
2018-07-16 08:00:00,3985,TEN,0,225,-2,25,0,7929,4121
2018-07-16 09:00:00,4019,TEN,0,186,0,25,0,7920,4191
2018-07-16 10:00:00,4016,TEN,0,83,0,22,0,7926,4627
2018-07-16 11:00:00,4026,TEN,0,696,0,26,0,7925,4800
2018-07-16 12:00:00,4028,TEN,0,1224,0,19,0,7920,4948
2018-07-16 13:00:00,4032,TEN,0,1345,3,23,0,7926,6172
2018-07-16 14:00:00,4377,TEN,0,1383,6,25,0,7918,6652
2018-07-16 15:00:00,5153,TEN,0,1647,22,22,0,7923,6815
2018-07-16 16:00:00,5457,TEN,0,2068,47,20,0,7906,7268
2018-07-16 17:00:00,5458,TEN,0,3033,78,25,0,7900,7633
2018-07-16 18:00:00,5460,TEN,0,3553,97,11,0,7914,7840
2018-07-16 19:00:00,5487,TEN,0,3729,92,0,0,7899,8080
2018-07-16 20:00:00,5498,TEN,0,3897,102,0,0,7906,8161
2018-07-16 21:00:00,5479,TEN,0,3884,102,0,0,7915,8583
2018-07-16 22:00:00,5483,TEN,0,3968,83,0,0,7904,9154
2018-07-16 23:00:00,5481,TEN,0,4220,79,3,0,7892,9274
2018-07-17 00:00:00,5460,TEN,0,3838,42,0,0,7903,9205
2018-07-17 01:00:00,5465,TEN,0,3440,5,0,0,7888,8763
2018-07-17 02:00:00,5449,TEN,0,3043,-1,17,0,7883,8817
2018-07-17 03:00:00,5455,TEN,0,1821,0,8,0,7915,8550
2018-07-17 04:00:00,5426,TEN,0,1260,0,3,0,7919,7372
2018-07-17 05:00:00,5381,TEN,0,416,0,17,0,7918,6600
2018-07-17 06:00:00,5241,TEN,0,8,0,22,0,7920,5926
2018-07-17 07:00:00,5152,TEN,0,-369,-2,28,0,7915,5440
