unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2015,1,1227.19598,854.248905444,0.0,0.0,1945.6069499999999,95.32919078200001,80.094935583,0.0,2081.4448854439997,2121.031076365,4202.475961809,0.29201737051025045,0.2032727642483122,0.0,0.0,0.46296682424388996,0.02268405379312736,0.01905898720441991,0.0,0.4952901347585626,0.5047098652414372
Gwh,2015,2,1131.2862,1003.225386167,0.0,0.0,1428.3841,95.242636379,80.87737758600001,0.0,2134.511586167,1604.504113965,3739.0157001320003,0.3025625701331133,0.2683126968767696,0.0,0.0,0.38202142343226136,0.025472649493190842,0.021630660064664815,0.0,0.570875267009883,0.429124732990117
Gwh,2015,3,1246.8123999999998,1297.284691907,0.0,0.0,1478.6268300000002,119.815676162,66.81879556,0.0,2544.097091907,1665.261301722,4209.358393629001,0.2962001054334291,0.30819060070306253,0.0,0.0,0.35127130829200703,0.028464118508736362,0.015873867062764814,0.0,0.6043907061364917,0.3956092938635082
Gwh,2015,4,1103.243,1221.809154666,0.0,0.0,1351.63631,111.011431992,69.60702844900001,0.0,2325.052154666,1532.2547704410001,3857.3069251070006,0.28601379704037844,0.316751862993663,0.0,0.0,0.3504093234588809,0.028779517458004868,0.018045499049072725,0.0,0.6027656600340415,0.39723433996595847
Gwh,2015,5,1178.3807,1245.857872999,0.0,0.0,1308.6398700000002,162.06385222199998,68.73021483500001,0.0,2424.2385729989996,1539.433937057,3963.6725100559997,0.2972951718413668,0.3143190739997332,0.0,0.0,0.3301584242088435,0.04088729626648956,0.017340033683567107,0.0,0.6116142458410999,0.38838575415890014
Gwh,2015,6,1366.096,985.207416548,0.0,0.0,1617.83339,188.248877022,61.445353936,0.0,2351.303416548,1867.527620958,4218.831037505999,0.32380912813412416,0.23352616110703842,0.0,0.0,0.38347906697785106,0.04462109891304987,0.014564544867936685,0.0,0.5573352892411625,0.4426647107588376
Gwh,2015,7,1516.5275900000001,901.223475887,0.0,0.0,1768.89314756,152.374845036,61.257509154,0.0,2417.751065887,1982.52550175,4400.276567637,0.3446436983424415,0.20481064361165088,0.0,0.0,0.40199590193257245,0.03462846998224638,0.013921286131088801,0.0,0.5494543419540924,0.4505456580459077
Gwh,2015,8,1308.3166999999999,462.845364678,0.0,0.0,2320.494595823,174.263011736,61.88980625,0.0,1771.1620646779998,2556.647413809,4327.809478487,0.30230459693373257,0.10694679767645653,0.0,0.0,0.5361822435478938,0.04026586951256511,0.014300492329351948,0.0,0.40925139461018906,0.5907486053898109
Gwh,2015,9,1147.77421,383.01805732,0.0,0.0,2272.861409478,163.171679146,97.66000579700001,0.0,1530.79226732,2533.6930944210003,4064.4853617410004,0.2823910305604735,0.09423531474005267,0.0,0.0,0.5592002940575069,0.0401457170154763,0.024027643626490482,0.0,0.3766263453005262,0.6233736546994738
Gwh,2015,10,1212.0146000000002,251.1689781,0.0,0.0,2456.0572608579996,202.250503397,108.31885694900001,0.0,1463.1835781,2766.626621204,4229.810199304,0.2865411313726164,0.059380673426275475,0.0,0.0,0.5806542480941899,0.0478155032654372,0.025608443841480994,0.0,0.34592180479889184,0.6540781952011082
Gwh,2015,11,853.4073000000001,48.82341,0.0,0.0,2950.692320275,197.241808888,115.082966943,0.0,902.23071,3263.017096106,4165.247806106,0.2048875216377179,0.011721609919205251,0.0,0.0,0.7084073883790214,0.04735415948094505,0.027629320583110413,0.0,0.21660913155692313,0.7833908684430768
Gwh,2015,12,1145.78075,163.09092853500002,0.0,0.0,2727.6355544909998,207.955044645,125.043968183,0.0,1308.871678535,3060.634567319,4369.506245854,0.262222019040978,0.03732479583700072,0.0,0.0,0.6242434272932127,0.0475923440645766,0.028617413764232016,0.0,0.29954681487797874,0.7004531851220213
