date,mw,region
2004-04-12 0:00,22286,ОЭС УРАЛА
2004-04-12 1:00,22178,ОЭС УРАЛА
2004-04-12 2:00,22178,ОЭС УРАЛА
2004-04-12 3:00,22235,ОЭС УРАЛА
2004-04-12 4:00,22242,ОЭС УРАЛА
2004-04-12 5:00,22435,ОЭС УРАЛА
2004-04-12 6:00,23583,ОЭС УРАЛА
2004-04-12 7:00,24900,ОЭС УРАЛА
2004-04-12 8:00,26294,ОЭС УРАЛА
2004-04-12 9:00,27129,ОЭС УРАЛА
2004-04-12 10:00,27100,ОЭС УРАЛА
2004-04-12 11:00,27012,ОЭС УРАЛА
2004-04-12 12:00,26423,ОЭС УРАЛА
2004-04-12 13:00,26346,ОЭС УРАЛА
2004-04-12 14:00,26308,ОЭС УРАЛА
2004-04-12 15:00,26194,ОЭС УРАЛА
2004-04-12 16:00,26215,ОЭС УРАЛА
2004-04-12 17:00,25958,ОЭС УРАЛА
2004-04-12 18:00,25716,ОЭС УРАЛА
2004-04-12 19:00,25800,ОЭС УРАЛА
2004-04-12 20:00,26464,ОЭС УРАЛА
2004-04-12 21:00,26482,ОЭС УРАЛА
2004-04-12 22:00,26057,ОЭС УРАЛА
2004-04-12 23:00,25091,ОЭС УРАЛА
