date,mw,region
2008-05-26 0:00,24329,ОЭС УРАЛА
2008-05-26 1:00,23866,ОЭС УРАЛА
2008-05-26 2:00,22989,ОЭС УРАЛА
2008-05-26 3:00,23005,ОЭС УРАЛА
2008-05-26 4:00,22931,ОЭС УРАЛА
2008-05-26 5:00,23572,ОЭС УРАЛА
2008-05-26 6:00,24630,ОЭС УРАЛА
2008-05-26 7:00,26273,ОЭС УРАЛА
2008-05-26 8:00,26745,ОЭС УРАЛА
2008-05-26 9:00,27796,ОЭС УРАЛА
2008-05-26 10:00,28422,ОЭС УРАЛА
2008-05-26 11:00,28591,ОЭС УРАЛА
2008-05-26 12:00,28875,ОЭС УРАЛА
2008-05-26 13:00,28437,ОЭС УРАЛА
2008-05-26 14:00,28201,ОЭС УРАЛА
2008-05-26 15:00,27555,ОЭС УРАЛА
2008-05-26 16:00,27663,ОЭС УРАЛА
2008-05-26 17:00,27652,ОЭС УРАЛА
2008-05-26 18:00,27469,ОЭС УРАЛА
2008-05-26 19:00,27473,ОЭС УРАЛА
2008-05-26 20:00,27373,ОЭС УРАЛА
2008-05-26 21:00,27441,ОЭС УРАЛА
2008-05-26 22:00,26796,ОЭС УРАЛА
2008-05-26 23:00,25718,ОЭС УРАЛА
