date,mw,region
2015-09-25 0:00,24696,ОЭС УРАЛА
2015-09-25 1:00,24658,ОЭС УРАЛА
2015-09-25 2:00,25138,ОЭС УРАЛА
2015-09-25 3:00,24987,ОЭС УРАЛА
2015-09-25 4:00,25345,ОЭС УРАЛА
2015-09-25 5:00,27096,ОЭС УРАЛА
2015-09-25 6:00,28401,ОЭС УРАЛА
2015-09-25 7:00,29173,ОЭС УРАЛА
2015-09-25 8:00,30963,ОЭС УРАЛА
2015-09-25 9:00,31598,ОЭС УРАЛА
2015-09-25 10:00,31188,ОЭС УРАЛА
2015-09-25 11:00,30822,ОЭС УРАЛА
2015-09-25 12:00,30713,ОЭС УРАЛА
2015-09-25 13:00,30615,ОЭС УРАЛА
2015-09-25 14:00,30661,ОЭС УРАЛА
2015-09-25 15:00,30749,ОЭС УРАЛА
2015-09-25 16:00,30644,ОЭС УРАЛА
2015-09-25 17:00,30466,ОЭС УРАЛА
2015-09-25 18:00,31067,ОЭС УРАЛА
2015-09-25 19:00,31814,ОЭС УРАЛА
2015-09-25 20:00,30205,ОЭС УРАЛА
2015-09-25 21:00,28481,ОЭС УРАЛА
2015-09-25 22:00,26949,ОЭС УРАЛА
2015-09-25 23:00,26557,ОЭС УРАЛА
