date,mw,region
2008-04-04 0:00,26852,ОЭС УРАЛА
2008-04-04 1:00,25422,ОЭС УРАЛА
2008-04-04 2:00,24743,ОЭС УРАЛА
2008-04-04 3:00,24885,ОЭС УРАЛА
2008-04-04 4:00,25108,ОЭС УРАЛА
2008-04-04 5:00,26319,ОЭС УРАЛА
2008-04-04 6:00,27363,ОЭС УРАЛА
2008-04-04 7:00,28783,ОЭС УРАЛА
2008-04-04 8:00,29283,ОЭС УРАЛА
2008-04-04 9:00,29479,ОЭС УРАЛА
2008-04-04 10:00,29289,ОЭС УРАЛА
2008-04-04 11:00,29216,ОЭС УРАЛА
2008-04-04 12:00,29195,ОЭС УРАЛА
2008-04-04 13:00,29078,ОЭС УРАЛА
2008-04-04 14:00,28920,ОЭС УРАЛА
2008-04-04 15:00,28331,ОЭС УРАЛА
2008-04-04 16:00,28371,ОЭС УРАЛА
2008-04-04 17:00,28198,ОЭС УРАЛА
2008-04-04 18:00,27981,ОЭС УРАЛА
2008-04-04 19:00,28383,ОЭС УРАЛА
2008-04-04 20:00,29164,ОЭС УРАЛА
2008-04-04 21:00,29770,ОЭС УРАЛА
2008-04-04 22:00,28619,ОЭС УРАЛА
2008-04-04 23:00,27484,ОЭС УРАЛА
