date,mw,region
2010-09-18 0:00,26380,ОЭС УРАЛА
2010-09-18 1:00,25411,ОЭС УРАЛА
2010-09-18 2:00,24801,ОЭС УРАЛА
2010-09-18 3:00,24863,ОЭС УРАЛА
2010-09-18 4:00,24982,ОЭС УРАЛА
2010-09-18 5:00,25574,ОЭС УРАЛА
2010-09-18 6:00,25997,ОЭС УРАЛА
2010-09-18 7:00,26640,ОЭС УРАЛА
2010-09-18 8:00,27012,ОЭС УРАЛА
2010-09-18 9:00,27131,ОЭС УРАЛА
2010-09-18 10:00,27434,ОЭС УРАЛА
2010-09-18 11:00,27559,ОЭС УРАЛА
2010-09-18 12:00,27451,ОЭС УРАЛА
2010-09-18 13:00,27408,ОЭС УРАЛА
2010-09-18 14:00,27410,ОЭС УРАЛА
2010-09-18 15:00,26980,ОЭС УРАЛА
2010-09-18 16:00,26886,ОЭС УРАЛА
2010-09-18 17:00,26923,ОЭС УРАЛА
2010-09-18 18:00,27121,ОЭС УРАЛА
2010-09-18 19:00,27295,ОЭС УРАЛА
2010-09-18 20:00,27589,ОЭС УРАЛА
2010-09-18 21:00,27605,ОЭС УРАЛА
2010-09-18 22:00,26038,ОЭС УРАЛА
2010-09-18 23:00,25047,ОЭС УРАЛА
