date,mw,region
2018-04-19 0:00,27781,ОЭС УРАЛА
2018-04-19 1:00,27538,ОЭС УРАЛА
2018-04-19 2:00,27134,ОЭС УРАЛА
2018-04-19 3:00,27389,ОЭС УРАЛА
2018-04-19 4:00,27697,ОЭС УРАЛА
2018-04-19 5:00,28107,ОЭС УРАЛА
2018-04-19 6:00,29888,ОЭС УРАЛА
2018-04-19 7:00,31390,ОЭС УРАЛА
2018-04-19 8:00,31421,ОЭС УРАЛА
2018-04-19 9:00,31850,ОЭС УРАЛА
2018-04-19 10:00,31776,ОЭС УРАЛА
2018-04-19 11:00,31924,ОЭС УРАЛА
2018-04-19 12:00,31789,ОЭС УРАЛА
2018-04-19 13:00,31550,ОЭС УРАЛА
2018-04-19 14:00,31685,ОЭС УРАЛА
2018-04-19 15:00,31584,ОЭС УРАЛА
2018-04-19 16:00,31192,ОЭС УРАЛА
2018-04-19 17:00,31484,ОЭС УРАЛА
2018-04-19 18:00,31585,ОЭС УРАЛА
2018-04-19 19:00,31753,ОЭС УРАЛА
2018-04-19 20:00,31438,ОЭС УРАЛА
2018-04-19 21:00,30800,ОЭС УРАЛА
2018-04-19 22:00,29456,ОЭС УРАЛА
2018-04-19 23:00,29055,ОЭС УРАЛА
