date,mw,region
2007-11-07 0:00,27737,ОЭС УРАЛА
2007-11-07 1:00,27753,ОЭС УРАЛА
2007-11-07 2:00,26749,ОЭС УРАЛА
2007-11-07 3:00,26142,ОЭС УРАЛА
2007-11-07 4:00,26580,ОЭС УРАЛА
2007-11-07 5:00,28052,ОЭС УРАЛА
2007-11-07 6:00,29732,ОЭС УРАЛА
2007-11-07 7:00,30684,ОЭС УРАЛА
2007-11-07 8:00,31440,ОЭС УРАЛА
2007-11-07 9:00,31514,ОЭС УРАЛА
2007-11-07 10:00,31605,ОЭС УРАЛА
2007-11-07 11:00,31728,ОЭС УРАЛА
2007-11-07 12:00,31699,ОЭС УРАЛА
2007-11-07 13:00,31687,ОЭС УРАЛА
2007-11-07 14:00,31660,ОЭС УРАЛА
2007-11-07 15:00,31257,ОЭС УРАЛА
2007-11-07 16:00,31312,ОЭС УРАЛА
2007-11-07 17:00,32171,ОЭС УРАЛА
2007-11-07 18:00,32611,ОЭС УРАЛА
2007-11-07 19:00,32265,ОЭС УРАЛА
2007-11-07 20:00,31771,ОЭС УРАЛА
2007-11-07 21:00,30966,ОЭС УРАЛА
2007-11-07 22:00,30043,ОЭС УРАЛА
2007-11-07 23:00,29290,ОЭС УРАЛА
