date,mw,region
2016-11-08 0:00,30439,ОЭС УРАЛА
2016-11-08 1:00,30366,ОЭС УРАЛА
2016-11-08 2:00,29560,ОЭС УРАЛА
2016-11-08 3:00,29340,ОЭС УРАЛА
2016-11-08 4:00,29338,ОЭС УРАЛА
2016-11-08 5:00,30806,ОЭС УРАЛА
2016-11-08 6:00,32523,ОЭС УРАЛА
2016-11-08 7:00,33311,ОЭС УРАЛА
2016-11-08 8:00,34026,ОЭС УРАЛА
2016-11-08 9:00,34028,ОЭС УРАЛА
2016-11-08 10:00,33966,ОЭС УРАЛА
2016-11-08 11:00,33230,ОЭС УРАЛА
2016-11-08 12:00,33251,ОЭС УРАЛА
2016-11-08 13:00,33862,ОЭС УРАЛА
2016-11-08 14:00,33946,ОЭС УРАЛА
2016-11-08 15:00,33753,ОЭС УРАЛА
2016-11-08 16:00,33824,ОЭС УРАЛА
2016-11-08 17:00,33969,ОЭС УРАЛА
2016-11-08 18:00,34247,ОЭС УРАЛА
2016-11-08 19:00,33440,ОЭС УРАЛА
2016-11-08 20:00,32506,ОЭС УРАЛА
2016-11-08 21:00,32108,ОЭС УРАЛА
2016-11-08 22:00,32011,ОЭС УРАЛА
2016-11-08 23:00,29963,ОЭС УРАЛА
