unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2018-01-01 00:00:00,2018-01-01,2018,1,01-01,Monday,0,1918.0,2380.0,0.0,,0.0,156.0,0.0,0.0,4298.0,156.0,4454.0,0.4306241580601706,0.5343511450381679,0.0,,0.0,0.03502469690166143,0.0,0.0,0.9649753030983386,0.03502469690166143
Mwh,2018-01-01 01:00:00,2018-01-01,2018,1,01-01,Monday,1,1916.0,1895.0,0.0,,0.0,142.0,0.0,0.0,3811.0,142.0,3953.0,0.4846951682266633,0.4793827472805464,0.0,,0.0,0.03592208449279029,0.0,0.0,0.9640779155072097,0.03592208449279029
Mwh,2018-01-01 02:00:00,2018-01-01,2018,1,01-01,Monday,2,2023.0,1345.0,0.0,,0.0,155.0,0.0,0.0,3368.0,155.0,3523.0,0.5742265114958842,0.38177689469202386,0.0,,0.0,0.043996593812091964,0.0,0.0,0.956003406187908,0.043996593812091964
Mwh,2018-01-01 03:00:00,2018-01-01,2018,1,01-01,Monday,3,2127.0,1242.0,0.0,,0.0,149.0,0.0,0.0,3369.0,149.0,3518.0,0.6046048891415577,0.35304150085275726,0.0,,0.0,0.04235361000568505,0.0,0.0,0.957646389994315,0.04235361000568505
Mwh,2018-01-01 04:00:00,2018-01-01,2018,1,01-01,Monday,4,2015.0,1060.0,0.0,,0.0,147.0,0.0,0.0,3075.0,147.0,3222.0,0.6253879577901924,0.32898820608317814,0.0,,0.0,0.04562383612662942,0.0,0.0,0.9543761638733705,0.04562383612662942
Mwh,2018-01-01 05:00:00,2018-01-01,2018,1,01-01,Monday,5,1841.0,1114.0,0.0,,0.0,144.0,0.0,0.0,2955.0,144.0,3099.0,0.5940626008389803,0.3594707970313004,0.0,,0.0,0.046466602129719266,0.0,0.0,0.9535333978702807,0.046466602129719266
Mwh,2018-01-01 06:00:00,2018-01-01,2018,1,01-01,Monday,6,1894.0,1182.0,0.0,,0.0,179.0,0.0,0.0,3076.0,179.0,3255.0,0.581874039938556,0.3631336405529954,0.0,,0.0,0.05499231950844854,0.0,0.0,0.9450076804915515,0.05499231950844854
Mwh,2018-01-01 07:00:00,2018-01-01,2018,1,01-01,Monday,7,2000.0,1073.0,0.0,,0.0,244.0,0.0,0.0,3073.0,244.0,3317.0,0.6029544769369912,0.3234850768766958,0.0,,0.0,0.07356044618631294,0.0,0.0,0.926439553813687,0.07356044618631294
Mwh,2018-01-01 08:00:00,2018-01-01,2018,1,01-01,Monday,8,2052.0,902.0,0.0,,0.0,284.0,1.0,0.0,2954.0,285.0,3239.0,0.6335288669342389,0.27848101265822783,0.0,,0.0,0.08768138314294535,0.00030873726458783575,0.0,0.9120098795924668,0.08799012040753319
Mwh,2018-01-01 09:00:00,2018-01-01,2018,1,01-01,Monday,9,1966.0,896.0,0.0,,0.0,367.0,188.0,0.0,2862.0,555.0,3417.0,0.5753585016095991,0.26221832016388646,0.0,,0.0,0.10740415569212759,0.05501902253438689,0.0,0.8375768217734855,0.16242317822651448
Mwh,2018-01-01 10:00:00,2018-01-01,2018,1,01-01,Monday,10,1814.0,796.0,0.0,,0.0,439.0,738.0,0.0,2610.0,1177.0,3787.0,0.47900712965407977,0.21019276472141538,0.0,,0.0,0.11592289411143385,0.19487721151307102,0.0,0.6891998943754951,0.3108001056245049
Mwh,2018-01-01 11:00:00,2018-01-01,2018,1,01-01,Monday,11,1693.0,774.0,0.0,,0.0,439.0,1214.0,0.0,2467.0,1653.0,4120.0,0.4109223300970874,0.1878640776699029,0.0,,0.0,0.10655339805825242,0.2946601941747573,0.0,0.5987864077669903,0.40121359223300973
Mwh,2018-01-01 12:00:00,2018-01-01,2018,1,01-01,Monday,12,1642.0,775.0,0.0,,0.0,466.0,1436.0,0.0,2417.0,1902.0,4319.0,0.38018059736050014,0.17943968511229452,0.0,,0.0,0.10789534614494097,0.3324843713822644,0.0,0.5596202824727946,0.4403797175272054
Mwh,2018-01-01 13:00:00,2018-01-01,2018,1,01-01,Monday,13,1608.0,781.0,0.0,,0.0,473.0,1470.0,0.0,2389.0,1943.0,4332.0,0.37119113573407203,0.18028624192059095,0.0,,0.0,0.10918744228993536,0.33933518005540164,0.0,0.551477377654663,0.448522622345337
Mwh,2018-01-01 14:00:00,2018-01-01,2018,1,01-01,Monday,14,1590.0,785.0,0.0,,0.0,501.0,1358.0,0.0,2375.0,1859.0,4234.0,0.3755314123760038,0.18540387340576286,0.0,,0.0,0.11832782239017478,0.3207368918280586,0.0,0.5609352857817667,0.43906471421823334
Mwh,2018-01-01 15:00:00,2018-01-01,2018,1,01-01,Monday,15,1596.0,775.0,0.0,,0.0,584.0,1072.0,0.0,2371.0,1656.0,4027.0,0.396324807549044,0.19245095604668488,0.0,,0.0,0.14502110752421157,0.2662031288800596,0.0,0.5887757635957288,0.4112242364042712
Mwh,2018-01-01 16:00:00,2018-01-01,2018,1,01-01,Monday,16,1618.0,985.0,0.0,,0.0,654.0,587.0,0.0,2603.0,1241.0,3844.0,0.4209157127991675,0.25624349635796045,0.0,,0.0,0.17013527575442247,0.15270551508844954,0.0,0.677159209157128,0.322840790842872
Mwh,2018-01-01 17:00:00,2018-01-01,2018,1,01-01,Monday,17,1670.0,1082.0,0.0,,0.0,685.0,158.0,0.0,2752.0,843.0,3595.0,0.46453407510431155,0.30097357440890127,0.0,,0.0,0.1905424200278164,0.04394993045897079,0.0,0.7655076495132128,0.2344923504867872
Mwh,2018-01-01 18:00:00,2018-01-01,2018,1,01-01,Monday,18,1645.0,1360.0,0.0,,0.0,728.0,2.0,0.0,3005.0,730.0,3735.0,0.4404283801874163,0.36412315930388217,0.0,,0.0,0.19491298527443104,0.000535475234270415,0.0,0.8045515394912985,0.19544846050870146
