unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2018-01-01 00:00:00,2018-01-01,2018,1,01-01,Monday,0,1320.5,0.0,5550.0,7266.0,353.0,8673.0,0.0,841.5,6870.5,17133.5,24004.0,0.05501166472254624,0.0,0.231211464755874,0.3026995500749875,0.014705882352941176,0.361314780869855,0.0,0.035056657223796035,0.28622312947842027,0.7137768705215798,752.5
Mwh,2018-01-01 01:00:00,2018-01-01,2018,1,01-01,Monday,1,1557.0,0.0,5620.0,7260.5,348.0,8613.0,0.0,844.5,7177.0,17066.0,24243.0,0.06422472466278926,0.0,0.23181949428701068,0.2994885121478365,0.014354659076846925,0.3552778121519614,0.0,0.034834797673555254,0.29604421894979993,0.7039557810502001,755.5
Mwh,2018-01-01 02:00:00,2018-01-01,2018,1,01-01,Monday,2,1564.5,0.0,4918.5,7255.0,331.5,8418.5,0.0,842.0,6483.0,16847.0,23330.0,0.06705957993999143,0.0,0.21082297471067296,0.31097299614230606,0.01420917273896271,0.3608444063437634,0.0,0.036090870124303474,0.27788255465066436,0.7221174453493356,753.0
Mwh,2018-01-01 03:00:00,2018-01-01,2018,1,01-01,Monday,3,1574.5,0.0,4133.0,7256.5,280.0,8299.0,0.0,846.0,5707.5,16681.5,22389.0,0.07032471302871945,0.0,0.184599580150967,0.3241100540443968,0.0125061414087275,0.370673098396534,0.0,0.037786412970655235,0.25492429317968646,0.7450757068203135,757.0
Mwh,2018-01-01 04:00:00,2018-01-01,2018,1,01-01,Monday,4,1431.5,0.0,3505.5,7256.0,272.0,8197.5,0.0,845.5,4937.0,16571.0,21508.0,0.06655663009112889,0.0,0.16298586572438162,0.33736284173330855,0.012646457132229868,0.38113725125534686,0.0,0.03931095406360424,0.2295424958155105,0.7704575041844894,756.5
Mwh,2018-01-01 05:00:00,2018-01-01,2018,1,01-01,Monday,5,1587.0,0.0,3702.0,7259.5,264.0,8018.5,0.0,846.5,5289.0,16388.5,21677.5,0.07320954907161804,0.0,0.17077615038634528,0.33488640295237,0.012178526121554607,0.36989966555183945,0.0,0.03904970591627263,0.24398569945796333,0.7560143005420367,757.5
Mwh,2018-01-01 06:00:00,2018-01-01,2018,1,01-01,Monday,6,1673.5,0.0,4848.0,7263.0,275.5,7697.5,0.0,846.0,6521.5,16082.0,22603.5,0.07403720662729224,0.0,0.2144800583980357,0.3213219191718097,0.012188377906076492,0.3405446059238614,0.0,0.03742783197292455,0.28851726502532793,0.7114827349746721,757.0
Mwh,2018-01-01 07:00:00,2018-01-01,2018,1,01-01,Monday,7,1633.5,0.0,5754.5,7264.5,435.0,7230.0,0.0,845.5,7388.0,15775.0,23163.0,0.07052195311488149,0.0,0.24843500410136857,0.3136251780857402,0.018779950783577255,0.3121357337132496,0.0,0.03650218020118292,0.31895695721625006,0.6810430427837499,756.5
Mwh,2018-01-01 08:00:00,2018-01-01,2018,1,01-01,Monday,8,1604.0,0.0,6922.5,7266.0,733.0,6904.5,0.0,844.5,8526.5,15748.0,24274.5,0.06607757111372016,0.0,0.2851758017672867,0.2993264536859668,0.03019629652516015,0.2844342828894519,0.0,0.03478959401841439,0.35125337288100683,0.6487466271189932,756.0
Mwh,2018-01-01 09:00:00,2018-01-01,2018,1,01-01,Monday,9,1595.0,0.0,8805.5,7261.0,1020.5,6351.0,0.0,841.5,10400.5,15474.0,25874.5,0.061643703259966376,0.0,0.3403157548938144,0.2806237801696651,0.039440375659433036,0.24545401843513884,0.0,0.03252236758198226,0.40195945815378076,0.5980405418462192,752.5
