KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25353.794,MWH,6770.52,6185.64,6184.74,6184.87,6185.07,6185.06,6651.1,9286.82,12555.17,13014.49,13909.17,14258.52,14317.5,14390.26,14384.27,14382.88,14020.85,13553.98,13475.75,13076.71,11852.39,11175.79,9940.16,9286.92,2022-02-15
Barajlı,23256.603,MWH,14173.2,13424.5,13423.0,13398.78,13394.4,14266.3,14305.9,17073.07,16885.17,17317.11,17024.69,16982.69,16981.59,14376.99,14547.99,14931.79,14690.99,15373.99,15130.49,14998.59,14846.39,15220.39,14655.49,14315.49,2022-02-15
Rüzgar,10702.838,MWH,1333.9,1179.82,1067.31,966.1,854.24,835.89,815.72,772.68,712.56,697.86,590.15,519.62,485.13,504.26,518.9,566.42,631.35,683.36,756.63,835.06,902.28,913.97,974.04,974.39,2022-02-15
Linyit,10142.52,MWH,5454.2,5453.2,5453.2,5433.2,5433.2,5433.2,5434.2,5419.2,5433.4,5383.4,5367.38,5379.4,5374.4,5371.32,5358.4,5394.4,5380.4,5410.4,5446.4,5446.4,5457.4,5458.4,5458.4,5458.4,2022-02-15
İthal Kömür,8993.8,MWH,7600.7,7597.7,7597.0,7599.2,7595.2,7598.7,7597.7,7597.7,7597.7,7603.7,7601.2,7600.7,7517.7,7516.7,7516.7,7516.7,7516.7,7517.7,7516.7,7517.7,7512.7,7515.7,7516.7,7518.7,2022-02-15
Akarsu,8241.188,MWH,2621.19,2631.32,2610.81,2475.82,2392.31,2381.17,2415.4,2737.9,2836.88,2859.34,2909.56,2849.19,2876.01,2760.01,2759.04,2690.92,2827.54,2941.4,2924.82,2917.02,2883.83,2794.49,2756.23,2719.61,2022-02-15
Güneş,7925.468,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.3,89.627,1417.3799999999999,3334.549,5004.530000000001,5893.269,6243.978999999999,6141.344,5716.37,4732.114,3267.472,1375.7920000000001,64.399,0.0,0.0,0.0,0.0,0.0,2022-02-15
Jeotermal,1676.17,MWH,1166.44,1166.54,1168.94,1171.64,1172.34,1174.54,1175.94,1173.4,1181.9,1174.1,1161.8,1150.0,1140.1,1135.0,1124.8,1115.5,1114.3,1116.6,1127.49,1133.49,1146.0,1151.3,1162.5,1166.59,2022-02-15
Biyokütle,1657.521,MWH,774.47,780.34,781.29,781.54,787.14,786.44,788.44,789.39,796.92,809.79,799.57,798.4,795.4,799.6,794.9,798.3,800.22,797.4,797.0,794.0,803.96,801.46,800.6,792.52,2022-02-15
Taş Kömür,840.766,MWH,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,250.0,250.0,2022-02-15
Asfaltit Kömür,405.0,MWH,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,2022-02-15
Atık Isı,390.916,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,16.7,16.7,16.7,2022-02-15
Fuel Oil,251.93,MWH,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2022-02-15
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-15
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-15
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-02-15
