KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8248.595,MWH,5615.19,5629.17,5725.46,5709.39,5675.82,5636.27,5669.71,5564.39,5677.42,5700.33,5643.08,5694.39,5709.05,5750.34,5750.3,5790.77,5843.04,5884.03,5695.66,5688.67,5702.39,5681.3,5702.1,5726.21,2022-04-23
Asfaltit Kömür,405.0,MWH,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,2022-04-23
Atık Isı,390.916,MWH,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,2022-04-23
Barajlı,23259.258,MWH,15944.01,16124.7,16607.19,16670.19,16949.37,16729.77,17085.07,17155.57,16583.61,16636.87,16649.87,17000.53,17022.73,17020.73,16868.73,16924.3,16956.15,16849.15,16349.78,16113.28,16180.41,16229.76,16184.26,16226.54,2022-04-23
Biyokütle,1707.443,MWH,852.09,862.66,859.33,860.16,859.76,860.16,862.06,862.63,870.26,867.06,863.38,851.11,848.51,850.4,854.7,859.09,849.46,847.39,849.19,845.75,843.32,837.79,830.99,823.36,2022-04-23
Doğal Gaz,25257.419,MWH,11193.28,10920.88,10267.08,10087.18,10151.27,10159.23,8682.73,8337.95,8329.87,8281.4,8211.97,7805.38,6818.18,6811.18,6806.18,7955.38,8235.98,9023.83,9278.81,9762.39,9312.75,8491.56,8528.01,8532.87,2022-04-23
Fuel Oil,251.93,MWH,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2022-04-23
Güneş,8028.897,MWH,0.0,0.0,0.0,0.0,0.0,2.82,141.821,1534.33,3495.839,5056.950000000001,6143.549,6807.379999999999,7059.174000000001,6955.57,6487.927000000001,5505.879999999999,4073.929,2252.259,488.083,4.728,0.0,0.0,0.0,0.0,2022-04-23
İthal Kömür,9053.8,MWH,3667.0,3666.0,3664.0,3665.0,3664.0,3585.0,3487.5,3488.5,3487.5,3489.5,3490.5,3487.5,3489.5,3487.5,3490.5,3488.5,3489.5,3490.5,3586.0,3588.0,3585.0,3583.0,3583.0,3585.0,2022-04-23
Jeotermal,1676.17,MWH,1104.8,1107.9,1117.8,1123.0,1126.41,1131.21,1131.6,1124.3,1103.0,1079.8,1060.4,1029.91,1012.7,995.7,983.6,972.91,975.0,977.5,988.6,1006.31,1031.4,1051.3,1068.2,1085.6,2022-04-23
Linyit,10142.52,MWH,4161.1,4126.1,4120.1,4400.1,4452.1,4469.1,4469.1,4315.1,4315.1,4315.1,4547.1,4595.1,4637.1,4727.1,4685.1,4685.1,4390.1,4359.1,4312.1,4310.1,4310.1,4314.1,4314.1,4336.1,2022-04-23
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-23
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-04-23
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-23
Rüzgar,10861.538,MWH,2102.0,2370.76,2555.1,2662.46,2809.32,2678.89,2562.57,2648.74,2466.59,2195.66,2133.41,2253.22,2428.18,2546.67,2644.19,2616.74,2410.49,2110.05,1820.25,1652.78,1552.96,1533.59,1300.64,1086.77,2022-04-23
Taş Kömür,840.766,MWH,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,2022-04-23
