KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8283.166,MWH,2342,2242,2177,2158,2160,2122.0,2084.0,2121.0,2255.0,2252.0,2333.0,2321.0,2218.0,2280.0,2341.0,2345.0,2336.0,2334.0,2324.0,2258.0,2292.0,2238,2322,2308,2022-07-20
Asfaltit Kömür,405.0,MWH,167,167,167,167,167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167,167,167,2022-07-20
Atık Isı,391.765,MWH,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2022-07-20
Barajlı,23275.233,MWH,16832,16803,16803,16829,16829,16838.0,16680.0,16718.0,16586.0,16705.0,16729.0,16637.0,16644.0,16643.0,16474.0,16556.0,16549.0,16521.0,16352.0,16290.0,16232.0,15534,16043,16114,2022-07-20
Biyokütle,1799.938,MWH,670,675,674,676,675,677.0,683.0,684.0,690.0,682.0,676.0,677.0,686.0,687.0,690.0,687.0,687.0,691.0,684.0,686.0,688.0,688,690,689,2022-07-20
Doğal Gaz,25283.212,MWH,12435,11282,11011,10759,10422,10528.0,11005.0,11523.0,12089.0,12688.0,12837.0,12810.0,12692.0,12708.0,12707.0,12666.0,12699.0,12719.0,12746.0,12875.0,12966.0,13078,13167,13185,2022-07-20
Fuel Oil,251.93,MWH,5,5,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,2022-07-20
Güneş,8529.976,MWH,0,0,0,0,0,1.003,207.36700000000002,1675.095,3583.196,5125.955,6191.333,6863.412,7153.603,7093.223,6636.546,5791.15,4527.928,2883.301,1052.7269999999999,69.107,0.026,0,0,0,2022-07-20
İthal Kömür,9713.8,MWH,8668,8668,8666,8665,8666,8668.0,8666.0,8798.0,8794.0,8791.0,8788.0,8787.0,8783.0,8778.0,8738.0,8693.0,8778.0,8781.0,8778.0,8779.0,8797.0,8796,8779,8781,2022-07-20
Jeotermal,1686.338,MWH,870,885,898,903,910,915.0,918.0,891.0,872.0,846.0,827.0,801.0,781.0,758.0,747.0,733.0,726.0,730.0,740.0,747.0,766.0,792,812,826,2022-07-20
Linyit,10142.52,MWH,4538,4523,4521,4542,4523,4543.0,4513.0,4503.0,4498.0,4505.0,4501.0,4590.0,4587.0,4533.0,4580.0,4579.0,4550.0,4548.0,4548.0,4561.0,4567.0,4601,4604,4609,2022-07-20
LNG,1.95,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-20
Motorin,1.04,MWH,23,23,23,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23,23,23,2022-07-20
Nafta,4.736,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-20
Rüzgar,11006.473,MWH,7805,7639,7461,7320,7302,7200.0,7152.0,7091.0,7113.0,7108.0,7117.0,7050.0,7204.0,7348.0,7480.0,7774.0,7973.0,8118.0,8212.0,8061.0,7939.0,7648,7275,6896,2022-07-20
Taş Kömür,840.766,MWH,288,288,288,288,288,288.0,288.0,288.0,288.0,288.0,145.0,145.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288,288,288,2022-07-20
