KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8279.89,MWH,3768.6,3741.06,3614.36,3635.55,3607.48,3596.87,3523.56,3576.21,3621.05,3573.55,3529.82,3538.96,3527.25,3551.6,3630.55,3693.15,3652.86,3634.55,3681.26,3689.97,3779.67,3776.17,3769.18,3658.88,2022-06-11
Asfaltit Kömür,405.0,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-11
Atık Isı,390.916,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2022-06-11
Barajlı,23275.233,MWH,16418.1,16433.0,16420.0,16420.0,16450.0,16437.0,16443.0,16551.7,16647.7,16686.2,16581.7,16584.9,16462.6,16535.4,16445.5,17164.43,16907.4,16892.4,16881.9,16922.8,16808.5,16818.7,16893.5,16882.5,2022-06-11
Biyokütle,1747.669,MWH,852.11,853.81,853.46,854.86,862.26,863.06,869.26,868.67,871.99,873.67,876.77,876.07,869.77,861.33,873.93,868.37,873.27,870.07,868.37,849.12,869.67,871.07,863.12,860.82,2022-06-11
Doğal Gaz,25276.777,MWH,12184.92,12054.39,11491.58,11492.57,11516.72,11502.39,11510.76,11690.92,11999.31,12366.04,12237.16,12191.79,12254.11,12251.52,12269.45,12358.77,12375.23,12376.94,12403.55,12430.89,12404.08,12181.31,12187.88,11981.67,2022-06-11
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-11
Güneş,8370.347,MWH,0.0,0.0,0.0,0.0,0.0,16.757,363.16200000000003,1769.19,3196.0280000000002,4266.507,5133.992,5544.656,5693.947,5395.302,4996.914,4399.401,3387.298,2120.96,770.678,59.925000000000004,0.017,0.0,0.0,0.0,2022-06-11
İthal Kömür,9053.8,MWH,6154.6,6154.6,6152.6,6153.8,6165.8,6170.1,6167.1,6126.0,6129.0,6130.0,6129.0,6130.0,6128.0,6128.5,6127.5,6129.5,6045.6,6151.6,6150.6,6151.9,6165.9,6165.9,6163.9,6166.9,2022-06-11
Jeotermal,1679.17,MWH,985.7,1000.4,1014.6,1021.5,1029.4,1040.2,1039.7,1021.9,1003.7,981.8,952.9,923.3,900.4,882.4,865.5,864.3,865.1,874.4,891.3,919.4,945.4,969.2,979.2,988.7,2022-06-11
Linyit,10142.52,MWH,5018.15,5020.15,5018.15,4988.15,4974.15,4990.15,5020.15,5020.15,5011.15,5007.15,5044.15,5040.15,4839.15,4837.15,4807.15,4807.15,4807.15,4623.15,4633.15,4683.15,4684.15,4857.15,4921.15,4965.15,2022-06-11
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-11
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-06-11
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-11
Rüzgar,10930.686,MWH,2627.39,2721.0,2778.58,2744.35,2658.52,2518.47,2388.95,2355.11,2244.67,2205.84,2248.34,2379.5,2372.78,2535.48,2636.46,2938.05,3017.14,3264.8,3441.06,3373.78,3192.4,3042.71,2931.62,2751.06,2022-06-11
Taş Kömür,840.766,MWH,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,140.0,140.0,140.0,140.0,2022-06-11
