KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25354.719,MWH,6518.27,6292.59,6221.29,6210.89,6207.99,6242.46,6702.36,7621.11,9406.17,10304.47,10831.97,11024.83,11257.83,11258.67,11257.87,11258.32,11161.76,11042.06,11044.16,11044.56,9933.12,9314.02,8047.88,7590.88,2022-03-12
Barajlı,23256.603,MWH,15936.05,15935.05,15785.15,15791.25,15722.95,15722.95,15914.95,16304.95,16282.95,16243.23,16278.53,15741.53,15808.53,16113.43,15752.43,15813.65,16000.65,15995.65,16257.85,16245.85,16420.15,16416.15,16391.15,16390.05,2022-03-12
Rüzgar,10716.288,MWH,4502.73,4233.61,4147.32,3967.09,3978.38,3903.24,3851.76,3720.36,3557.86,3545.5,3510.02,3400.35,3123.99,3068.29,3104.35,3316.91,3575.79,3856.85,3946.43,4078.64,4321.4,4487.51,4519.58,4482.67,2022-03-12
Linyit,10142.52,MWH,4494.8,4514.8,4515.8,4495.8,4522.8,4567.8,4561.8,4561.8,4641.9,4466.9,4488.9,4490.9,4539.9,4539.9,4539.9,4539.9,4579.9,4579.88,4539.9,4526.9,4393.9,4464.9,4327.9,4422.9,2022-03-12
İthal Kömür,9053.8,MWH,5660.2,5661.2,5661.2,5662.1,5661.5,5661.5,5661.5,5661.5,5661.5,5661.5,5662.5,5660.9,5661.2,5659.2,5659.2,5660.6,5662.6,5659.6,5656.6,5658.6,5658.6,5659.6,5660.6,5659.4,2022-03-12
Akarsu,8242.683,MWH,3605.27,3617.13,3497.57,3470.66,3453.94,3483.71,3514.51,3565.41,3598.94,3645.71,3602.51,3569.38,3613.27,3570.9,3599.53,3658.57,3740.91,3784.21,3790.93,3777.0,3724.31,3692.69,3598.23,3559.09,2022-03-12
Güneş,8018.007,MWH,0.0,0.0,0.0,0.0,0.0,0.0,1.352,382.165,2148.905,4030.869,5308.199,5852.467,5888.927,5568.244000000001,5046.608,4252.15,3029.627,1519.435,203.184,0.003,0.0,0.0,0.0,0.0,2022-03-12
Biyokütle,1680.47,MWH,763.06,766.73,769.16,761.73,762.53,761.68,761.08,761.63,768.78,779.48,780.91,770.91,768.66,768.86,768.16,777.41,781.56,777.09,770.92,768.22,769.59,766.01,763.79,756.46,2022-03-12
Jeotermal,1676.17,MWH,1206.4,1206.9,1208.4,1210.24,1211.74,1212.54,1213.24,1212.54,1210.14,1204.54,1198.7,1195.84,1191.9,1189.0,1185.1,1183.4,1184.9,1186.9,1190.2,1195.5,1198.0,1201.54,1205.34,1206.84,2022-03-12
Taş Kömür,840.766,MWH,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,76.0,70.0,40.0,44.0,95.0,95.0,123.0,123.0,123.0,123.0,123.0,123.0,2022-03-12
Asfaltit Kömür,405.0,MWH,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,2022-03-12
Atık Isı,390.916,MWH,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,2022-03-12
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2022-03-12
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-12
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-12
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-03-12
