KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25296.853,MWH,5945.38,5664.78,5664.48,5763.81,5156.21,5362.66,5414.82,8924.52,10864.21,11235.33,12065.25,12381.2,12564.68,12261.74,12275.75,12257.56,12065.39,11978.12,12255.59,12324.35,12026.0,10816.41,10541.15,10077.31,2022-01-31
Barajlı,23253.421,MWH,13668.96,13668.96,13336.96,13336.96,13662.96,13800.96,13672.66,16143.84,17002.68,16802.16,18837.39,18299.85,18102.97,16867.49,17293.85,17239.33,17753.87,17462.19,17433.77,16983.35,16476.49,15376.05,14813.75,16412.75,2022-01-31
Rüzgar,10688.138,MWH,3665.58,3573.81,3414.84,3310.76,3305.21,3265.03,3194.16,3098.35,3024.49,2841.39,2552.13,2221.6,2017.56,1729.36,1458.55,1391.93,1361.76,1433.37,1516.15,1644.59,1780.63,1972.42,2234.33,2482.42,2022-01-31
Linyit,10142.52,MWH,4698.2,4676.2,4673.2,4698.2,4718.2,4664.2,4665.7,4693.7,4688.9,4681.9,4699.9,4707.4,4635.4,4720.4,4800.4,4805.4,4810.36,4860.4,4896.4,4681.4,4921.4,4961.4,4991.4,5022.4,2022-01-31
İthal Kömür,8993.8,MWH,7530.7,7528.7,7527.1,7527.1,7528.8,7530.2,7530.2,7522.8,7523.8,7525.8,7524.8,7536.8,7533.8,7533.8,7534.8,7532.8,7532.8,7531.8,7531.8,7532.8,7531.8,7531.3,7531.3,7531.3,2022-01-31
Akarsu,8239.9,MWH,1762.08,1658.55,1593.29,1567.49,1566.07,1620.3,1614.91,1661.26,1905.88,2056.59,2199.49,2292.62,2222.87,2211.87,2152.17,2094.13,2145.41,2167.83,2202.28,2158.24,2118.4,2044.0,2024.85,1913.55,2022-01-31
Güneş,7883.737,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.634,471.966,1660.066,2760.766,3648.705,4124.869,4179.509,3832.901,3077.095,2000.759,770.571,10.957,0.0,0.0,0.0,0.0,0.0,2022-01-31
Jeotermal,1673.138,MWH,1175.4,1175.5,1176.8,1177.4,1178.4,1179.3,1179.7,1177.5,1177.6,1174.2,1161.9,1157.1,1152.0,1131.2,1125.5,1123.3,1124.4,1132.8,1139.8,1148.0,1155.01,1174.9,1181.2,1186.3,2022-01-31
Biyokütle,1646.693,MWH,738.84,739.81,740.96,739.41,740.91,764.31,766.51,767.66,771.16,772.79,777.84,762.67,765.21,774.81,774.47,772.97,773.44,774.42,774.43,769.03,769.49,772.27,763.87,763.69,2022-01-31
Taş Kömür,840.766,MWH,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,2022-01-31
Asfaltit Kömür,405.0,MWH,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,2022-01-31
Atık Isı,390.916,MWH,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,2022-01-31
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-31
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-31
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-31
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-01-31
