KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8293.89,MWH,4651.92,4642.22,4668.35,4645.32,4665.82,4674.39,4635.93,4545.03,4671.38,4765.37,4692.35,4607.56,4600.06,4634.11,4676.58,4717.36,4730.23,4791.37,4798.48,4797.8,4936.45,4955.44,4831.17,4864.18,2022-05-17
Asfaltit Kömür,405.0,MWH,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,2022-05-17
Atık Isı,390.916,MWH,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.6,8.6,8.6,8.6,8.6,12.3,13.8,13.8,11.8,11.8,11.8,11.8,2022-05-17
Barajlı,23275.233,MWH,17419.28,17567.18,17695.48,17684.98,17754.98,17704.13,17813.83,17965.03,17873.03,17932.03,17844.73,17749.33,17966.63,17833.63,17836.93,17847.93,17947.83,17703.43,17801.03,17651.63,17621.83,17614.13,17544.13,17652.13,2022-05-17
Biyokütle,1743.257,MWH,850.93,852.2,853.1,854.41,857.9,862.3,862.1,861.61,870.2,879.8,876.83,879.44,875.23,866.09,870.24,877.48,875.44,868.88,869.68,858.88,862.19,861.08,853.18,844.39,2022-05-17
Doğal Gaz,25276.169,MWH,11553.88,10373.61,10233.96,10249.13,10261.91,10273.0,10275.27,10621.25,11060.9,11635.46,11608.81,11553.61,11527.42,11518.12,11509.35,11754.65,12287.84,12297.09,12318.38,12359.21,12416.36,12452.2,12459.82,12431.77,2022-05-17
Fuel Oil,251.93,MWH,7.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,2022-05-17
Güneş,8267.603,MWH,0.0,0.0,0.0,0.0,0.0,8.898,259.19899999999996,1716.975,3489.23,4894.888,5713.683,6181.158,6114.389,5883.665999999999,5401.197,4614.548,3576.245,2164.574,592.08,17.256,0.003,0.0,0.0,0.0,2022-05-17
İthal Kömür,9053.8,MWH,4903.7,4906.5,4906.5,4903.8,4916.8,4917.5,4917.5,4915.5,4918.5,4918.7,4919.7,4919.7,4917.7,4916.7,4915.7,4916.7,4919.7,4918.7,4917.7,4916.7,4909.7,4913.7,4911.7,4914.7,2022-05-17
Jeotermal,1679.17,MWH,1048.1,1061.2,1072.1,1080.5,1084.8,1091.0,1087.3,1074.6,1054.1,1027.3,1001.0,971.3,947.4,924.9,908.4,899.8,894.4,894.9,908.5,928.0,951.9,973.9,999.7,1015.5,2022-05-17
Linyit,10142.52,MWH,4622.1,4639.1,4626.1,4626.1,4556.1,4556.1,4556.1,4496.1,4496.1,4494.1,4541.1,4618.1,4615.1,4613.1,4613.1,4613.1,4593.1,4593.1,4593.1,4595.1,4597.1,4498.1,4278.1,4305.1,2022-05-17
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-17
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-05-17
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-17
Rüzgar,10893.73,MWH,1234.08,1155.95,1109.72,1043.72,1040.15,1020.38,1017.8,946.87,835.96,812.38,843.59,948.77,964.67,1125.48,1272.55,1396.11,1543.02,1698.67,1762.32,1694.32,1620.74,1474.36,1332.94,1294.99,2022-05-17
Taş Kömür,840.766,MWH,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,2022-05-17
