KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8283.166,MWH,2283,2130,2142,2138,2165,2143.0,2170.0,2080.0,2208.0,2320.0,2333.0,2429.0,2306.0,2292.0,2436.0,2478.0,2378.0,2344.0,2406.0,2436.0,2524.0,2509,2402,2376,2022-07-14
Asfaltit Kömür,405.0,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-14
Atık Isı,391.765,MWH,2,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2022-07-14
Barajlı,23275.233,MWH,17753,17770,17773,17770,17938,17935.0,17948.0,17741.0,17816.0,17852.0,17765.0,17817.0,17787.0,17786.0,17765.0,17727.0,17779.0,17736.0,17610.0,17639.0,17690.0,17690,17683,17649,2022-07-14
Biyokütle,1780.975,MWH,641,643,669,663,680,683.0,690.0,685.0,688.0,692.0,689.0,706.0,714.0,708.0,711.0,713.0,709.0,709.0,708.0,705.0,704.0,703,702,703,2022-07-14
Doğal Gaz,25283.212,MWH,10994,10130,10146,10156,8976,8567.0,8570.0,9000.0,9528.0,9475.0,9412.0,9379.0,9351.0,9576.0,9858.0,10046.0,10778.0,10795.0,10813.0,10851.0,10920.0,10979,10992,10948,2022-07-14
Fuel Oil,251.93,MWH,5,0,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5,5,0,2022-07-14
Güneş,8500.136,MWH,0,0,0,0,0,6.005,241.902,1711.045,3557.668,5073.846,6204.712,6846.991,7084.181,6975.943,6536.566,5729.811,4499.585999999999,2877.397,1057.8200000000002,77.209,0.041,0,0,0,2022-07-14
İthal Kömür,9713.8,MWH,7318,7443,7542,7617,7674,7673.0,7674.0,7673.0,7674.0,7342.0,7343.0,7344.0,7371.0,7534.0,7642.0,7672.0,7673.0,7672.0,7672.0,7672.0,7672.0,7672,7672,7672,2022-07-14
Jeotermal,1686.338,MWH,904,920,926,933,941,947.0,951.0,941.0,925.0,892.0,874.0,851.0,828.0,806.0,794.0,783.0,775.0,778.0,781.0,792.0,813.0,834,858,867,2022-07-14
Linyit,10142.52,MWH,4899,4861,4931,5006,5005,5005.0,5005.0,5005.0,5001.0,4976.0,4915.0,4913.0,4549.0,4541.0,4576.0,4523.0,4512.0,4567.0,4532.0,4534.0,4518.0,4538,4636,4756,2022-07-14
LNG,1.95,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-14
Motorin,1.04,MWH,23,23,23,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23,23,23,2022-07-14
Nafta,4.736,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-14
Rüzgar,11001.907,MWH,6085,5969,6020,6076,6201,6235.0,6338.0,6366.0,6390.0,6599.0,6921.0,7093.0,7238.0,7384.0,7557.0,7766.0,7988.0,8111.0,8127.0,8077.0,7868.0,7723,7625,7457,2022-07-14
Taş Kömür,840.766,MWH,144,144,144,144,144,144.0,144.0,144.0,144.0,144.0,264.0,283.0,283.0,283.0,283.0,283.0,283.0,264.0,264.0,139.0,139.0,219,283,283,2022-07-14
