KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25355.354,MWH,8528.78,8523.09,7655.49,7645.02,7486.82,7677.37,8711.12,10957.96,12698.78,13044.8,13367.72,13397.87,13505.65,13491.01,13509.52,13734.02,13727.99,13736.22,13758.09,13766.04,12228.23,11915.83,9528.07,7556.44,2022-02-21
Barajlı,23256.603,MWH,13049.83,13100.83,13104.13,13104.13,13307.33,13296.63,13696.97,18486.96,17362.11,17472.41,17682.11,17722.51,17716.51,18004.51,15834.47,15409.57,15085.47,14080.77,15866.77,15868.57,15770.07,15800.07,13686.17,13597.17,2022-02-21
Rüzgar,10711.088,MWH,2946.13,2801.97,2654.1,2581.21,2337.96,2231.13,2115.4,1960.95,1896.92,1860.65,1852.8,1903.06,2163.55,2462.67,2831.75,3125.75,3271.22,3452.77,3583.86,4036.28,4428.97,4870.88,5280.14,5589.88,2022-02-21
Linyit,10142.52,MWH,4566.3,4475.3,4481.3,4501.3,4497.3,4497.3,4501.3,4466.3,4489.5,4516.5,4542.5,4542.5,4543.5,4543.5,4551.5,4541.5,4540.4,4554.4,4551.4,4551.4,4574.4,4259.4,4250.4,4260.4,2022-02-21
İthal Kömür,8993.8,MWH,7599.4,7596.8,7595.1,7598.2,7572.6,7596.8,7596.8,7594.8,7594.8,7606.8,7605.8,7598.0,7594.0,7594.0,7594.2,7594.2,7595.2,7595.2,7594.2,7595.2,7591.2,7594.2,7594.2,7595.0,2022-02-21
Akarsu,8241.188,MWH,2433.71,2430.54,2362.87,2281.73,2288.42,2277.57,2292.79,2365.78,2540.1,2788.8,2845.79,2711.58,2712.66,2773.61,2667.18,2612.24,2731.01,2752.48,2818.82,2813.8,2751.36,2591.11,2606.16,2602.36,2022-02-21
Güneş,7938.628,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.22,89.695,863.2610000000001,2046.22,3578.3559999999998,4402.4839999999995,4758.581,4670.549,4219.57,3273.0679999999998,2144.3360000000002,840.963,46.617000000000004,0.0,0.0,0.0,0.0,0.0,2022-02-21
Jeotermal,1676.17,MWH,1181.2,1182.1,1183.0,1186.0,1185.5,1185.7,1184.3,1184.0,1172.3,1168.0,1159.0,1147.4,1141.6,1132.7,1126.8,1118.6,1117.1,1121.4,1125.8,1135.9,1142.7,1150.3,1156.2,1159.3,2022-02-21
Biyokütle,1658.725,MWH,811.47,814.74,814.79,817.44,816.54,814.84,818.04,820.79,828.12,838.67,839.19,841.3,841.8,826.6,817.2,816.7,817.22,810.2,820.6,819.06,813.08,806.9,806.9,805.52,2022-02-21
Taş Kömür,840.766,MWH,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,2022-02-21
Asfaltit Kömür,405.0,MWH,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,2022-02-21
Atık Isı,390.916,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,2022-02-21
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2022-02-21
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-21
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-21
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-02-21
