KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25296.853,MWH,13955.54,13911.44,13911.74,13912.44,13917.24,13916.98,14246.42,15597.25,16289.17,16385.05,16472.11,16274.91,15904.85,15907.64,15968.37,15285.7,15498.82,15387.73,14817.55,14838.05,14866.41,14866.75,14823.29,14676.89,2022-01-04
Barajlı,23253.421,MWH,13063.06,12858.06,12858.06,12728.06,12858.06,12846.06,12518.06,12279.94,14389.94,15272.44,15189.44,15131.8,12313.24,12411.24,12203.24,12338.54,13827.76,13072.36,13030.46,12855.86,12812.26,13030.26,13438.56,13434.56,2022-01-04
Rüzgar,10612.268,MWH,4370.53,4324.15,4203.87,3909.89,3699.0,3452.85,3162.31,2917.97,2721.07,2484.66,2389.85,2097.84,1994.12,2001.21,2086.3,2201.16,2276.78,2483.87,2943.69,3450.55,3951.74,4283.91,4738.38,4922.62,2022-01-04
Linyit,10119.916,MWH,5097.1,5097.1,5222.1,5323.1,5324.1,5276.1,5266.1,5267.1,5271.15,5316.1,5282.15,5275.09,5277.15,5278.15,5278.15,5277.15,5307.15,5307.15,5403.15,5163.15,5176.15,5444.15,5329.15,5329.15,2022-01-04
İthal Kömür,8993.8,MWH,7527.2,7527.2,7528.7,7527.7,7528.0,7526.0,7527.5,7529.0,7532.5,7652.5,7786.5,7886.5,7985.0,8038.0,8096.0,8141.0,8139.5,8136.5,8132.0,8133.0,8133.0,8133.0,8135.5,8133.0,2022-01-04
Akarsu,8234.402,MWH,1757.74,1768.57,1705.65,1653.27,1636.5,1604.77,1648.04,1564.01,1857.09,1907.2,1902.87,1827.91,1701.26,1762.4,1824.98,1862.11,1997.86,2108.71,2197.46,2157.19,2067.76,1882.19,1923.95,1871.12,2022-01-04
Güneş,7816.264,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.078,629.384,2179.026,3226.505,4115.491,4544.961,4575.9310000000005,4177.7880000000005,3307.797,1894.754,302.106,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-04
Jeotermal,1673.138,MWH,1165.4,1167.4,1168.89,1168.3,1170.3,1171.6,1171.5,1166.99,1157.1,1153.8,1128.8,1134.7,1124.74,1117.8,1110.0,1104.5,1104.2,1111.3,1123.3,1129.0,1138.3,1143.5,1143.9,1147.7,2022-01-04
Biyokütle,1636.424,MWH,798.22,791.79,797.76,802.29,803.59,804.09,804.79,803.96,813.06,801.81,802.41,815.69,811.54,810.44,806.9,811.14,813.49,813.51,814.14,812.55,809.05,810.24,801.94,796.99,2022-01-04
Taş Kömür,840.766,MWH,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,106.0,106.0,97.0,97.0,2022-01-04
Asfaltit Kömür,405.0,MWH,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,2022-01-04
Atık Isı,390.916,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,17.7,17.7,2022-01-04
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-04
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-04
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-04
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-01-04
