KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8283.166,MWH,2226.0,2085.0,2100.0,2047.0,2060.0,2035.0,2023.0,2034.0,2156.0,2238.0,2323.0,2310.0,2287.0,2394.0,2413.0,2399.0,2388.0,2386.0,2409.0,2436.0,2356.0,2391.0,2463.0,2321.0,2022-07-16
Asfaltit Kömür,405.0,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-16
Atık Isı,391.765,MWH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-07-16
Barajlı,23275.233,MWH,17333.0,17333.0,17393.0,17526.0,17584.0,17571.0,17561.0,17470.0,17631.0,17669.0,17698.0,17708.0,17783.0,17770.0,17708.0,17681.0,17504.0,17495.0,17434.0,17696.0,17392.0,17210.0,17477.0,17099.0,2022-07-16
Biyokütle,1799.938,MWH,677.0,684.0,699.0,694.0,696.0,697.0,701.0,707.0,712.0,717.0,716.0,716.0,715.0,720.0,728.0,732.0,729.0,729.0,726.0,721.0,723.0,714.0,711.0,688.0,2022-07-16
Doğal Gaz,25283.212,MWH,11007.0,10945.0,10729.0,9806.0,9607.0,9546.0,9557.0,9767.0,10068.0,10003.0,9951.0,9862.0,9818.0,9847.0,9896.0,9978.0,11360.0,11491.0,11520.0,11565.0,11538.0,11600.0,11644.0,11616.0,2022-07-16
Fuel Oil,251.93,MWH,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2022-07-16
Güneş,8529.976,MWH,0.0,0.0,0.0,0.0,0.0,4.005,229.014,1702.493,3576.211,5091.169,6168.566,6817.085,7086.565,7023.954,6601.19,5755.135,4533.365,2913.453,1076.3139999999999,74.917,0.036,0.0,0.0,0.0,2022-07-16
İthal Kömür,9713.8,MWH,7608.0,7609.0,7608.0,7607.0,7678.0,7679.0,7680.0,7678.0,7678.0,7676.0,7676.0,7676.0,7675.0,7675.0,7676.0,7675.0,7676.0,7676.0,7676.0,7678.0,7608.0,7609.0,7608.0,7608.0,2022-07-16
Jeotermal,1686.338,MWH,892.0,907.0,913.0,925.0,935.0,941.0,949.0,930.0,915.0,879.0,862.0,841.0,814.0,792.0,786.0,774.0,764.0,764.0,773.0,789.0,808.0,842.0,858.0,860.0,2022-07-16
Linyit,10142.52,MWH,4366.0,4392.0,4484.0,4522.0,4573.0,4613.0,4618.0,4593.0,4578.0,4579.0,4589.0,4592.0,4610.0,4607.0,4532.0,4511.0,4512.0,4490.0,4560.0,4605.0,4631.0,4631.0,4634.0,4635.0,2022-07-16
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-07-16
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-16
Rüzgar,11006.473,MWH,5410.0,5162.0,4872.0,4779.0,4651.0,4635.0,4671.0,4662.0,4561.0,4691.0,4917.0,5043.0,5150.0,5455.0,5671.0,6067.0,6318.0,6557.0,6684.0,6572.0,6546.0,6382.0,6110.0,5971.0,2022-07-16
Taş Kömür,840.766,MWH,277.0,277.0,277.0,277.0,288.0,288.0,288.0,288.0,288.0,288.0,262.0,265.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,2022-07-16
