KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25296.853,MWH,14846.04,14518.46,13925.26,14846.76,14848.96,14849.4,14851.44,14729.08,14858.38,15039.99,15015.96,14972.51,15006.08,14233.24,14238.26,14311.87,14391.2,14481.39,14582.29,14596.29,13892.14,13657.06,13634.44,13636.14,2022-01-11
Barajlı,23253.421,MWH,13339.15,13175.15,13175.15,13046.15,13187.15,13175.15,13048.15,13206.03,13074.73,14046.13,13521.13,13758.13,12768.63,13795.03,13703.13,13834.53,14589.85,14269.55,13884.65,13957.95,13767.95,13585.15,13631.15,13610.15,2022-01-11
Rüzgar,10617.468,MWH,5188.23,5491.92,5675.29,5883.06,5996.2,6123.67,6186.45,6255.87,6391.73,6397.13,6373.64,6363.9,6454.76,6587.82,6666.96,6783.58,6827.35,6861.0,6924.49,6817.38,6751.11,6611.69,6447.86,6441.01,2022-01-11
Linyit,10119.916,MWH,5347.1,5354.6,5354.6,5354.6,5269.6,5110.6,5114.6,5127.6,4905.65,4955.61,5005.65,4960.59,4905.65,5504.65,5194.65,5208.64,5268.65,5273.63,5272.65,5296.65,5118.65,5294.65,5278.55,5290.65,2022-01-11
İthal Kömür,8993.8,MWH,8066.9,8065.9,8062.9,8059.9,8060.9,8060.8,8063.9,8078.2,8080.2,8090.2,8089.3,8091.2,8086.7,8084.2,8083.2,8084.7,8086.2,8086.3,8085.2,8087.2,8085.2,8085.2,8088.2,8086.2,2022-01-11
Akarsu,8234.402,MWH,2482.2,2439.81,2344.55,2282.72,2293.61,2249.35,2291.94,2341.49,2623.02,2630.71,2650.08,2533.91,2447.19,2459.94,2463.12,2504.96,2539.82,2637.17,2710.19,2799.09,2708.23,2674.78,2672.5,2629.86,2022-01-11
Güneş,7825.103,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.818999999999999,281.286,1054.658,1885.42,2356.595,2591.8460000000005,2510.7659999999996,2145.343,1504.616,766.294,104.098,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11
Jeotermal,1673.138,MWH,1174.3,1175.2,1175.9,1177.3,1180.8,1178.19,1175.8,1173.9,1152.6,1146.3,1143.0,1141.0,1134.7,1128.49,1128.6,1126.8,1120.0,1127.8,1130.5,1133.9,1145.5,1146.9,1137.3,1142.2,2022-01-11
Biyokütle,1637.984,MWH,764.69,765.36,765.96,770.96,771.46,773.56,773.66,775.76,785.17,795.89,791.69,792.72,790.52,786.52,793.68,784.12,780.79,782.32,791.92,791.92,788.12,798.78,796.12,794.69,2022-01-11
Taş Kömür,840.766,MWH,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,120.0,120.0,120.0,120.0,120.0,120.0,2022-01-11
Asfaltit Kömür,405.0,MWH,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,2022-01-11
Atık Isı,390.916,MWH,18.2,18.2,18.2,18.2,18.2,18.2,18.2,11.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,11.0,11.0,11.0,10.7,10.7,10.7,10.7,10.7,2022-01-11
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-01-11
