KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8283.166,MWH,2519,2446,2384,2395,2362,2380.0,2399.0,2422.0,2549.0,2532.0,2466.0,2497.0,2466.0,2558.0,2528.0,2540.0,2507.0,2531.0,2552.0,2610.0,2661.0,2593,2580,2520,2022-07-06
Asfaltit Kömür,405.0,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-06
Atık Isı,390.916,MWH,2,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2022-07-06
Barajlı,23275.233,MWH,17771,17771,17798,17798,17797,17798.0,17801.0,17790.0,17820.0,17833.0,17874.0,17874.0,17872.0,17885.0,17876.0,18243.0,17915.0,17899.0,17907.0,17860.0,17965.0,17494,17945,17933,2022-07-06
Biyokütle,1780.975,MWH,639,641,655,661,660,659.0,661.0,657.0,641.0,638.0,621.0,623.0,642.0,661.0,667.0,668.0,661.0,665.0,661.0,672.0,672.0,675,677,675,2022-07-06
Doğal Gaz,25284.962,MWH,12930,12994,13017,13074,13117,13136.0,13995.0,13779.0,13805.0,14171.0,14329.0,14315.0,14244.0,14100.0,14081.0,14153.0,14166.0,14142.0,14014.0,14092.0,14159.0,14116,14165,14189,2022-07-06
Fuel Oil,251.93,MWH,5,5,0,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,2022-07-06
Güneş,8479.076,MWH,0,0,0,0,0,12.014,306.968,1879.057,3707.085,5179.235,6263.111,6916.91,7181.362,7084.459,6597.923,5755.305,4506.358,2914.012,1096.585,87.703,0.051,0,0,0,2022-07-06
İthal Kömür,9713.8,MWH,7527,7503,7506,7505,7494,7495.0,7497.0,7497.0,7506.0,7532.0,7534.0,7536.0,7535.0,7535.0,7536.0,7536.0,7537.0,7535.0,7636.0,8177.0,8176.0,8173,8159,8161,2022-07-06
Jeotermal,1686.338,MWH,876,892,901,916,926,932.0,934.0,920.0,898.0,874.0,853.0,825.0,807.0,780.0,773.0,765.0,757.0,757.0,762.0,772.0,799.0,828,844,871,2022-07-06
Linyit,10142.52,MWH,4750,4752,4824,4824,4825,4825.0,4935.0,4935.0,4933.0,4927.0,4920.0,4942.0,4960.0,4984.0,5004.0,4883.0,4882.0,4882.0,4852.0,4829.0,4792.0,4817,4877,4794,2022-07-06
LNG,1.95,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-06
Motorin,1.04,MWH,23,23,23,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23,23,23,2022-07-06
Nafta,4.736,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-06
Rüzgar,10975.847,MWH,5781,5383,5032,4803,4710,4717.0,4636.0,4428.0,4187.0,4077.0,4053.0,3971.0,4038.0,4137.0,4385.0,4613.0,4961.0,5093.0,5235.0,5212.0,4978.0,4749,4502,4203,2022-07-06
Taş Kömür,840.766,MWH,291,291,291,147,147,247.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,252.0,291,291,291,2022-07-06
