KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8283.166,MWH,2334,2235,2308,2285,2259,2284.0,2249.0,2208.0,2274.0,2272.0,2235.0,2289.0,2331.0,2348.0,2366.0,2301.0,2350.0,2387.0,2514.0,2381.0,2445.0,2436,2406,2529,2022-07-11
Asfaltit Kömür,405.0,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-11
Atık Isı,391.765,MWH,2,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2022-07-11
Barajlı,23275.233,MWH,17400,17583,17924,17984,18147,18161.0,18218.0,18525.0,18584.0,18624.0,18641.0,18587.0,18534.0,18652.0,18615.0,18481.0,18394.0,18273.0,18242.0,17808.0,17192.0,17198,17238,17722,2022-07-11
Biyokütle,1780.975,MWH,652,656,655,657,686,684.0,689.0,697.0,700.0,702.0,695.0,698.0,694.0,676.0,704.0,678.0,675.0,706.0,697.0,696.0,700.0,696,668,668,2022-07-11
Doğal Gaz,25284.962,MWH,9432,9445,9454,9463,9465,9532.0,9795.0,9888.0,9779.0,9729.0,9689.0,9400.0,8737.0,8826.0,8566.0,9322.0,9627.0,9739.0,9577.0,9765.0,9610.0,9654,9681,9695,2022-07-11
Fuel Oil,251.93,MWH,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5,5,5,2022-07-11
Güneş,8500.136,MWH,0,0,0,0,0,5.006,259.741,1700.599,3487.514,4922.243,5935.279,6541.959,6753.764,6659.411,6270.646,5498.723,4313.843,2793.12,1067.298,80.584,0.044,0,0,0,2022-07-11
İthal Kömür,9713.8,MWH,5917,5671,5670,5670,5671,5671.0,5671.0,5621.0,5621.0,5621.0,5621.0,5811.0,5811.0,5811.0,5811.0,5837.0,6001.0,6001.0,5811.0,5811.0,5811.0,5811,5811,5811,2022-07-11
Jeotermal,1686.338,MWH,911,927,937,943,954,962.0,966.0,953.0,928.0,902.0,880.0,859.0,842.0,813.0,803.0,790.0,764.0,768.0,797.0,821.0,841.0,865,890,907,2022-07-11
Linyit,10142.52,MWH,3294,3299,3298,3298,3299,3299.0,3299.0,3099.0,3095.0,3000.0,2998.0,2846.0,3101.0,3140.0,3200.0,3220.0,3240.0,3240.0,3241.0,3241.0,3245.0,3251,3253,3468,2022-07-11
LNG,1.95,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-11
Motorin,1.04,MWH,23,23,23,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23,23,23,2022-07-11
Nafta,4.736,MWH,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2022-07-11
Rüzgar,10975.847,MWH,3831,3763,3840,3868,3846,3879.0,3905.0,3859.0,3896.0,3910.0,3842.0,3654.0,3532.0,3454.0,3584.0,3831.0,4106.0,4446.0,4702.0,4841.0,4976.0,4975,4880,4768,2022-07-11
Taş Kömür,840.766,MWH,0,0,0,0,0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140,140,140,2022-07-11
