KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25296.853,MWH,12460.65,12015.27,11566.57,11250.07,10512.97,10364.31,10864.26,11248.9,11601.2,12446.65,12798.67,12816.55,12810.5,12776.94,13145.4,13394.3,14098.79,14112.95,14132.44,14138.38,14140.74,14142.52,13263.01,13267.91,2022-01-02
Barajlı,23253.421,MWH,13170.35,12964.35,12963.75,12828.75,12980.75,13012.75,12908.75,13006.43,12905.63,13025.63,12359.43,12322.43,12723.43,13118.43,12923.43,12965.19,13037.56,13149.41,12827.16,12824.66,12254.06,12563.66,13001.66,12922.06,2022-01-02
Rüzgar,10612.268,MWH,2243.37,2376.95,2664.0,2872.11,3117.28,3277.25,3416.85,3481.23,3395.15,3508.46,3471.86,3650.43,3867.51,4191.05,4326.99,4449.41,4438.95,4250.49,4363.5,4315.81,4131.29,3893.6,3678.41,3410.01,2022-01-02
Linyit,10119.916,MWH,4878.0,4908.0,4903.0,4888.0,4905.0,4907.0,4707.0,4708.0,4812.0,4821.0,4827.0,4820.0,4822.0,4823.0,4743.0,4722.0,4812.0,4857.0,4884.0,4882.0,4885.0,4885.0,4885.0,4885.0,2022-01-02
İthal Kömür,8993.8,MWH,7518.5,7511.5,7510.5,7510.5,7513.2,7511.2,7511.2,7505.5,7504.5,7505.5,7506.5,7514.2,7513.2,7512.2,7512.2,7510.2,7527.5,7527.5,7525.5,7525.5,7525.5,7527.5,7526.5,7527.5,2022-01-02
Akarsu,8234.402,MWH,1836.36,1764.22,1755.14,1654.17,1672.83,1650.1,1669.13,1693.03,1790.95,1875.09,1901.18,1883.1,1872.9,1832.06,1859.09,1876.43,1870.66,2147.11,2077.47,2108.28,2046.74,2060.37,1993.15,1843.45,2022-01-02
Güneş,7812.595,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.468,319.012,1424.507,2491.783,3196.837,3536.1270000000004,3515.496,3235.701,2621.3309999999997,1565.019,258.25,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-02
Jeotermal,1673.138,MWH,1150.09,1152.19,1155.8,1155.84,1158.2,1161.3,1163.6,1165.4,1164.1,1158.8,1138.6,1128.4,1114.8,1103.69,1096.4,1090.1,1095.9,1100.3,1110.6,1122.8,1138.7,1145.9,1151.7,1158.1,2022-01-02
Biyokütle,1636.424,MWH,757.68,759.85,759.82,758.85,773.25,772.65,775.35,771.52,780.42,791.07,796.72,793.77,789.7,793.4,786.2,786.5,792.35,799.7,801.26,796.11,788.75,802.0,787.7,788.55,2022-01-02
Taş Kömür,840.766,MWH,130.0,130.0,112.0,108.0,106.0,104.0,103.0,103.0,103.0,115.0,106.0,107.0,107.0,130.0,118.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,2022-01-02
Asfaltit Kömür,405.0,MWH,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,2022-01-02
Atık Isı,390.916,MWH,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,2022-01-02
Fuel Oil,251.93,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,2022-01-02
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-02
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-02
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-01-02
