KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25355.354,MWH,7482.91,6536.52,5900.72,5906.85,5578.95,5484.6,5561.16,5811.56,7146.49,7119.01,7218.03,7190.04,7186.54,7185.24,7248.04,8255.44,9318.54,10461.64,11850.97,11859.52,11893.78,11738.48,10403.32,10212.48,2022-02-20
Barajlı,23256.603,MWH,14721.52,13026.24,13017.44,13011.34,13179.94,13302.64,13302.44,13335.04,13286.04,13686.44,13635.22,13319.62,13380.32,13428.52,13837.52,13894.52,13791.72,13746.12,12879.94,12934.94,12988.54,12988.64,12840.34,12834.14,2022-02-20
Rüzgar,10711.088,MWH,2452.67,2413.06,2445.94,2498.75,2666.28,2856.92,2985.9,3202.83,3352.41,3491.72,3453.57,3326.93,3223.24,3320.34,3594.81,3818.92,3939.9,4051.34,3995.28,4043.25,3910.05,3795.01,3546.56,3334.54,2022-02-20
Linyit,10142.52,MWH,5031.3,5031.3,4899.3,4889.3,4929.3,4949.3,5074.3,4984.3,5012.6,4941.6,4769.6,4702.6,4790.6,4770.6,4751.6,4791.6,4790.6,4789.6,4746.6,4746.6,4688.6,4664.6,4625.6,4625.6,2022-02-20
İthal Kömür,8993.8,MWH,7588.9,7587.9,7586.1,7588.4,7584.6,7587.1,7587.1,7586.1,7584.6,7596.6,7595.6,7595.2,7590.2,7565.2,7565.4,7565.4,7573.0,7603.7,7602.7,7603.7,7599.7,7602.7,7602.7,7603.5,2022-02-20
Akarsu,8241.188,MWH,2455.1,2445.48,2379.5,2312.92,2251.55,2228.57,2256.77,2277.53,2407.92,2486.89,2496.8,2504.94,2412.73,2419.66,2387.64,2354.99,2474.21,2505.66,2647.84,2627.66,2596.7,2517.51,2583.32,2490.42,2022-02-20
Güneş,7938.088,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.32,143.358,1529.925,3377.011,5023.371,5997.179,6435.509,6359.4,5829.552,4728.405000000001,3151.661,1245.7540000000001,57.36,0.0,0.0,0.0,0.0,0.0,2022-02-20
Jeotermal,1676.17,MWH,1191.6,1192.4,1195.1,1195.8,1197.6,1198.9,1198.89,1201.2,1197.1,1191.4,1177.74,1163.2,1156.8,1139.2,1130.9,1125.4,1122.3,1130.7,1141.8,1150.0,1159.1,1164.8,1171.4,1173.9,2022-02-20
Biyokütle,1658.725,MWH,809.67,812.24,816.99,814.19,817.04,821.14,819.24,820.59,828.22,835.57,833.32,834.8,827.3,827.8,825.7,822.8,826.42,826.7,829.56,824.76,821.42,824.1,829.9,822.22,2022-02-20
Taş Kömür,840.766,MWH,240.0,240.0,240.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,233.0,190.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2022-02-20
Asfaltit Kömür,405.0,MWH,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,2022-02-20
Atık Isı,390.916,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2022-02-20
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,2022-02-20
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-20
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-02-20
