KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25354.719,MWH,5328.96,5340.22,5298.33,5300.33,4992.66,4836.39,4693.17,4825.89,5128.57,5127.67,5192.53,5169.67,5170.37,5164.97,5348.37,5903.38,6794.37,7089.37,7759.69,7747.15,7746.61,7745.77,7465.79,6761.35,2022-03-20
Barajlı,23256.603,MWH,14570.79,14487.49,14537.49,14537.49,14431.49,14433.19,14423.19,14393.41,14465.81,14486.01,14451.01,14706.01,14658.01,14613.01,14603.01,14660.73,14443.93,14391.13,14797.23,14848.73,14965.73,14779.73,14463.13,14462.83,2022-03-20
Rüzgar,10831.988,MWH,7318.37,7198.35,7100.53,7045.97,6969.3,6974.86,6942.58,6833.67,6922.71,7037.55,7439.52,7707.92,7920.46,8194.36,8295.31,8318.86,8387.81,8325.54,8241.22,8175.33,8102.68,7991.04,7736.95,7539.03,2022-03-20
Linyit,10142.52,MWH,4590.95,4526.95,4528.95,4528.95,4563.95,4599.95,4729.95,4891.95,4860.1,4934.1,4915.1,4963.1,5087.1,5068.1,4852.1,4852.1,4872.1,4652.1,4652.1,4622.1,4707.1,4837.1,4839.1,4839.1,2022-03-20
İthal Kömür,9053.8,MWH,5815.3,5813.3,5816.3,5814.0,5815.4,5817.4,5814.4,5815.4,5815.4,5816.3,5819.3,5816.3,5816.3,5815.3,5815.3,5815.3,5815.3,5813.3,5813.3,5814.3,5814.3,5814.3,5813.3,5811.3,2022-03-20
Akarsu,8243.097,MWH,2602.29,2558.07,2565.77,2523.93,2511.59,2549.64,2637.91,2559.04,2511.21,2562.48,2723.99,2724.22,2610.71,2657.92,2698.56,2741.73,2683.31,2692.0,2844.98,2800.1,2777.25,2769.14,2735.04,2671.71,2022-03-20
Güneş,8025.167,MWH,0.0,0.0,0.0,0.0,0.0,0.0,4.073,646.701,2712.6440000000002,4667.24,5593.193,6100.537,6144.927000000001,5874.93,5368.114,4454.434,3209.83,1656.359,250.50900000000001,0.018,0.0,0.0,0.0,0.0,2022-03-20
Biyokütle,1698.623,MWH,753.28,753.15,759.48,756.35,763.75,763.75,760.25,741.93,756.51,763.36,759.68,753.01,753.84,754.83,757.99,751.49,754.81,761.1,761.72,765.25,766.1,764.38,770.88,766.6,2022-03-20
Jeotermal,1676.17,MWH,1191.4,1188.8,1191.1,1192.3,1193.1,1194.2,1195.6,1194.1,1192.0,1189.4,1183.1,1174.2,1173.6,1167.6,1163.9,1163.5,1163.9,1166.95,1170.5,1177.7,1183.0,1186.6,1192.5,1195.3,2022-03-20
Taş Kömür,840.766,MWH,102.0,102.0,97.0,227.0,227.0,250.0,218.0,250.0,233.0,233.0,240.0,240.0,240.0,250.0,250.0,250.0,250.0,250.0,223.0,223.0,227.0,228.0,229.0,250.0,2022-03-20
Asfaltit Kömür,405.0,MWH,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,2022-03-20
Atık Isı,390.916,MWH,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,2022-03-20
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2022-03-20
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-20
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2022-03-20
