unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2019-01-01 00:00:00,2019-01-01,2019,1,01-01,Tuesday,0,15.327,0.0,1311.75,,2852.75,272.0,0.0,425.0,1327.077,3549.75,4876.827,0.003142822166954046,0.0,0.2689761191036713,,0.5849602620720399,0.055773969427252594,0.0,0.08714682723008217,0.27211894127062536,0.7278810587293746
Mwh,2019-01-01 01:00:00,2019-01-01,2019,1,01-01,Tuesday,1,15.317,0.0,1045.75,,2853.5,195.0,0.0,426.0,1061.067,3474.5,4535.567,0.0033770860401797615,0.0,0.23056654217653494,,0.6291385399003036,0.04299352208885901,0.0,0.09392430979412277,0.2339436282167147,0.7660563717832853
Mwh,2019-01-01 02:00:00,2019-01-01,2019,1,01-01,Tuesday,2,15.307,0.0,656.0,,2850.75,152.0,0.0,426.0,671.307,3428.75,4100.057,0.0037333627312986137,0.0,0.15999777564068013,,0.6952952117494953,0.0370726553313771,0.0,0.10390099454714899,0.16373113837197875,0.8362688616280213
Mwh,2019-01-01 03:00:00,2019-01-01,2019,1,01-01,Tuesday,3,15.297,0.0,575.25,,2815.0,114.0,0.0,426.0,590.547,3355.0,3945.547,0.003877028964551683,0.0,0.1457972747504972,,0.7134625439767921,0.028893332153944688,0.0,0.10796982015421436,0.1496743037150489,0.8503256962849511
Mwh,2019-01-01 04:00:00,2019-01-01,2019,1,01-01,Tuesday,4,15.287,0.0,475.0,,2799.0,146.0,0.0,425.0,490.287,3370.0,3860.287,0.003960068253992514,0.0,0.12304784592440925,,0.7250756226156242,0.03782102211571316,0.0,0.11009544109026091,0.12700791417840177,0.8729920858215983
Mwh,2019-01-01 05:00:00,2019-01-01,2019,1,01-01,Tuesday,5,15.277,0.0,428.0,,2754.25,247.0,0.0,422.0,443.277,3423.25,3866.527,0.00395109099199359,0.0,0.11069365350351879,,0.7123317643973519,0.06388161779291855,0.0,0.10914187331421712,0.11464474449551237,0.8853552555044876
Mwh,2019-01-01 06:00:00,2019-01-01,2019,1,01-01,Tuesday,6,15.267,0.0,420.0,,2756.0,417.0,0.0,422.0,435.267,3595.0,4030.267,0.003788086496502589,0.0,0.10421145795055266,,0.6838256621707693,0.10346709039376299,0.0,0.10470770298841243,0.10799954444705524,0.8920004555529448
Mwh,2019-01-01 07:00:00,2019-01-01,2019,1,01-01,Tuesday,7,15.257,0.0,432.25,,2914.75,559.0,7.0,422.0,447.507,3902.75,4350.257,0.0035071491178567155,0.0,0.09936194574251592,,0.6700178862995911,0.12849815539633636,0.0016091003359111889,0.09700576310778881,0.10286909486037263,0.8971309051396275
Mwh,2019-01-01 08:00:00,2019-01-01,2019,1,01-01,Tuesday,8,15.247,0.0,434.75,,2921.0,636.0,20.0,422.0,449.997,3999.0,4448.997,0.0034270645720822016,0.0,0.09771865433939379,,0.6565524768841157,0.14295356908534665,0.004495395254256184,0.09485283986480547,0.101145718911476,0.8988542810885239
Mwh,2019-01-01 09:00:00,2019-01-01,2019,1,01-01,Tuesday,9,15.237,0.0,444.0,,2992.25,646.0,46.0,422.0,459.237,4106.25,4565.487,0.003337431472261338,0.0,0.09725139946735145,,0.6554065316580685,0.14149640553132667,0.010075595440311187,0.09243263643068089,0.1005888309396128,0.8994111690603872
Mwh,2019-01-01 10:00:00,2019-01-01,2019,1,01-01,Tuesday,10,15.227,0.0,484.25,,3012.75,870.0,68.0,422.0,499.477,4372.75,4872.227,0.0031252648942670367,0.0,0.09938986832920552,,0.6183517311488156,0.17856310882066867,0.013956656781385596,0.08661337002565768,0.10251513322347255,0.8974848667765275
Mwh,2019-01-01 11:00:00,2019-01-01,2019,1,01-01,Tuesday,11,15.217,0.0,457.75,,3039.75,930.0,68.0,422.0,472.967,4459.75,4932.717,0.0030849124326410783,0.0,0.09279875573644303,,0.6162425292186842,0.18853706790801095,0.013785506040585748,0.08555122866363508,0.0958836681690841,0.904116331830916
Mwh,2019-01-01 12:00:00,2019-01-01,2019,1,01-01,Tuesday,12,15.207,0.0,446.5,,3056.5,1051.0,68.0,422.0,461.707,4597.5,5059.207,0.0030058070365573102,0.0,0.088254937977434,,0.6041460647884145,0.2077400667733105,0.013440841618063857,0.08341228180621982,0.09126074501399131,0.9087392549860086
Mwh,2019-01-01 13:00:00,2019-01-01,2019,1,01-01,Tuesday,13,15.197,0.0,439.25,,2970.0,1485.0,68.0,422.0,454.447,4945.0,5399.447,0.0028145474897707115,0.0,0.08135092352976148,,0.5500563298426672,0.2750281649213336,0.012593882299428072,0.07815615191703891,0.08416547101953219,0.9158345289804678
Mwh,2019-01-01 14:00:00,2019-01-01,2019,1,01-01,Tuesday,14,15.187,0.0,489.0,,2878.5,1795.0,68.0,422.0,504.187,5163.5,5667.687,0.002679576342165684,0.0,0.08627858242701124,,0.5078791401148299,0.3167076798701128,0.011997839683101766,0.07445718156277861,0.08895815876917691,0.9110418412308231
Mwh,2019-01-01 15:00:00,2019-01-01,2019,1,01-01,Tuesday,15,15.177,0.0,504.0,,2888.0,1963.0,58.0,423.0,519.177,5332.0,5851.177,0.0025938371032016294,0.0,0.08613651578135477,,0.49357590788998523,0.33548805650555436,0.009912535546267016,0.07229314717363704,0.0887303528845564,0.9112696471154437
Mwh,2019-01-01 16:00:00,2019-01-01,2019,1,01-01,Tuesday,16,15.167,0.0,543.25,,2899.0,2233.0,20.0,423.0,558.417,5575.0,6133.417,0.002472846701928142,0.0,0.088572161325408,,0.4726565958257852,0.36407112055156204,0.0032608250833100045,0.0689664505120066,0.09104500802733614,0.9089549919726638
Mwh,2019-01-01 17:00:00,2019-01-01,2019,1,01-01,Tuesday,17,15.157,0.0,717.75,,3004.5,2188.0,4.0,424.0,732.907,5620.5,6353.407,0.0023856491485591902,0.0,0.11297088318126007,,0.47289588090295487,0.34438215590469806,0.0006295834660049324,0.06673584739652284,0.11535653232981927,0.8846434676701808
Mwh,2019-01-01 18:00:00,2019-01-01,2019,1,01-01,Tuesday,18,15.147,0.0,811.0,,3038.0,2311.0,4.0,422.0,826.147,5775.0,6601.147,0.0022946012261202487,0.0,0.12285743674546257,,0.4602230491155552,0.3500906736359605,0.0006059552983746613,0.06392828397852676,0.12515203797158284,0.8748479620284172
Mwh,2019-01-01 19:00:00,2019-01-01,2019,1,01-01,Tuesday,19,15.137,0.0,727.75,,3039.0,2293.0,1.0,422.0,742.887,5755.0,6497.887,0.002329526506078053,0.0,0.11199794640934815,,0.4676904969261546,0.3528839451963385,0.00015389618194345332,0.0649441887801373,0.11432747291542619,0.8856725270845739
Mwh,2019-01-01 20:00:00,2019-01-01,2019,1,01-01,Tuesday,20,15.127,0.0,636.0,,2772.5,2407.714,0.0,426.0,651.127,5606.214,6257.341,0.002417480524075642,0.0,0.10164061699690012,,0.4430795764526817,0.3847822901133245,0.0,0.068080035913018,0.10405809752097575,0.8959419024790242
Mwh,2019-01-01 21:00:00,2019-01-01,2019,1,01-01,Tuesday,21,15.117,0.0,465.75,,2764.75,2400.286,0.0,426.0,480.867,5591.036,6071.903,0.002489664278233694,0.0,0.07670577082670786,,0.45533500782209463,0.39531033351487993,0.0,0.07015922355808385,0.07919543510494156,0.9208045648950584
Mwh,2019-01-01 22:00:00,2019-01-01,2019,1,01-01,Tuesday,22,15.107,0.0,406.0,,2653.25,2398.381,0.0,426.0,421.10699999999997,5477.630999999999,5898.737999999999,0.002561056280173827,0.0,0.06882828157480465,,0.4497996012028336,0.40659222362478215,0.0,0.07221883731740586,0.07138933785497847,0.9286106621450215
Mwh,2019-01-01 23:00:00,2019-01-01,2019,1,01-01,Tuesday,23,15.097,0.0,384.5,,2637.25,2402.19,0.0,426.0,399.597,5465.4400000000005,5865.037,0.002574067307674274,0.0,0.06555798369217448,,0.4496561573268847,0.4095779787919496,0.0,0.07263381288131686,0.06813205099984876,0.9318679490001512
Mwh,2019-01-02 00:00:00,2019-01-02,2019,1,01-02,Wednesday,0,15.087,0.0,425.5,,2344.25,2406.0,0.0,426.0,440.587,5176.25,5616.8369999999995,0.002686031301958736,0.0,0.07575437919953883,,0.4173612301727823,0.42835496205426654,0.0,0.07584339727145367,0.07844041050149755,0.9215595894985025
Mwh,2019-01-02 01:00:00,2019-01-02,2019,1,01-02,Wednesday,1,15.077,0.0,458.75,,2168.25,2409.81,0.0,425.0,473.827,5003.0599999999995,5476.887,0.0027528411668891473,0.0,0.08376108544872297,,0.3958909504614574,0.4399962971666204,0.0,0.07759882575631011,0.08651392661561212,0.9134860733843878
Mwh,2019-01-02 02:00:00,2019-01-02,2019,1,01-02,Wednesday,2,15.067,0.0,453.25,,2126.0,2413.619,0.0,422.0,468.317,4961.619000000001,5429.936000000001,0.0027748025022762694,0.0,0.08347243871750974,,0.3915331598751808,0.4445022924763754,0.0,0.07771730642865772,0.08624724121978601,0.913752758780214
Mwh,2019-01-02 03:00:00,2019-01-02,2019,1,01-02,Wednesday,3,15.057,0.0,409.25,,2158.75,2432.0,0.0,422.0,424.307,5012.75,5437.057,0.0027693290690165655,0.0,0.07527050019891277,,0.39704384191668396,0.4473008099786337,0.0,0.07761551883675305,0.07803982926792932,0.9219601707320707
