date,nuclear,hydro,fossil,P_BS,renewables,total.prod,low.carbon,nuclear.perc,hydro.perc,fossil.perc,P_BS.perc,renewables.perc,low.carbon.perc,unit,year,month,month_date,weekday
2021-01-01,1142.25434375,863.0731372070316,3347.00641796875,518.1103769531277,3.7516987724304207,5874.195974651339,2527.1895566825897,0.19445288319952556,0.1469261735446712,0.5697811977012582,0.08820107112341956,0.0006386744311255467,0.4302188022987418,Gwh,2021,1,01-01,Friday
2021-01-02,1138.24226953125,879.5935473632823,3465.166982421875,517.6520942382816,2.2353999900817887,6002.89029354477,2537.723311122895,0.18961570408095962,0.1465283395748805,0.5772497601943776,0.08623380886952751,0.0003723872802549189,0.4227502398056225,Gwh,2021,1,01-02,Saturday
2021-01-03,1155.38675,882.6569721679693,3513.706224609375,520.7052890624998,1.806040017485618,6074.26127585733,2560.5550512479545,0.1902102490375551,0.1453109986684578,0.5784581968139731,0.08572322878702757,0.00029732669298633535,0.4215418031860268,Gwh,2021,1,01-03,Sunday
2021-01-04,1149.77936328125,899.6439130859387,3612.76826171875,524.7253691406248,2.0346400085985654,6188.951547235162,2576.183285516412,0.1857793447736555,0.14536289486509932,0.5837447965370984,0.08478421023913807,0.0003287535850086782,0.41625520346290157,Gwh,2021,1,01-04,Monday
2021-01-05,1190.23816796875,910.9672578125009,3599.542966796875,525.7001013183601,3.8496400023698807,6230.298133898856,2630.755167101981,0.19104032301322818,0.14621567671953878,0.5777481092296171,0.08437800086291897,0.0006178901746971161,0.42225189077038305,Gwh,2021,1,01-05,Tuesday
2021-01-06,1294.44140625,906.4210581054692,3580.062205078125,489.6552211914061,2.378040019273758,6272.957930644274,2692.895725566149,0.20635263627809033,0.1444965944498808,0.5707135684090948,0.0780581069736451,0.00037909388928892716,0.4292864315909051,Gwh,2021,1,01-06,Wednesday
2021-01-07,1294.90054296875,913.8378881835943,3536.962794921875,467.2423073730468,2.782340000569821,6215.7258734478355,2678.7630785259603,0.2083265203988918,0.1470203008931429,0.5690345531534738,0.075170996418777,0.00044762913571451786,0.4309654468465261,Gwh,2021,1,01-07,Thursday
2021-01-08,1294.3919375,904.8960029296884,3595.366822265625,464.5572854003907,1.835939998030663,6261.047988093735,2665.68116582811,0.2067372650651247,0.14452788169815592,0.5742436137053608,0.07419800747156256,0.00029323205979605357,0.42575638629463924,Gwh,2021,1,01-08,Friday
2021-01-09,1254.17979296875,905.005583496094,3651.720859375,467.5805761718749,2.2025999897122372,6280.689412001431,2628.968552626431,0.1996882365448935,0.1440933509252611,0.5814203855387473,0.07444733300748806,0.00035069398361004884,0.4185796144612527,Gwh,2021,1,01-09,Saturday
2021-01-10,1232.03130078125,904.5529111328135,3697.214056640625,471.9338422851563,1.971400013148785,6307.7035108529935,2610.4894542123684,0.1953216885767419,0.14340447511149593,0.5861426508521244,0.07481864698826601,0.00031253847137184033,0.41385734914787564,Gwh,2021,1,01-10,Sunday
