date,mw,region
2019-07-15 0:00,19711,ОЭС ЦЕНТРА
2019-07-15 1:00,18981,ОЭС ЦЕНТРА
2019-07-15 2:00,18499,ОЭС ЦЕНТРА
2019-07-15 3:00,17914,ОЭС ЦЕНТРА
2019-07-15 4:00,18092,ОЭС ЦЕНТРА
2019-07-15 5:00,18314,ОЭС ЦЕНТРА
2019-07-15 6:00,18617,ОЭС ЦЕНТРА
2019-07-15 7:00,21179,ОЭС ЦЕНТРА
2019-07-15 8:00,23019,ОЭС ЦЕНТРА
2019-07-15 9:00,24874,ОЭС ЦЕНТРА
2019-07-15 10:00,25314,ОЭС ЦЕНТРА
2019-07-15 11:00,25182,ОЭС ЦЕНТРА
2019-07-15 12:00,25044,ОЭС ЦЕНТРА
2019-07-15 13:00,25030,ОЭС ЦЕНТРА
2019-07-15 14:00,25185,ОЭС ЦЕНТРА
2019-07-15 15:00,24407,ОЭС ЦЕНТРА
2019-07-15 16:00,24458,ОЭС ЦЕНТРА
2019-07-15 17:00,24468,ОЭС ЦЕНТРА
2019-07-15 18:00,24322,ОЭС ЦЕНТРА
2019-07-15 19:00,24020,ОЭС ЦЕНТРА
2019-07-15 20:00,23879,ОЭС ЦЕНТРА
2019-07-15 21:00,23988,ОЭС ЦЕНТРА
2019-07-15 22:00,23599,ОЭС ЦЕНТРА
2019-07-15 23:00,20658,ОЭС ЦЕНТРА
