date,mw,region
2019-06-21 0:00,21875,ОЭС ЦЕНТРА
2019-06-21 1:00,19583,ОЭС ЦЕНТРА
2019-06-21 2:00,19162,ОЭС ЦЕНТРА
2019-06-21 3:00,19203,ОЭС ЦЕНТРА
2019-06-21 4:00,19011,ОЭС ЦЕНТРА
2019-06-21 5:00,19105,ОЭС ЦЕНТРА
2019-06-21 6:00,19633,ОЭС ЦЕНТРА
2019-06-21 7:00,22809,ОЭС ЦЕНТРА
2019-06-21 8:00,24433,ОЭС ЦЕНТРА
2019-06-21 9:00,26296,ОЭС ЦЕНТРА
2019-06-21 10:00,27184,ОЭС ЦЕНТРА
2019-06-21 11:00,27020,ОЭС ЦЕНТРА
2019-06-21 12:00,26320,ОЭС ЦЕНТРА
2019-06-21 13:00,26380,ОЭС ЦЕНТРА
2019-06-21 14:00,26452,ОЭС ЦЕНТРА
2019-06-21 15:00,25819,ОЭС ЦЕНТРА
2019-06-21 16:00,25557,ОЭС ЦЕНТРА
2019-06-21 17:00,25786,ОЭС ЦЕНТРА
2019-06-21 18:00,26089,ОЭС ЦЕНТРА
2019-06-21 19:00,26053,ОЭС ЦЕНТРА
2019-06-21 20:00,25266,ОЭС ЦЕНТРА
2019-06-21 21:00,25546,ОЭС ЦЕНТРА
2019-06-21 22:00,25517,ОЭС ЦЕНТРА
2019-06-21 23:00,23465,ОЭС ЦЕНТРА
