unit,date,year,month,month_date,weekday,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020-01-01,2020,1,01-01,Wednesday,33.70225,138.59675,0.0,11.638,0.0,8.224,0.04375,55.64175,172.299,75.5475,247.8465,0.1359803346022639,0.5592039831105139,0.0,0.04695648314581808,0.0,0.033181828268706644,0.0001765205480004761,0.22450085032469697,0.6951843177127779,0.3048156822872221
Gwh,2020-01-02,2020,1,01-02,Thursday,24.14975,176.455,0.0,11.6395,0.0,28.142187,0.024,78.274,200.60475,118.079687,318.68443700000006,0.07577950849228322,0.5536982027145555,0.0,0.036523590890006334,0.0,0.08830737787173458,7.530960791787895e-05,0.24561601042350237,0.6294777112068386,0.3705222887931612
Gwh,2020-01-03,2020,1,01-03,Friday,23.11825,154.5325,0.0,11.64075,0.0,41.860312,0.02775,83.43125,177.65075,136.960062,314.610812,0.07348205820720491,0.4911862342480461,0.0,0.03700047663969031,0.0,0.1330542702391296,8.820421594411065e-05,0.26518875644998496,0.564668292455251,0.4353317075447489
Gwh,2020-01-04,2020,1,01-04,Saturday,23.2025,156.5335,0.0,11.641,0.0,34.221,0.054,78.2115,179.736,124.1275,303.8635,0.07635829903887766,0.5151441354423943,0.0,0.03830996483618467,0.0,0.11261964665055196,0.0001777113736924639,0.2573902426582989,0.591502434481272,0.408497565518728
Gwh,2020-01-05,2020,1,01-05,Sunday,24.615,174.463,0.0,11.63975,0.0,20.50575,0.029,76.56725,199.078,108.74175,307.81975,0.07996562923594083,0.5667700009502314,0.0,0.037813525610361255,0.0,0.06661609594576046,9.421097899013953e-05,0.24874053727871587,0.6467356301861723,0.35326436981382775
Gwh,2020-01-06,2020,1,01-06,Monday,23.91725,176.69825,0.0,11.64025,0.0,31.7095,0.07775,83.9815,200.6155,127.409,328.0245,0.0729129988766083,0.5386739405135897,0.0,0.03548591644831407,0.0,0.0966680842437074,0.0002370249783171684,0.25602203493946335,0.611586939390198,0.388413060609802
Gwh,2020-01-07,2020,1,01-07,Tuesday,25.42825,182.475,0.0,11.64075,0.0,34.648,0.12275,89.4975,207.90325,135.909,343.81225,0.07395969748023812,0.5307402514017461,0.0,0.03385786864778669,0.0,0.10077593221300289,0.0003570262548818432,0.2603092240023443,0.6046999488819843,0.3953000511180157
Gwh,2020-01-08,2020,1,01-08,Wednesday,28.06125,163.3005,0.0,11.645,0.0,28.767375,0.05,80.14225,191.36175,120.604625,311.966375,0.08994959793343112,0.5234554525307414,0.0,0.037327740850275924,0.0,0.09221306302642392,0.00016027368334167424,0.25689387197578584,0.6134050504641726,0.38659494953582735
Gwh,2020-01-09,2020,1,01-09,Thursday,25.85725,170.6125,0.0,11.63875,0.0,35.559375,0.02,87.4675,196.46975,134.685625,331.155375,0.07808192755439951,0.5152037770789618,0.0,0.035145888844473686,0.0,0.10737973073817692,6.0394610837888414e-05,0.26412828117315024,0.5932857046333613,0.40671429536663867
Gwh,2020-01-10,2020,1,01-10,Friday,29.1595,184.5045,0.0,11.6385,0.0,24.46525,0.07125,83.24375,213.664,119.41875,333.08275,0.08754431143612211,0.5539299168149657,0.0,0.03494176747369836,0.0,0.07345096676426505,0.00021391080744950016,0.2499191267034994,0.6414742282510878,0.35852577174891226
Gwh,2020-01-11,2020,1,01-11,Saturday,19.2645,154.1535,0.0,11.63625,0.0,41.694652000000005,0.085,77.68975,173.418,131.105652,304.523652,0.0632610960543715,0.506211911579203,0.0,0.0382113176548927,0.0,0.13691761453064408,0.00027912446025703117,0.25511893572063166,0.5694730076335746,0.4305269923664254
Gwh,2020-01-12,2020,1,01-12,Sunday,19.086,124.918,0.0,11.63225,0.0,43.142849000000005,0.0305,78.1195,144.004,132.925099,276.929099,0.06892016790189318,0.45108296835212686,0.0,0.04200443377747024,0.0,0.15579023351388582,0.00011013649381786346,0.28209205996080605,0.52000313625402,0.47999686374597994
Gwh,2020-01-13,2020,1,01-13,Monday,30.57175,181.8825,0.0,11.63475,0.0,34.885129,0.1045,86.22925,212.45425,132.853629,345.307879,0.08853475943999528,0.5267256007210886,0.0,0.033693844558930555,0.0,0.1010261599041011,0.0003026284841881641,0.24971700689169618,0.615260360161084,0.38473963983891607
Gwh,2020-01-14,2020,1,01-14,Tuesday,34.0375,142.1125,0.0,11.636,0.0,44.653514,0.065,91.57825,176.15,147.932764,324.08276399999994,0.10502718373507826,0.43850681303125405,0.0,0.035904408665189,0.0,0.13778429142254542,0.0002005660504672813,0.2825767370954662,0.5435339967663323,0.45646600323366787
Gwh,2020-01-15,2020,1,01-15,Wednesday,34.857,150.816,0.0,11.637,0.0,40.346858999999995,0.032,90.31875,185.673,142.334609,328.007609,0.10626887621988061,0.45979421166415685,0.0,0.035477835515699885,0.0,0.12300586295240484,9.755871242608887e-05,0.2753556549354317,0.5660630878840375,0.4339369121159625
Gwh,2020-01-16,2020,1,01-16,Thursday,25.43175,172.9515,0.0,11.62875,0.0,36.736648,0.17725,92.14775,198.38325,140.690398,339.073648,0.07500361691333796,0.5100706027146056,0.0,0.03429564659061916,0.0,0.1083441553676858,0.0005227477895893578,0.27176323062416224,0.5850742196279435,0.41492578037205646
Gwh,2020-01-17,2020,1,01-17,Friday,17.659,161.46675,0.0,11.629,0.0,41.790603000000004,0.05775,91.63925,179.12575,145.116603,324.242353,0.054462348415044964,0.4979816748369082,0.0,0.03586514806719281,0.0,0.12888693476758728,0.0001781075157692308,0.2826257863974976,0.5524440232519532,0.44755597674804687
Gwh,2020-01-18,2020,1,01-18,Saturday,20.01475,164.19075,0.0,11.628,0.0,33.6275,0.1395,87.56175,184.2055,132.95675,317.16225,0.06310571324298526,0.5176869252251806,0.0,0.03666262299501281,0.0,0.1060261743003778,0.00043983796936741376,0.27607872626707625,0.5807926384681658,0.4192073615318343
Gwh,2020-01-19,2020,1,01-19,Sunday,19.64525,164.3145,0.0,11.62625,0.0,24.92425,0.19625,88.65925,183.95975,125.406,309.36575,0.06350169661638369,0.531133456111415,0.0,0.03758092161139363,0.0,0.08056564115452342,0.0006343624011384584,0.28658392210514577,0.5946351527277988,0.4053648472722013
Gwh,2020-01-20,2020,1,01-20,Monday,30.302,191.60075,0.0,11.621,0.0,9.1875,0.08075,84.86225,221.90275,105.7515,327.65425,0.0924816326966612,0.5847650381461557,0.0,0.035467264654738956,0.0,0.02804022838098392,0.0002464488099879675,0.2589993873114724,0.6772466708428168,0.3227533291571832
Gwh,2020-01-21,2020,1,01-21,Tuesday,44.985,193.32625,0.0,11.63925,0.0,13.97275,0.09825,78.8305,238.31125,104.54075,342.852,0.13120821812327185,0.5638766873169764,0.0,0.033948321724825876,0.0,0.04075446548364892,0.00028656679850197757,0.22992574055277498,0.6950849054402484,0.30491509455975174
Gwh,2020-01-22,2020,1,01-22,Wednesday,52.38875,189.02425,0.0,11.63525,0.0,5.42525,0.07675,74.2415,241.413,91.37875,332.79175,0.1574220214293173,0.5679956008524851,0.0,0.034962555411905495,0.0,0.01630223705966269,0.00023062470749350008,0.223086960539136,0.7254176222818024,0.27458237771819766
Gwh,2020-01-23,2020,1,01-23,Thursday,43.20375,195.24775,0.0,11.6295,0.0,2.878,0.10475,84.83525,238.4515,99.4475,337.899,0.1278599522342475,0.5778287298867413,0.0,0.03441708913018387,0.0,0.008517338021124655,0.00031000387689812637,0.2510668868508045,0.7056886821209889,0.2943113178790112
Gwh,2020-01-24,2020,1,01-24,Friday,52.06,207.605,0.0,11.6435,0.0,8.2065,0.0415,90.59375,259.665,110.48525,370.15025,0.14064558918979522,0.5608668371830087,0.0,0.03145614517348023,0.0,0.022170726617096705,0.00011211663371833465,0.2447485852029007,0.701512426372804,0.29848757362719597
Gwh,2020-01-25,2020,1,01-25,Saturday,43.33775,201.10125,0.0,11.636,0.0,14.363,0.045,90.70525,244.439,116.74925,361.18825,0.11998659978556889,0.5567768331334145,0.0,0.032215887421586945,0.0,0.039765966916144146,0.00012458877053724755,0.2511301239727483,0.6767634329189834,0.32323656708101667
Gwh,2020-01-26,2020,1,01-26,Sunday,32.425,194.20925,0.0,11.624,0.0,25.1875,0.15875,88.23025,226.63425,125.2005,351.83475,0.09215974260643668,0.5519899611962719,0.0,0.03303823741117101,0.0,0.07158900591826134,0.00045120614151956284,0.25077184672633956,0.6441497038027085,0.3558502961972915
Gwh,2020-01-27,2020,1,01-27,Monday,43.19375,184.535,0.0,11.627,0.0,36.23075,0.079,95.21525,227.72875,143.152,370.88075,0.11646263657523342,0.49755885146371176,0.0,0.03134969933057998,0.0,0.09768840793165998,0.0002130064717567574,0.25672739822705815,0.6140214880389452,0.38597851196105487
Gwh,2020-01-28,2020,1,01-28,Tuesday,38.57725,168.97075,0.0,11.6295,0.0,42.4475,0.05275,94.33925,207.548,148.469,356.017,0.10835788740425317,0.47461427403747575,0.0,0.03266557495849917,0.0,0.11922885704896113,0.00014816708190900995,0.2649852394689018,0.5829721614417289,0.4170278385582711
Gwh,2020-01-29,2020,1,01-29,Wednesday,22.8985,154.61075,0.0,11.64325,0.0,44.335084,0.057,87.1585,177.50925,143.193834,320.70308400000005,0.07140093482855311,0.4820993551780125,0.0,0.036305388319870346,0.0,0.13824339774668334,0.00017773449288064843,0.2717731894339999,0.5535002900065656,0.44649970999343425
Gwh,2020-01-30,2020,1,01-30,Thursday,23.96775,165.14675,0.0,11.639,0.0,45.150549,0.112,97.18275,189.1145,154.084299,343.198799,0.06983634578511447,0.481198507923683,0.0,0.033913288839918114,0.0,0.13155800408264248,0.00032634146834528986,0.2831675119002966,0.5510348537087975,0.44896514629120243
Gwh,2020-01-31,2020,1,01-31,Friday,18.699,149.36575,0.0,11.64025,0.0,45.965184,0.075,89.22075,168.06475,146.901184,314.965934,0.05936832521068771,0.4742282700325299,0.0,0.036957171374603325,0.0,0.14593700155522216,0.00023812098993537502,0.2832711108370215,0.5335965952432177,0.4664034047567824
Gwh,2020-02-01,2020,2,02-01,Saturday,16.81675,87.24375,0.0,11.63875,0.0,46.438377,0.12275,67.3765,104.0605,125.57637700000001,229.636877,0.07323192258880963,0.3799204689584766,0.0,0.0506832794107368,0.0,0.2022252593166907,0.0005345395809402163,0.2934045301443461,0.4531523915472862,0.5468476084527139
Gwh,2020-02-02,2020,2,02-02,Sunday,21.799,115.5415,0.0,11.63,0.0,27.459289000000002,0.0535,59.10225,137.3405,98.245039,235.58553899999998,0.09253114640453378,0.4904439401944786,0.0,0.0493663577542423,0.0,0.11655761689175669,0.0002270937351549409,0.2508738450198338,0.5829750865990123,0.4170249134009877
Gwh,2020-02-03,2020,2,02-03,Monday,21.175,142.6695,0.0,11.62725,0.0,40.688891000000005,0.1195,74.24625,163.8445,126.68189100000001,290.526391,0.07288494489989379,0.4910724272205619,0.0,0.040021321161147115,0.0,0.14005230595385054,0.00041132235728629554,0.25555767840726046,0.5639573721204557,0.4360426278795444
Gwh,2020-02-04,2020,2,02-04,Tuesday,20.11675,147.16825,0.0,11.599,0.0,37.229875,0.1905,81.00125,167.285,130.020625,297.305625,0.06766353647025682,0.49500661146253117,0.0,0.03901372535417048,0.0,0.12522425366153095,0.0006407547788576149,0.2724511182726529,0.562670147932788,0.4373298520672119
