date,mw,region
2002-12-23 0:00,4008,ОЭС ВОСТОКА
2002-12-23 1:00,4193,ОЭС ВОСТОКА
2002-12-23 2:00,4242,ОЭС ВОСТОКА
2002-12-23 3:00,4257,ОЭС ВОСТОКА
2002-12-23 4:00,4142,ОЭС ВОСТОКА
2002-12-23 5:00,4156,ОЭС ВОСТОКА
2002-12-23 6:00,3993,ОЭС ВОСТОКА
2002-12-23 7:00,3996,ОЭС ВОСТОКА
2002-12-23 8:00,3918,ОЭС ВОСТОКА
2002-12-23 9:00,4017,ОЭС ВОСТОКА
2002-12-23 10:00,4107,ОЭС ВОСТОКА
2002-12-23 11:00,4409,ОЭС ВОСТОКА
2002-12-23 12:00,4481,ОЭС ВОСТОКА
2002-12-23 13:00,4437,ОЭС ВОСТОКА
2002-12-23 14:00,4315,ОЭС ВОСТОКА
2002-12-23 15:00,4228,ОЭС ВОСТОКА
2002-12-23 16:00,4035,ОЭС ВОСТОКА
2002-12-23 17:00,3898,ОЭС ВОСТОКА
2002-12-23 18:00,3666,ОЭС ВОСТОКА
2002-12-23 19:00,3648,ОЭС ВОСТОКА
2002-12-23 20:00,3575,ОЭС ВОСТОКА
2002-12-23 21:00,3529,ОЭС ВОСТОКА
2002-12-23 22:00,3506,ОЭС ВОСТОКА
2002-12-23 23:00,3664,ОЭС ВОСТОКА
