date,mw,region
2004-04-01 0:00,3298,ОЭС ВОСТОКА
2004-04-01 1:00,3423,ОЭС ВОСТОКА
2004-04-01 2:00,3550,ОЭС ВОСТОКА
2004-04-01 3:00,3480,ОЭС ВОСТОКА
2004-04-01 4:00,3446,ОЭС ВОСТОКА
2004-04-01 5:00,3367,ОЭС ВОСТОКА
2004-04-01 6:00,3321,ОЭС ВОСТОКА
2004-04-01 7:00,3326,ОЭС ВОСТОКА
2004-04-01 8:00,3345,ОЭС ВОСТОКА
2004-04-01 9:00,3299,ОЭС ВОСТОКА
2004-04-01 10:00,3200,ОЭС ВОСТОКА
2004-04-01 11:00,3301,ОЭС ВОСТОКА
2004-04-01 12:00,3397,ОЭС ВОСТОКА
2004-04-01 13:00,3438,ОЭС ВОСТОКА
2004-04-01 14:00,3664,ОЭС ВОСТОКА
2004-04-01 15:00,3686,ОЭС ВОСТОКА
2004-04-01 16:00,3471,ОЭС ВОСТОКА
2004-04-01 17:00,3215,ОЭС ВОСТОКА
2004-04-01 18:00,3094,ОЭС ВОСТОКА
2004-04-01 19:00,3002,ОЭС ВОСТОКА
2004-04-01 20:00,2908,ОЭС ВОСТОКА
2004-04-01 21:00,2900,ОЭС ВОСТОКА
2004-04-01 22:00,2899,ОЭС ВОСТОКА
2004-04-01 23:00,3011,ОЭС ВОСТОКА
